#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T18:51:56 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T18:51:56	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJ/861/49/table2&-out=AGC,Name,Vhel,HIflux,e_HIflux,SNR,Dist,e_Dist,logMHI,e_logMHI,HI&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_18610049
#Name: J/ApJ/861/49
#Title: ALFALFA extragalactic HI source catalog (Haynes+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/apj/861/49	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apj/861/49	    IVOID of underlying data collection
#INFO	creator=Haynes M.P.	    First author or institution
#INFO	cites=bibcode:2018ApJ...861...49H	    Article or Data origin sources
#INFO	journal=ApJ	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/861/49	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.18610049	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-11-27	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_861_49_table2:
#Name: J/ApJ/861/49/table2
#Title: ALFALFA extragalactic HI source catalog; corrected version (August 2019)
#Column	AGC	(A6)	[1/749512] UGC/AGC number (1)	[ucd=meta.id;meta.main]
#Column	Name	(A8)	Common name of the optical counterpart	[ucd=meta.id]
#Column	Vhel	(I5)	[-430/17823] Heliocentric velocity of the HI profile midpoint	[ucd=spect.dopplerVeloc;em.line.HI]
#Column	HIflux	(F6.2)	[-7.7/999.9] HI line flux density	[ucd=phot.flux]
#Column	e_HIflux	(F5.2)	[0.02/1.2] Uncertainty in HIflux	[ucd=stat.error]
#Column	SNR	(F5.1)	[1.2/964] Ratio of peak flux to rms noise	[ucd=instr.det.noise]
#Column	Dist	(F5.1)	[0.3/259.6] Adopted distance, where applicable	[ucd=pos.distance;pos.heliocentric]
#Column	e_Dist	(F4.1)	[0/31] Uncertainty in Dist	[ucd=stat.error]
#Column	logMHI	(F5.2)	[3.7/11] log HI mass where distance has been adopted	[ucd=phys.mass]
#Column	e_logMHI	(F5.2)	[0.04/1.2] Uncertainty in logMHI	[ucd=stat.error]
#Column	HI	(I1)	[1/2] HI source code (2)	[ucd=meta.code]
AGC	Name	Vhel	HIflux	e_HIflux	SNR	Dist	e_Dist	logMHI	e_logMHI	HI
200491	065-069 	 9957	  2.40	 0.07	 20.7	147.1	 2.4	10.09	 0.05	1
005770	124-046b	12620	  1.36	 0.10	  7.8	184.9	 2.3	10.04	 0.05	1
739581	        	 5798	  2.06	 0.07	 18.3	 87.6	 2.3	 9.57	 0.05	1
005774	N3306   	 2889	 11.27	 0.09	 66.0	 46.6	 9.4	 9.76	 0.18	1
739583	        	17665	  1.17	 0.08	  8.3	257.1	 2.4	10.26	 0.05	1
722370	        	14342	  1.04	 0.07	  8.3	209.3	 2.1	10.03	 0.05	1
202569	        	14342	  1.12	 0.06	  9.3	209.8	 2.2	10.07	 0.05	1
202227	        	 9608	  1.44	 0.08	 11.5	142.2	 2.4	 9.84	 0.05	1
200494	065-070 	 6977	  1.31	 0.10	  7.1	104.5	 2.1	 9.53	 0.06	1
200495	065-071 	 9705	  2.94	 0.12	 14.5	143.6	 2.3	10.15	 0.05	1
200496	065-072 	 2857	  1.09	 0.08	  8.3	 45.4	 4.3	 8.72	 0.10	1
201542	        	 6246	  1.36	 0.07	 11.1	 93.9	 2.2	 9.45	 0.05	1
202262	FGC125a 	 1330	  1.98	 0.06	 26.0	 22.0	 2.4	 8.35	 0.10	1
722380	        	13268	  0.97	 0.12	  4.7	193.9	 2.1	 9.93	 0.07	2
208430	        	11376	  0.57	 0.06	  8.1	167.6	 2.3	 9.58	 0.06	1
205761	        	 5563	  0.89	 0.07	  6.7	 81.8	 2.2	 9.15	 0.06	1
722376	        	12851	  0.65	 0.07	  5.2	187.8	 2.3	 9.73	 0.06	2
203055	        	 6915	  1.31	 0.08	  9.3	103.6	 2.3	 9.52	 0.05	1
205224	        	 2831	  1.43	 0.07	 12.3	 43.2	 2.3	 8.80	 0.07	1
005779	037-095 	 8440	  4.04	 0.10	 22.3	125.6	 2.4	10.18	 0.05	1
739589	        	13952	  1.19	 0.10	  7.1	203.8	 2.3	10.07	 0.06	1
005780	I 628   	 8571	  4.94	 0.11	 23.8	127.5	 2.4	10.28	 0.05	1
719045	        	16559	  0.97	 0.11	  5.1	241.2	 2.3	10.12	 0.07	2
719046	        	12879	  1.13	 0.10	  6.7	188.6	 2.3	 9.98	 0.06	1
206598	        	17527	  0.86	 0.07	  6.9	254.3	 2.2	10.12	 0.06	2
200892	MK 723  	 5520	  1.02	 0.09	  6.7	 80.9	 2.3	 9.20	 0.06	1
749412	        	 5173	  0.55	 0.05	  6.8	 75.9	 2.1	 8.87	 0.06	1
203952	        	 8448	  0.72	 0.05	  7.8	125.8	 2.4	 9.43	 0.06	1
203058	        	11106	  1.30	 0.09	  8.3	163.5	 2.3	 9.91	 0.05	1
206601	        	 9941	  0.88	 0.05	 10.8	145.9	 2.2	 9.64	 0.05	1
749318	        	 7831	  0.62	 0.05	  7.2	116.1	 2.2	 9.29	 0.06	1
722387	        	12302	  0.81	 0.07	  7.0	180.0	 2.1	 9.79	 0.06	1
204164	        	 6348	  0.96	 0.10	  5.1	 95.8	 2.2	 9.32	 0.07	2
739594	        	 9383	  0.82	 0.06	  9.3	138.8	 2.1	 9.57	 0.06	1
204567	        	 5633	  1.38	 0.06	 18.5	 82.8	 2.3	 9.35	 0.05	1
005781	        	 3026	  3.32	 0.07	 26.1	 45.4	 4.3	 9.21	 0.09	1
722390	        	12454	  0.73	 0.07	  5.8	182.2	 2.3	 9.76	 0.06	2
749413	        	 5458	  0.45	 0.06	  8.1	 80.0	 2.4	 8.83	 0.08	1
719050	        	13615	  0.49	 0.05	  5.5	199.1	 2.2	 9.66	 0.06	2
739598	        	13005	  1.36	 0.08	  9.7	190.3	 2.2	10.06	 0.05	1
739596	        	13078	  2.20	 0.12	 10.2	191.4	 2.3	10.28	 0.05	1
205166	        	 6828	  0.82	 0.06	  8.4	102.4	 2.4	 9.31	 0.06	1
501814	        	 5888	  0.71	 0.07	  5.3	 89.3	 2.3	 9.12	 0.06	2
203222	        	17661	  0.65	 0.06	  6.6	257.3	 2.3	10.01	 0.06	1
719051	        	12810	  0.93	 0.10	  5.1	187.6	 2.3	 9.89	 0.06	2
206604	        	 7057	  1.06	 0.09	  7.0	104.9	 2.3	 9.44	 0.06	1
005783	009-089 	10409	  2.83	 0.15	  9.5	153.8	 2.3	10.20	 0.05	1
200499	065-074 	 1175	  9.03	 0.09	 53.6	 11.1	 2.3	 8.42	 0.19	1
201548	037-098 	 8860	  2.34	 0.12	 10.8	131.6	 2.3	 9.98	 0.05	1
205167	        	 6698	  1.05	 0.08	  7.6	100.5	 2.3	 9.40	 0.06	1
005784	037-097 	 6606	  5.90	 0.12	 28.9	 99.5	 2.2	10.14	 0.05	1
722398	        	12645	  0.59	 0.07	  4.7	184.9	 2.5	 9.68	 0.07	2
202228	        	 9933	  2.83	 0.09	 16.7	146.9	 2.3	10.16	 0.05	1
206607	        	 6640	  0.97	 0.07	  8.5	 98.8	 2.3	 9.35	 0.06	1
206608	        	 6648	  1.15	 0.04	 23.6	 98.9	 2.2	 9.42	 0.05	1
205767	        	 5739	  1.32	 0.11	  6.6	 87.2	 2.3	 9.37	 0.06	1
739605	        	 9487	  0.74	 0.06	  6.8	140.2	 2.3	 9.53	 0.06	1
203956	        	 8248	  0.94	 0.07	  7.7	122.9	 2.3	 9.52	 0.06	1
749414	        	 6128	  0.88	 0.06	  9.8	 92.0	 2.2	 9.24	 0.06	1
203529	        	 6611	  0.81	 0.07	  8.1	 99.5	 2.3	 9.28	 0.06	1
203731	        	 9656	  0.98	 0.07	  9.0	143.0	 2.3	 9.67	 0.06	1
205168	        	 6217	  0.67	 0.07	  5.9	 93.6	 2.3	 9.14	 0.07	1
205768	        	 5613	  1.65	 0.17	  5.3	 82.5	 2.1	 9.42	 0.07	2
719055	        	 9718	  1.22	 0.11	  6.5	143.4	 2.3	 9.77	 0.06	1
005785	154-036 	 6367	  3.11	 0.09	 19.2	 95.1	 2.4	 9.82	 0.05	1
203958	        	 8241	  1.21	 0.08	  9.0	122.8	 2.3	 9.63	 0.05	1
203957	        	 8206	  0.87	 0.10	  5.0	122.3	 2.3	 9.49	 0.07	2
201932	        	 5715	  1.57	 0.09	 10.5	 86.8	 2.2	 9.45	 0.05	1
204165	        	13145	  0.46	 0.06	  4.6	192.9	 2.4	 9.61	 0.07	2
739609	        	 9406	  1.89	 0.10	  9.8	139.0	 2.2	 9.93	 0.05	1
208509	        	 5741	  0.51	 0.06	  5.8	 87.2	 2.4	 8.96	 0.07	1
722403	        	13060	  0.96	 0.08	  6.5	190.9	 2.3	 9.92	 0.06	1
203959	        	 8249	  0.86	 0.10	  4.7	122.9	 2.2	 9.49	 0.07	2
203224	        	15183	  0.48	 0.06	  4.4	221.9	 2.3	 9.75	 0.07	2
205169	        	 7943	  0.73	 0.07	  6.4	118.4	 2.3	 9.38	 0.06	1
200502	065-075 	16308	  0.86	 0.06	  7.5	237.9	 2.1	10.06	 0.05	2
722407	        	10951	  0.74	 0.07	  6.1	160.7	 2.2	 9.65	 0.06	1
739619	        	 6136	  0.53	 0.06	  5.0	 92.4	 2.2	 9.03	 0.07	2
200873	FGC1111 	 6316	  1.67	 0.08	 12.0	 94.4	 2.3	 9.55	 0.05	1
208396	        	 5703	  0.39	 0.05	  6.5	 86.6	 2.2	 8.84	 0.07	1
205170	        	 7222	  0.69	 0.06	  6.8	108.1	 2.4	 9.28	 0.06	1
005788	037-100 	 8366	  2.51	 0.12	 11.7	124.6	 2.3	 9.96	 0.05	1
203108	        	14555	  0.79	 0.08	  5.8	212.8	 2.3	 9.93	 0.06	2
200503	065-076a	 9848	  1.62	 0.12	  7.7	145.6	 2.3	 9.91	 0.06	1
202865	        	 8213	  0.94	 0.08	  6.7	122.2	 2.3	 9.52	 0.06	1
202576	        	14342	  1.35	 0.11	  7.5	209.8	 2.3	10.15	 0.06	1
719059	        	 9638	  1.32	 0.07	 11.3	142.3	 2.3	 9.80	 0.05	1
206619	        	 6647	  0.92	 0.08	  7.5	 98.8	 2.3	 9.33	 0.06	1
739627	        	14076	  0.83	 0.09	  5.6	205.6	 2.3	 9.92	 0.06	2
722415	        	12933	  0.93	 0.08	  6.9	189.1	 2.2	 9.89	 0.06	1
202091	037-102 	 8165	  2.21	 0.09	 14.4	121.7	 2.2	 9.89	 0.05	1
749319	        	 4617	  0.50	 0.06	  6.4	 68.0	 2.4	 8.74	 0.07	1
208397	        	  763	  0.42	 0.04	  7.0	 10.2	 2.1	 7.01	 0.19	1
206621	        	 7709	  0.89	 0.04	 16.5	114.1	 2.3	 9.44	 0.05	1
205171	        	 6537	  0.82	 0.05	  9.4	 98.2	 2.3	 9.27	 0.05	1
203534	        	 9276	  0.38	 0.05	  4.8	137.5	 2.2	 9.23	 0.07	2
202417	        	 9819	  1.75	 0.08	 12.5	145.2	 2.3	 9.94	 0.05	1
206624	        	12526	  1.12	 0.07	  9.8	182.9	 2.3	 9.95	 0.05	1
206627	M+525030	 5661	  1.43	 0.08	  9.9	 82.7	 2.4	 9.36	 0.06	1
208431	        	 3722	  0.42	 0.05	  7.1	 56.0	 2.5	 8.49	 0.08	1
206628	        	10890	  0.97	 0.11	  4.9	159.6	 2.3	 9.76	 0.07	2
204748	        	 8397	  1.38	 0.08	 10.2	125.1	 2.3	 9.71	 0.05	1
005793	094-099 	 6593	  3.11	 0.11	 14.1	 99.0	 2.4	 9.86	 0.05	1
204570	        	 5709	  0.63	 0.08	  5.4	 86.7	 2.4	 9.05	 0.07	2
200505	065-077a	 7219	  2.35	 0.09	 14.4	108.0	 2.2	 9.81	 0.05	1
739637	        	13996	  1.01	 0.10	  5.7	204.4	 2.4	10.00	 0.06	2
005797	009-095 	  710	  3.85	 0.06	 49.2	 10.4	 2.1	 7.99	 0.18	1
202580	        	 7982	  0.42	 0.05	  5.4	119.0	 2.4	 9.15	 0.07	2
206631	        	 6699	  0.71	 0.08	  5.3	 99.6	 2.5	 9.22	 0.07	2
201551	        	 6161	  2.08	 0.08	 13.5	 92.7	 2.3	 9.62	 0.05	1
722421	        	12824	  1.18	 0.09	  7.0	187.5	 2.3	 9.99	 0.06	1
202874	        	 6621	  0.64	 0.06	  6.6	 99.5	 2.2	 9.17	 0.06	1
201013	037-105 	 8354	  1.20	 0.06	 12.2	124.4	 2.2	 9.64	 0.05	1
204572	        	 6520	  1.09	 0.09	  6.8	 98.3	 2.3	 9.39	 0.06	1
731468	        	 6317	  0.74	 0.06	  6.9	 94.5	 2.3	 9.19	 0.06	1
005799	N3326   	 8148	  2.76	 0.08	 19.0	121.5	 2.3	 9.98	 0.05	1
203347	        	 9799	  1.12	 0.08	  7.7	145.0	 2.3	 9.74	 0.06	1
722424	        	 8942	  0.86	 0.08	  5.9	132.1	 2.4	 9.55	 0.06	2
005800	N3323   	 5188	  7.12	 0.09	 43.5	 76.2	 2.3	 9.99	 0.05	1
739648	        	 4276	  1.37	 0.07	 10.6	 63.5	 2.2	 9.11	 0.06	1
739651	        	 6547	  2.20	 0.07	 17.7	 98.1	 2.3	 9.70	 0.05	1
206635	        	12628	  0.79	 0.10	  4.3	184.4	 2.2	 9.80	 0.07	2
200506	I2598   	 5816	  1.90	 0.09	 12.6	 87.4	 2.3	 9.53	 0.05	1
200510	065-078 	 8965	  1.41	 0.10	  6.1	133.0	 2.3	 9.77	 0.06	1
203737	        	 9319	  0.40	 0.06	  4.1	138.2	 2.2	 9.26	 0.08	2
722426	        	12252	  0.92	 0.07	  7.4	179.3	 2.4	 9.84	 0.06	1
739657	        	 6183	  0.97	 0.06	  8.9	 93.0	 2.2	 9.30	 0.06	1
204753	        	12070	  1.08	 0.10	 56.1	177.6	 2.1	 9.90	 0.06	1
201054	MALIN2  	13823	  4.43	 0.11	 22.5	202.1	 2.3	10.63	 0.05	1
731470	        	 4516	  2.03	 0.06	 21.1	 66.6	 2.4	 9.33	 0.06	1
722431	        	12809	  0.98	 0.10	  5.5	187.3	 2.2	 9.91	 0.06	2
200512	LeG06   	 1007	  0.31	 0.03	  7.2	 11.1	 2.3	 6.95	 0.19	1
005803	N3327   	 6315	  3.87	 0.08	 25.3	 94.7	 2.4	 9.91	 0.05	1
005802	        	 6656	  3.38	 0.10	 18.0	 99.9	 2.2	 9.90	 0.05	1
208398	        	 5701	  0.76	 0.06	  6.8	 86.5	 2.3	 9.13	 0.06	1
206639	        	14467	  1.00	 0.07	  7.8	210.9	 2.0	10.02	 0.05	1
202093	FGC1116 	14062	  2.53	 0.15	  8.1	206.0	 2.2	10.40	 0.05	1
201555	        	 9247	  0.32	 0.04	  5.7	137.1	 2.1	 9.15	 0.07	2
203964	        	 7891	  0.97	 0.07	  7.7	117.8	 2.2	 9.50	 0.06	1
739665	        	 8222	  1.00	 0.09	  6.0	122.1	 2.2	 9.55	 0.06	2
202230	        	 5433	  0.83	 0.05	 12.2	 79.9	 2.4	 9.10	 0.06	1
202877	        	 7925	  0.49	 0.04	  8.1	118.1	 2.1	 9.21	 0.06	1
722434	        	14270	  0.62	 0.07	  5.6	208.2	 2.2	 9.80	 0.07	2
208399	        	  747	  1.06	 0.04	 22.3	  9.9	 2.4	 7.39	 0.21	1
739666	        	13768	  1.12	 0.10	  6.7	201.2	 2.3	10.03	 0.06	1
203070	        	12652	  0.54	 0.06	  5.1	185.6	 2.2	 9.64	 0.07	2
208310	        	 9770	  0.78	 0.08	  7.3	144.6	 2.4	 9.58	 0.06	1
722436	        	10039	  0.89	 0.08	  6.2	147.8	 2.2	 9.66	 0.06	2
203073	        	 9433	  1.30	 0.07	 10.9	139.6	 2.5	 9.78	 0.05	1
722438	        	 6298	  0.76	 0.07	  6.6	 94.3	 2.3	 9.20	 0.06	1
203745	        	 5737	  0.40	 0.06	  4.3	 87.0	 2.1	 8.85	 0.08	2
203353	        	16495	  0.50	 0.06	  5.2	240.7	 2.3	 9.83	 0.07	2
722439	        	 5323	  0.60	 0.06	  5.6	 78.1	 2.4	 8.94	 0.07	1
005805	124-052 	 1228	 11.45	 0.07	 92.7	 21.9	 4.3	 9.11	 0.18	1
203965	        	 8214	  0.86	 0.05	 11.6	122.4	 2.1	 9.48	 0.05	1
722440	        	13052	  2.32	 0.11	 11.0	190.9	 2.2	10.30	 0.05	1
205172	        	 9757	  0.69	 0.06	  6.9	144.3	 2.3	 9.53	 0.06	1
005807	N3332   	 5834	  2.41	 0.15	 10.2	 88.3	 2.1	 9.65	 0.06	1
722442	        	13037	  1.20	 0.12	  5.7	190.6	 2.1	10.01	 0.06	2
005808	065-081 	 7924	  4.75	 0.05	 94.8	118.1	 2.2	10.19	 0.05	1
739684	        	16190	  1.52	 0.10	  9.8	235.8	 2.3	10.30	 0.05	1
722444	        	16022	  0.69	 0.09	  4.9	233.3	 2.3	 9.95	 0.07	2
739689	        	 9046	  1.17	 0.09	  7.5	133.9	 2.2	 9.69	 0.06	1
731471	        	 5355	  0.86	 0.06	  8.5	 78.5	 2.3	 9.10	 0.06	1
722445	        	14270	  1.63	 0.10	  9.2	208.3	 2.3	10.22	 0.05	1
203967	        	10037	  0.61	 0.05	  7.6	148.5	 2.3	 9.50	 0.06	1
203074	        	 9964	  1.18	 0.05	 14.0	147.2	 2.3	 9.78	 0.05	1
205784	        	15468	  1.29	 0.11	  6.4	226.1	 2.0	10.19	 0.06	2
722446	        	10222	  1.65	 0.09	 10.3	150.3	 2.4	 9.94	 0.05	1
739698	        	12612	  2.46	 0.09	 15.9	184.9	 2.2	10.30	 0.05	1
202251	        	 6256	  1.00	 0.06	 11.0	 94.2	 2.4	 9.32	 0.06	1
206652	        	12422	  1.07	 0.09	  6.5	181.5	 2.3	 9.92	 0.06	1
739703	        	16218	  1.09	 0.11	  5.4	236.3	 2.1	10.16	 0.06	2
005811	I 634   	 8220	  1.98	 0.11	  9.1	122.5	 2.4	 9.85	 0.05	1
005812	065-083 	 1008	  1.73	 0.05	 27.7	 11.1	 2.3	 7.70	 0.18	1
739704	        	12517	  1.68	 0.13	  7.1	183.6	 2.2	10.13	 0.06	1
722448	        	10889	  0.52	 0.06	  5.4	160.0	 2.2	 9.50	 0.07	2
202422	        	14329	  0.50	 0.07	  5.2	209.7	 2.3	 9.71	 0.08	2
202881	        	 7984	  1.45	 0.07	 11.4	119.0	 2.3	 9.68	 0.05	1
202880	        	10014	  0.61	 0.07	  4.7	148.0	 2.2	 9.50	 0.07	2
208865	        	11747	  0.34	 0.03	  6.8	172.3	 2.3	 9.38	 0.06	1
722450	        	10827	  1.56	 0.07	 12.3	158.9	 2.3	 9.97	 0.05	1
208595	        	 6179	  0.88	 0.07	  6.6	 93.0	 2.2	 9.25	 0.06	1
206657	        	17431	  0.35	 0.04	  5.9	253.1	 2.1	 9.72	 0.07	2
203752	        	 3489	  0.42	 0.05	  5.0	 52.7	 2.3	 8.44	 0.08	2
203753	        	 5690	  1.20	 0.08	  8.3	 86.4	 2.3	 9.32	 0.06	1
722456	        	 6092	  0.61	 0.05	  7.4	 91.4	 2.3	 9.08	 0.06	1
205173	        	 6625	  1.02	 0.08	  6.9	 99.4	 2.4	 9.38	 0.06	1
200525	065-084 	13562	  0.63	 0.09	  5.6	198.7	 2.4	 9.77	 0.08	2
202233	        	 9913	  1.76	 0.09	 12.4	146.6	 2.2	 9.95	 0.05	1
739710	        	 9208	  0.91	 0.07	  7.4	136.3	 2.3	 9.60	 0.06	1
206664	        	10311	  0.49	 0.05	  5.5	151.4	 2.4	 9.42	 0.06	2
005818	037-115 	 6254	  4.58	 0.10	 26.4	 94.4	 2.3	 9.98	 0.05	1
202882	        	 9654	  1.27	 0.08	  8.4	142.8	 2.3	 9.79	 0.05	1
722460	        	16091	  1.05	 0.10	  6.3	234.3	 2.4	10.13	 0.06	2
205078	        	 1175	  0.43	 0.04	  7.6	 19.4	 2.2	 7.58	 0.11	1
202594	        	16148	  0.67	 0.07	  6.2	235.6	 2.2	 9.94	 0.06	2
719068	        	11823	  0.72	 0.08	  4.9	173.7	 2.4	 9.71	 0.07	2
206673	M+624005	 6677	  3.37	 0.08	 23.5	 99.3	 2.3	 9.89	 0.05	1
206674	        	12408	  1.64	 0.10	  8.8	181.4	 2.5	10.10	 0.05	1
739722	        	 9077	  1.72	 0.11	  9.0	134.4	 2.4	 9.86	 0.05	1
005821	I 635   	 6598	  6.13	 0.11	 30.0	 99.1	 2.4	10.15	 0.05	1
200894	124-054 	 7522	  3.82	 0.07	 34.2	112.0	 2.2	10.05	 0.05	1
005824	I 636   	 8026	  3.56	 0.13	 15.2	119.8	 2.4	10.08	 0.05	1
005822	124-055 	 7454	  4.69	 0.09	 30.6	111.1	 2.2	10.13	 0.05	1
005823	009-100 	 5637	  3.80	 0.09	 26.3	 82.8	 2.2	 9.79	 0.05	1
204386	        	12878	  0.95	 0.12	  4.5	189.1	 2.2	 9.90	 0.07	2
201566	        	16711	  1.37	 0.14	  5.3	243.9	 2.3	10.28	 0.06	2
719079	        	 5814	  3.06	 0.07	 25.8	 87.8	 2.3	 9.75	 0.05	1
200532	065-086 	  772	  1.03	 0.05	 20.0	 11.1	 2.3	 7.48	 0.19	1
205174	        	 6475	  0.91	 0.08	  6.0	 97.3	 2.3	 9.31	 0.06	1
202168	        	10735	  1.54	 0.10	  8.8	158.3	 2.2	 9.96	 0.05	1
005826	N3338   	 1298	114.44	 0.13	511.2	 23.7	 4.4	10.18	 0.17	1
005825	124-056 	 3489	  7.74	 0.09	 45.0	 52.3	 2.2	 9.70	 0.06	1
200534	065-088 	 9769	  1.55	 0.08	 11.0	144.5	 2.4	 9.88	 0.05	1
202603	        	16845	  1.59	 0.13	  5.4	245.6	 2.3	10.35	 0.06	2
722468	        	14766	  0.86	 0.09	  5.4	215.3	 2.3	 9.97	 0.06	2
722470	        	13328	  1.23	 0.11	  6.7	194.8	 2.2	10.04	 0.06	1
722467	        	14766	  0.84	 0.09	  5.3	215.3	 2.3	 9.96	 0.06	2
205413	        	 5728	  2.01	 0.09	 13.2	 86.8	 2.3	 9.55	 0.05	1
201016	037-122a	 8261	  3.85	 0.10	 19.8	123.1	 2.3	10.14	 0.05	1
201569	094-108 	14745	  1.42	 0.09	  9.2	215.4	 2.3	10.19	 0.05	1
200535	154-039 	11623	  1.30	 0.10	  7.8	170.3	 2.3	 9.95	 0.06	1
203082	        	 1277	  0.54	 0.04	  8.7	 17.5	 3.3	 7.59	 0.17	1
201571	037-123 	 6680	  1.07	 0.13	  4.9	100.6	 2.3	 9.41	 0.07	2
206690	        	13201	  0.87	 0.08	  6.0	192.7	 2.3	 9.88	 0.06	2
005831	N3341   	 8305	  4.17	 0.13	 18.8	123.7	 2.3	10.18	 0.05	1
722476	        	11932	  0.52	 0.07	  4.6	174.7	 2.3	 9.57	 0.07	2
202132	        	13131	  1.75	 0.10	  9.6	192.0	 2.3	10.18	 0.05	1
208563	        	 6363	  0.53	 0.05	  6.9	 95.2	 2.2	 9.05	 0.06	1
201115	094-109c	14632	  2.05	 0.08	 14.2	213.8	 2.3	10.34	 0.05	1
005830	124-057 	13121	  2.90	 0.14	  9.2	191.9	 2.2	10.40	 0.05	1
205175	        	11771	  0.58	 0.04	  8.7	173.0	 2.1	 9.61	 0.05	1
739746	        	14003	  1.02	 0.09	  6.6	204.6	 2.3	10.00	 0.06	1
719083	        	14375	  1.53	 0.11	  7.8	210.1	 2.3	10.20	 0.05	1
200539	154-040 	 6067	  1.97	 0.09	 11.3	 91.0	 2.1	 9.58	 0.05	1
205336	        	10760	  0.61	 0.07	  6.8	158.7	 2.4	 9.56	 0.07	1
005829	184-006 	  630	 49.77	 0.09	438.7	  9.3	 4.1	 9.00	 0.39	1
739749	        	14436	  1.43	 0.08	 10.5	211.0	 2.2	10.18	 0.05	1
722482	        	14850	  1.17	 0.12	  5.2	216.5	 2.3	10.11	 0.06	2
005832	065-089 	 1217	  6.24	 0.07	 67.6	 17.5	 3.5	 8.65	 0.18	1
201017	037-125 	 9980	  1.10	 0.11	  5.5	147.7	 2.3	 9.75	 0.06	2
722484	        	 9048	  1.31	 0.08	  9.4	133.6	 2.3	 9.74	 0.05	1
731477	        	13289	  1.66	 0.14	  6.7	194.3	 2.5	10.17	 0.06	1
205176	        	 6554	  0.82	 0.07	  6.5	 98.4	 2.3	 9.27	 0.06	1
722491	        	12298	  0.78	 0.08	  5.7	179.9	 2.3	 9.77	 0.06	2
200878	FGC126a 	 6542	  2.41	 0.08	 17.3	 98.3	 2.2	 9.74	 0.05	1
203083	        	 6533	  2.35	 0.08	 20.5	 98.2	 2.3	 9.73	 0.05	1
206699	        	10631	  0.88	 0.08	  6.3	156.1	 2.2	 9.70	 0.06	2
202428	        	11853	  0.70	 0.09	  5.8	174.3	 2.3	 9.70	 0.07	2
202606	        	 5941	  0.90	 0.08	  6.0	 89.8	 2.3	 9.23	 0.06	1
200543	065-090 	 1256	  3.32	 0.06	 37.0	 17.5	 3.5	 8.38	 0.18	1
727689	        	 6688	  0.72	 0.08	  5.0	 99.4	 2.4	 9.22	 0.07	2
005833	124-058 	 1321	  1.56	 0.05	 16.0	 22.0	 2.3	 8.25	 0.10	1
719085	        	 5834	  0.64	 0.07	  5.2	 88.1	 2.2	 9.07	 0.07	2
739764	        	 7934	  1.87	 0.06	 18.3	118.0	 2.3	 9.79	 0.05	1
005836	124-059 	 7545	  4.49	 0.09	 27.8	112.4	 2.3	10.13	 0.05	1
206704	        	13530	  1.70	 0.11	  9.2	197.5	 2.3	10.19	 0.05	1
205177	        	 9833	  0.33	 0.04	  6.0	145.3	 2.3	 9.22	 0.07	2
739772	        	 6553	  0.82	 0.06	  7.7	 98.4	 2.3	 9.27	 0.06	1
203763	        	 8168	  0.74	 0.06	  6.8	121.8	 2.3	 9.41	 0.06	1
731485	        	15811	  0.97	 0.07	  7.9	230.3	 2.3	10.08	 0.05	1
719088	        	14469	  0.52	 0.05	  5.4	211.5	 2.3	 9.74	 0.06	2
722496	        	 9054	  0.93	 0.09	  5.9	133.8	 2.1	 9.59	 0.06	2
205417	        	11360	  0.80	 0.08	  5.4	167.3	 2.4	 9.72	 0.06	2
203764	        	 8316	  1.35	 0.14	  4.9	123.9	 2.3	 9.69	 0.06	2
749320	        	12035	  0.94	 0.10	  5.1	176.2	 2.2	 9.84	 0.06	1
205329	        	14311	  0.54	 0.07	  4.7	209.4	 2.3	 9.75	 0.07	2
206708	        	10682	  1.01	 0.09	  6.6	156.8	 2.1	 9.77	 0.06	1
739783	        	 9295	  0.97	 0.07	  8.5	137.5	 2.3	 9.64	 0.06	1
200548	065-091 	 7980	  2.56	 0.09	 15.5	118.9	 2.2	 9.93	 0.05	1
005840	N3344   	  588	173.44	 0.13	833.0	  9.8	 2.1	 9.59	 0.19	1
722499	        	 5308	  1.46	 0.07	 11.4	 77.9	 2.3	 9.32	 0.05	1
739787	        	12516	  0.86	 0.10	  4.9	183.5	 2.2	 9.83	 0.07	2
206711	        	 6695	  2.03	 0.08	 14.7	 99.6	 2.2	 9.68	 0.05	1
