#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m0717cla&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m0717cla:
#Name: J/A+A/607/A30/m0717cla
#Title: Photometric catalogue (magnitudes) of MACSJ-0717 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	ID Source identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	l_B435	(A1)	[-] "-' for upper limit flag on B435	[ucd=meta.code.error]
#Column	B435	(F9.6)	? Magnitude in B435 band (AB)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] "-' for upper limit flag on V606	[ucd=meta.code.error]
#Column	V606	(F9.6)	? Magnitude in V606 band (AB)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] "-' for upper limit flag on I814	[ucd=meta.code.error]
#Column	I814	(F9.6)	? Magnitude in I814 band (AB)	[ucd=phot.mag;em.opt.I]
#Column	Y105	(D12.5)	? Magnitude in Y105 band (AB) (negative values are upper limit)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] "-' for upper limit flag on J125	[ucd=meta.code.error]
#Column	J125	(F9.6)	? Magnitude in J125 band (AB)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] "-' for upper limit flag on JH140	[ucd=meta.code.error]
#Column	JH140	(F9.6)	? Magnitude in JH140 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] "-' for upper limit flag on H160	[ucd=meta.code.error]
#Column	H160	(F9.6)	? Magnitude in H160 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] "-' for upper limit flag on Ks	[ucd=meta.code.error]
#Column	Ks	(F9.6)	? Magnitude in Ks band (AB)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] "-' for upper limit flag on IRAC1	[ucd=meta.code.error]
#Column	IRAC1	(F9.6)	? Magnitude in IRAC1 band (AB)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	l_IRAC2	(A1)	[-] "-' for upper limit flag on IRAC2	[ucd=meta.code.error]
#Column	IRAC2	(F9.6)	? Magnitude in IRAC2 band (AB)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_B435	(F9.6)	? Magnitude error on B435 band (AB)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Magnitude error on V606 band (AB)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Magnitude error on I814 band (AB)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Magnitude error on Y105 band (AB)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Magnitude error on J125 band (AB)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Magnitude error on JH140 band (AB)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Magnitude error on H160 band (AB)	[ucd=stat.error]
#Column	e_Ks	(D15.8)	? Magnitude error on Ks band (AB)	[ucd=stat.error]
#Column	e_IRAC1	(D15.8)	? Magnitude error on IRAC1 band (AB)	[ucd=stat.error]
#Column	e_IRAC2	(F12.9)	? Magnitude error on IRAC2 band (AB)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	l_B435	B435	l_V606	V606	l_I814	I814	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2
    2141	  2141	109.396545	+37.751774	-	28.611800	 	26.506100	 	25.106800	 2.46376e+01	 	24.427800	 	24.331800	 	24.011800	 	23.578135	 	24.043705	-	27.721064	 1.086000	 1.41200e-01	 2.77600e-02	 1.24500e-02	 1.34900e-02	 1.26900e-02	 1.02000e-02	 2.50378200e-01	 3.73668000e-01	 1.085700000
    2142	  2142	109.409935	+37.752598	-	29.516300	 	29.132500	 	28.635500	 2.84123e+01	 	28.345200	 	28.456800	 	28.288500	-	24.550879	-	29.011961	 	26.257425	 1.086000	 7.12700e-01	 3.34000e-01	 1.83900e-01	 1.69700e-01	 2.59100e-01	 3.17600e-01	 1.08570000e+00	 1.08570000e+00	 0.934080300
    2143	  2143	109.407608	+37.751984	 	25.972000	 	25.344600	 	24.752900	 2.45325e+01	 	24.547600	 	24.555500	 	24.292600	 	24.677635	-	27.465275	-	27.596628	 0.093470	 4.96300e-02	 2.04800e-02	 1.13600e-02	 1.72100e-02	 1.55700e-02	 1.55000e-02	 4.82321300e-01	 1.08570000e+00	 1.085700000
    2144	  2144	109.409195	+37.751793	 	28.025800	 	26.371200	 	25.812400	 2.49907e+01	 	24.716400	 	24.627800	 	24.323800	 	24.308104	 	24.548290	 	23.898848	 0.682000	 1.39500e-01	 6.14500e-02	 1.95800e-02	 2.13000e-02	 1.86900e-02	 1.68000e-02	 2.30769700e-01	 2.04784700e-01	 0.145224300
    2145	  2145	109.397171	+37.752796	-	28.592700	 	26.593700	 	25.330200	 2.46687e+01	 	24.409900	 	24.310000	 	24.205500	 	23.894560	 	23.726662	 	24.880186	 1.086000	 1.57600e-01	 3.51800e-02	 1.32800e-02	 1.46300e-02	 1.28700e-02	 1.91000e-02	 4.35795400e-01	 3.26151400e-01	 0.745054000
    2146	  2146	109.412849	+37.752438	 	         	 	         	 	         	            	 	         	 	         	 	         	 	22.430252	 	21.560867	 	23.264175	         	            	            	            	            	            	            	 7.38764500e-02	 4.30183500e-02	 0.178674200
    2147	  2147	109.375145	+37.752728	 	         	 	         	 	         	            	 	         	 	         	 	         	 	20.538193	 	20.826763	 	21.001291	         	            	            	            	            	            	            	 5.91858600e-03	 1.41052800e-02	 0.012500250
    2148	  2148	109.392021	+37.752331	-	28.772600	 	27.957100	 	27.074100	 2.61496e+01	 	26.045800	 	25.950900	 	25.689700	-	23.995874	-	28.430164	 	25.533846	 1.086000	 4.53500e-01	 1.39800e-01	 3.45600e-02	 4.54200e-02	 3.84900e-02	 3.76000e-02	 1.08570000e+00	 1.08570000e+00	 0.688511800
    2149	  2149	109.375488	+37.752274	 	         	 	         	 	         	            	 	         	 	         	 	         	 	25.926405	-	27.621054	-	27.948778	         	            	            	            	            	            	            	 7.52698500e-01	 1.08570000e+00	 1.085700000
    2150	  2150	109.391335	+37.752712	-	28.550200	-	28.759400	-	29.117800	 2.83617e+01	 	27.934500	 	27.762600	 	27.362400	-	24.254139	-	28.325020	-	28.358156	 1.086000	 1.08600e+00	 1.08600e+00	 2.70900e-01	 2.65400e-01	 2.11200e-01	 1.60200e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2151	  2151	109.397842	+37.752449	 	         	 	         	 	         	            	 	         	 	         	 	         	-	22.897312	 	23.461731	-	27.362915	         	            	            	            	            	            	            	 1.08570000e+00	 3.50314100e-01	 1.085700000
    2152	  2152	109.396530	+37.752171	 	28.117800	 	25.507500	 	24.260700	 2.37672e+01	 	23.564200	 	23.492600	 	23.300100	 	22.980751	 	23.313047	 	24.136551	 0.685400	 5.71100e-02	 1.26500e-02	 5.47700e-03	 6.88000e-03	 5.72100e-03	 4.90000e-03	 1.17882000e-01	 1.77480500e-01	 0.304195400
    2153	  2153	109.366203	+37.752766	 	27.451600	 	26.552000	 	25.680800	 2.53384e+01	 	25.123800	 	25.149300	 	25.047700	 	24.932810	-	27.203814	-	27.521317	 0.185800	 7.99100e-02	 2.53300e-02	 7.74300e-02	 4.81200e-02	 6.05700e-02	 1.63700e-01	 2.69424300e-01	 1.08570000e+00	 1.085700000
    2154	  2154	109.386200	+37.752815	-	29.270300	 	28.485300	 	26.882700	 2.68004e+01	 	26.833500	 	26.776600	 	26.828400	-	24.332647	-	29.322079	-	29.007866	 1.086000	 4.71900e-01	 7.67300e-02	 4.75200e-02	 5.49300e-02	 6.20500e-02	 7.29000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2155	  2155	109.366333	+37.752831	 	27.282800	 	26.856500	 	25.873300	 2.54834e+01	 	25.674500	 	25.623200	 	25.412400	 	25.393272	-	27.503290	-	27.790749	 0.152200	 9.93900e-02	 2.82900e-02	 8.55900e-02	 9.94900e-02	 9.44800e-02	 1.59400e-01	 3.58482700e-01	 1.08570000e+00	 1.085700000
    2156	  2156	109.400909	+37.752419	-	28.209100	 	28.095900	 	26.562400	 2.55772e+01	 	25.389000	 	25.192500	 	25.260900	-	23.681170	 	25.337818	-	28.170095	 1.086000	 9.04700e-01	 1.57800e-01	 4.43300e-02	 5.03000e-02	 4.14800e-02	 5.06000e-02	 1.08570000e+00	 7.87739000e-01	 1.085700000
    2157	  2157	109.386681	+37.752426	-	28.812600	 	26.933800	 	25.716500	 2.51686e+01	 	24.952800	 	24.856900	 	24.738800	 	24.631416	 	25.863869	 	25.458426	 1.086000	 1.73800e-01	 3.98800e-02	 1.62500e-02	 1.85500e-02	 1.62000e-02	 1.85000e-02	 2.63280100e-01	 3.94332000e-01	 0.365088900
    2158	  2158	109.404068	+37.752201	 	         	 	         	 	         	            	 	         	 	         	 	         	-	23.180264	 	23.486065	 	25.302177	         	            	            	            	            	            	            	 1.08570000e+00	 1.84369100e-01	 0.834268100
    2159	  2159	109.392967	+37.752686	 	27.231200	 	26.210700	 	24.844300	 2.38118e+01	 	23.580000	 	23.435400	 	23.236700	 	23.627340	 	23.566662	 	24.040459	 0.752900	 2.48400e-01	 5.02900e-02	 1.07200e-02	 1.17100e-02	 1.01300e-02	 1.03000e-02	 2.18770800e-01	 2.06631700e-01	 0.301614100
    2160	  2160	109.395035	+37.754910	 	24.864500	 	22.294200	 	20.959000	 2.03494e+01	 	20.063200	 	19.903300	 	19.720000	 	19.409622	 	19.754370	 	19.891273	 0.082870	 7.85400e-03	 1.48800e-03	 5.54900e-04	 7.78800e-04	 4.92300e-04	 3.00000e-04	 4.01818000e-03	 1.46721500e-02	 0.012486320
    2161	  2161	109.406517	+37.752590	 	22.388200	 	21.837300	 	21.726400	 2.17134e+01	 	21.660800	 	21.705100	 	21.581700	 	21.573244	 	22.220808	 	21.876932	 0.006891	 4.24100e-03	 2.00300e-03	 1.38800e-03	 1.67600e-03	 1.86900e-03	 1.40000e-03	 3.22716000e-02	 5.71150100e-02	 0.034817850
    2162	  2162	109.399994	+37.752598	 	26.903200	 	24.585600	 	23.417000	 2.28692e+01	 	22.685300	 	22.604600	 	22.446200	 	22.081989	 	22.624680	 	22.571547	 0.352100	 3.93200e-02	 9.44100e-03	 3.91900e-03	 4.39600e-03	 4.12400e-03	 3.80000e-03	 7.07309700e-02	 7.92833300e-02	 0.064661960
    2163	  2163	109.397659	+37.752930	-	27.481900	 	25.292700	 	24.161000	 2.31739e+01	 	22.940100	 	22.680400	 	22.376400	 	22.514727	 	22.695784	 	22.479895	 1.086000	 1.31700e-01	 3.33000e-02	 9.34700e-03	 7.37800e-03	 8.04500e-03	 6.80000e-03	 2.47591100e-01	 1.65995300e-01	 0.105151500
    2164	  2164	109.377190	+37.752632	 	27.416200	 	25.761300	 	25.179300	 2.44152e+01	 	24.064200	 	23.634500	 	23.477700	 	23.288931	 	23.461327	-	26.509956	 0.518700	 1.07700e-01	 4.40100e-02	 1.47500e-02	 1.46000e-02	 9.54400e-03	 1.45000e-02	 1.21759800e-01	 7.56694500e-01	 1.085700000
    2165	  2165	109.383514	+37.752823	 	25.277700	 	22.669800	 	21.252900	 2.06492e+01	 	20.356500	 	20.203300	 	20.005300	 	19.738468	 	20.091000	 	20.245117	 0.085520	 8.44300e-03	 1.45200e-03	 5.33300e-04	 5.08600e-04	 4.69600e-04	 3.00000e-04	 3.17358300e-03	 1.54222800e-02	 0.013211280
    2166	  2166	109.395714	+37.752392	 	27.368200	 	24.674000	 	23.286600	 2.27241e+01	 	22.458700	 	22.338500	 	22.134900	 	21.846149	 	22.152916	 	22.410269	 0.426900	 3.35300e-02	 6.45200e-03	 2.57600e-03	 2.80900e-03	 2.41700e-03	 1.80000e-03	 3.16263700e-02	 4.30042100e-02	 0.045972750
    2167	  2167	109.395561	+37.754601	 	23.156600	 	21.662700	 	21.000200	 2.05607e+01	 	20.415700	 	20.327600	 	20.251700	 	20.126184	 	21.148409	 	21.194107	 0.020420	 5.25200e-03	 1.74400e-03	 7.99100e-04	 1.10300e-03	 8.63500e-04	 7.00000e-04	 1.24983200e-02	 5.49352300e-02	 0.042661170
    2168	  2168	109.391052	+37.752155	 	26.854400	 	25.407700	 	24.432400	 2.40184e+01	 	23.862700	 	23.814500	 	23.699100	 	23.540352	 	23.786888	 	23.970478	 0.334900	 7.41600e-02	 2.15900e-02	 8.16500e-03	 1.02900e-02	 9.03800e-03	 1.00000e-02	 1.34076300e-01	 8.64347800e-02	 0.117424800
    2169	  2169	109.384567	+37.753006	-	27.982400	 	27.416600	 	25.807100	 2.42741e+01	 	24.024300	 	23.986600	 	23.800200	-	23.440924	 	23.811996	 	24.607971	 1.086000	 5.87000e-01	 9.45100e-02	 1.55700e-02	 1.64100e-02	 1.58600e-02	 1.83000e-02	 1.08570000e+00	 1.96390700e-01	 0.381497200
    2170	  2170	109.373955	+37.756874	 	23.509900	 	21.429300	 	20.151100	 1.96125e+01	 	19.354600	 	19.160400	 	18.986600	 	18.681873	 	18.955833	 	19.160439	 0.035490	 5.42900e-03	 1.12300e-03	 2.06400e-03	 1.98400e-03	 1.44300e-03	 1.40000e-03	 1.58876500e-03	 9.85976500e-03	 0.008189123
    2171	  2171	109.391846	+37.752918	-	29.701800	-	29.976000	 	30.179900	 2.98705e+01	 	29.535700	 	29.098100	 	28.732600	-	24.358353	-	28.730587	 	26.278601	 1.086000	 1.08600e+00	 9.59400e-01	 3.47800e-01	 2.94000e-01	 2.31900e-01	 2.11900e-01	 1.08570000e+00	 1.08570000e+00	 1.067010000
    2172	  2172	109.389816	+37.752235	-	28.391600	 	28.206100	 	26.295700	 2.51002e+01	 	24.662400	 	24.539900	 	24.616000	 	25.201244	 	24.715364	 	24.534174	 1.086000	 7.86100e-01	 9.66500e-02	 2.16800e-02	 1.85900e-02	 1.73000e-02	 1.66000e-02	 5.64749200e-01	 6.12335700e-01	 0.427556500
    2173	  2173	109.365768	+37.752934	 	27.942400	 	27.492300	 	26.918400	 2.65713e+01	 	26.293600	 	26.115200	 	25.927300	 	25.887653	 	25.181572	-	28.374302	 0.315700	 2.01100e-01	 8.52000e-02	 2.70900e-01	 2.06800e-01	 1.58700e-01	 3.14200e-01	 5.82857900e-01	 5.49833700e-01	 1.085700000
    2174	  2174	109.381042	+37.752693	 	27.191100	 	26.381900	 	25.820900	 2.56152e+01	 	25.535100	 	25.519300	 	25.376900	 	25.895142	 	26.002457	 	25.220524	 0.213400	 9.42400e-02	 3.90800e-02	 2.11600e-02	 2.55200e-02	 2.57500e-02	 2.85000e-02	 7.47577800e-01	 4.51177700e-01	 0.289334800
    2175	  2175	109.401115	+37.753002	 	26.005100	 	23.559000	 	22.427100	 2.19148e+01	 	21.707400	 	21.611700	 	21.474100	 	21.215000	 	21.557154	 	21.676849	 0.149500	 1.59200e-02	 3.72400e-03	 1.55200e-03	 1.74600e-03	 1.57100e-03	 1.20000e-03	 1.79612300e-02	 2.88994100e-02	 0.026409900
    2176	  2176	109.399033	+37.752953	-	29.461200	 	28.497700	 	27.413400	 2.69655e+01	 	26.796100	 	26.728900	 	26.497700	-	23.417995	-	27.414433	 	24.085001	 1.086000	 4.12200e-01	 1.08600e-01	 5.08900e-02	 4.97000e-02	 5.52100e-02	 4.99000e-02	 1.08570000e+00	 1.08570000e+00	 0.311801300
    2177	  2177	109.371719	+37.752983	-	28.072800	-	28.145600	-	28.479100	 2.65286e+01	 	26.054400	 	26.304200	 	25.261300	 	26.062555	 	24.729467	 	24.331553	 1.086000	 1.08600e+00	 1.08600e+00	 5.51900e-01	 5.44600e-01	 4.67000e-01	 1.10900e-01	 6.49493300e-01	 3.13191700e-01	 0.192131900
    2178	  2178	109.399361	+37.752651	-	29.275400	 	27.864800	 	26.820000	 2.62287e+01	 	26.163300	 	25.921500	 	25.699900	 	24.864092	-	26.753773	 	24.705923	 1.086000	 2.78100e-01	 7.51100e-02	 3.21400e-02	 4.08700e-02	 3.26400e-02	 6.39000e-02	 8.22359900e-01	 1.08570000e+00	 1.014374000
    2179	  2179	109.393974	+37.752796	 	25.205000	 	22.828300	 	21.490600	 2.09549e+01	 	20.704900	 	20.536400	 	20.339300	 	20.261253	 	20.407068	 	20.576195	 0.037370	 6.43100e-03	 9.13700e-04	 2.77300e-04	 3.20400e-04	 2.54300e-04	 2.00000e-04	 4.87073800e-03	 4.57931600e-02	 0.040690620
    2180	  2180	109.399025	+37.752632	-	28.953200	 	26.558000	 	25.471700	 2.50421e+01	 	24.899400	 	24.897800	 	24.657300	 	24.172331	 	23.764360	 	24.155569	 1.086000	 1.13300e-01	 2.92900e-02	 1.50000e-02	 2.06900e-02	 1.74200e-02	 1.63000e-02	 4.68524800e-01	 6.76449400e-01	 0.661322700
    2181	  2181	109.391495	+37.752918	 	27.596700	 	27.994700	 	27.154500	 2.65415e+01	 	26.475800	 	26.511000	 	26.186700	-	24.043455	-	28.320112	-	28.303284	 0.450800	 5.28400e-01	 1.72800e-01	 4.86700e-02	 6.88900e-02	 6.34400e-02	 5.58000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2182	  2182	109.387222	+37.753086	-	29.509400	 	28.354300	 	27.070600	 2.66774e+01	 	26.556200	 	26.370800	 	26.368300	 	25.799746	-	29.365591	 	26.146105	 1.086000	 3.35000e-01	 7.19700e-02	 3.40400e-02	 5.02000e-02	 3.42700e-02	 4.42000e-02	 6.29489100e-01	 1.08570000e+00	 0.644189400
    2183	  2183	109.358406	+37.753143	-	29.206500	 	27.057700	 	26.025700	 2.60309e+01	 	25.543300	 	25.495100	 	25.371100	 	25.357447	 	25.202578	 	24.570044	 1.086000	 1.49500e-01	 4.17700e-02	 1.91300e-01	 1.13300e-01	 1.27600e-01	 1.54500e-01	 3.82922400e-01	 2.89401600e-01	 0.192757600
    2184	  2184	109.402588	+37.752560	 	         	 	         	 	         	            	 	         	 	         	 	         	 	23.306480	 	23.431023	 	24.068054	         	            	            	            	            	            	            	 1.18215700e-01	 1.06492500e-01	 0.176589100
    2185	  2185	109.390999	+37.752548	-	28.532400	 	26.261300	 	25.066900	 2.44846e+01	 	24.295100	 	24.171000	 	24.066900	 	23.854513	 	24.682108	 	25.079865	 1.086000	 1.13400e-01	 2.71100e-02	 9.81000e-03	 1.17500e-02	 9.77700e-03	 9.60000e-03	 1.40335500e-01	 2.54065000e-01	 0.377939500
    2186	  2186	109.379478	+37.752995	 	28.461400	 	28.283900	 	26.766600	 2.64103e+01	 	25.869000	 	25.474200	 	25.209000	-	23.903799	 	24.995647	-	28.699331	 0.929800	 7.26200e-01	 1.28700e-01	 6.25300e-02	 5.22800e-02	 3.53900e-02	 3.80000e-02	 1.08570000e+00	 2.39697600e-01	 1.085700000
    2187	  2187	109.377815	+37.753227	-	28.508500	 	25.616500	-	28.208900	 2.41266e+01	 	20.551000	 	22.636300	 	23.170500	 	20.502613	 	17.900440	-	21.864031	 1.086000	 2.54700e-01	 1.08600e+00	 2.01600e-02	 3.35400e-03	 8.79900e-03	 1.49000e-02	 6.24638900e-01	 3.79100500e-01	 1.085700000
    2188	  2188	109.364609	+37.752468	 	25.492900	 	23.772000	 	22.648200	 2.21436e+01	 	21.906200	 	21.777300	 	21.612000	 	21.481993	 	21.800512	 	22.008518	 0.077890	 1.67200e-02	 4.08100e-03	 8.25600e-03	 8.95300e-03	 6.12400e-03	 7.00000e-03	 1.42031300e-02	 2.06694900e-02	 0.021064390
    2189	  2189	109.378334	+37.753124	 	         	 	         	 	         	            	 	         	 	         	-	28.312500	 	22.608698	 	23.103601	-	25.911884	         	            	            	            	            	            	 1.08600e+00	 7.29019800e-02	 1.07350200e+00	 1.085700000
    2190	  2190	109.376366	+37.752434	 	27.993400	 	25.811100	 	24.640100	 2.39889e+01	 	23.831200	 	23.762800	 	23.623500	 	23.655935	 	23.553963	 	23.818590	 0.758500	 9.69500e-02	 2.32400e-02	 8.54800e-03	 1.02200e-02	 9.24300e-03	 9.50000e-03	 1.18588800e-01	 7.42989000e-02	 0.112186000
    2191	  2191	109.403419	+37.753281	-	29.528600	 	29.419300	 	28.474800	 2.74993e+01	 	27.776900	 	27.842800	 	27.308600	-	24.028721	 	26.264685	-	28.733213	 1.086000	 8.96700e-01	 2.75900e-01	 7.59200e-02	 1.47500e-01	 1.38700e-01	 1.28800e-01	 1.08570000e+00	 8.65693500e-01	 1.085700000
    2192	  2192	109.365044	+37.752472	 	23.420600	 	23.252900	 	22.723100	 2.24346e+01	 	22.313900	 	22.272600	 	22.284100	 	22.242264	 	22.105478	 	22.381563	 0.012620	 1.03200e-02	 3.92800e-03	 9.28300e-03	 1.37200e-02	 8.28700e-03	 1.57000e-02	 3.16980200e-02	 2.62457400e-02	 0.030188630
    2193	  2193	109.396675	+37.752872	-	29.037900	 	27.269900	 	26.168900	 2.56281e+01	 	25.464100	 	25.405100	 	25.271800	 	25.400816	 	24.293922	 	24.552742	 1.086000	 1.98000e-01	 5.03700e-02	 2.10200e-02	 2.72000e-02	 2.31000e-02	 2.75000e-02	 1.07899800e+00	 3.78301700e-01	 0.388416900
    2194	  2194	109.384300	+37.752556	-	28.475800	 	25.843900	 	24.439600	 2.36359e+01	 	23.369200	 	23.155200	 	23.166800	 	23.282024	 	24.419121	 	24.004782	 1.086000	 9.02000e-02	 1.71500e-02	 5.44600e-03	 5.67500e-03	 4.64800e-03	 4.70000e-03	 8.77854600e-02	 6.86249300e-01	 0.373630500
    2195	  2195	109.376740	+37.753475	 	26.383200	 	24.876900	 	23.634100	 2.30149e+01	 	22.826000	 	22.682600	 	22.519300	 	22.479948	 	23.151543	 	22.843496	 0.287000	 6.75400e-02	 1.52800e-02	 5.84300e-03	 5.77200e-03	 5.74200e-03	 5.00000e-03	 5.03787400e-02	 1.74308900e-01	 0.113880000
    2196	  2196	109.389511	+37.752441	-	28.305200	 	27.069700	 	25.546000	 2.46585e+01	 	24.277400	 	24.156200	 	24.246600	 	24.303255	 	23.919565	 	24.360741	 1.086000	 2.98100e-01	 5.19700e-02	 1.55100e-02	 1.56000e-02	 1.30200e-02	 1.46000e-02	 2.75026400e-01	 1.88390500e-01	 0.264657800
    2197	  2197	109.395348	+37.753323	-	27.762400	 	26.637700	 	24.986900	 2.36530e+01	 	23.387500	 	23.272200	 	23.098300	 	23.046585	 	22.715734	 	23.115049	 1.086000	 3.41400e-01	 5.34000e-02	 1.07700e-02	 1.03100e-02	 1.01600e-02	 1.41000e-02	 1.97992400e-01	 1.63940100e-01	 0.190373000
    2198	  2198	109.357872	+37.752556	 	23.649800	 	22.647800	 	22.158000	 2.18570e+01	 	21.811500	 	21.788300	 	21.714300	 	22.304838	 	23.230051	 	23.143503	 0.019830	 8.44000e-03	 3.26900e-03	 1.12000e-02	 1.04300e-02	 1.15700e-02	 1.53000e-02	 4.03503000e-02	 3.58023000e-02	 0.041897450
    2199	  2199	109.369553	+37.752743	 	25.111300	 	23.599900	 	22.814200	 2.23190e+01	 	22.077300	 	22.019500	 	21.908200	 	22.035021	 	21.949303	 	22.301735	 0.085940	 2.10000e-02	 7.18600e-03	 1.38400e-02	 1.57200e-02	 1.08900e-02	 2.46000e-02	 4.24755100e-02	 5.84708800e-02	 0.066144850
    2200	  2200	109.362724	+37.752724	 	26.121400	 	25.285500	 	25.099700	 2.48344e+01	 	24.369600	 	24.104800	 	23.821700	 	23.768471	 	23.560341	 	23.136087	 0.078570	 3.66200e-02	 2.10900e-02	 7.09900e-02	 4.75800e-02	 4.38300e-02	 4.46000e-02	 9.61217500e-02	 4.07254600e-02	 0.037552940
    2201	  2201	109.365562	+37.753082	 	28.017000	 	25.694000	 	24.544200	 2.40335e+01	 	23.842300	 	23.681900	 	23.546500	 	23.527222	 	23.780605	 	24.230835	 0.464600	 5.54200e-02	 1.36600e-02	 3.94000e-02	 2.91800e-02	 2.42500e-02	 4.80000e-02	 7.98714100e-02	 1.66818300e-01	 0.226881500
    2202	  2202	109.389099	+37.753277	 	27.846700	 	25.687700	 	24.448300	 2.40610e+01	 	23.864400	 	23.737700	 	23.618800	 	23.922270	 	24.205688	 	24.785133	 0.338100	 4.47200e-02	 9.20000e-03	 4.26800e-03	 5.41800e-03	 4.22000e-03	 3.40000e-03	 1.14170000e-01	 2.29909100e-01	 0.398930500
    2203	  2203	109.365616	+37.753353	 	25.973400	 	25.908700	 	25.446800	 2.50027e+01	 	24.957400	 	24.954600	 	24.633800	 	25.234707	 	24.511593	 	24.490807	 0.095110	 8.49200e-02	 3.85600e-02	 1.17500e-01	 9.23400e-02	 1.16600e-01	 1.29100e-01	 3.37439800e-01	 2.08151900e-01	 0.192308900
    2204	  2204	109.399635	+37.753365	-	29.695700	-	29.771200	 	28.040100	 2.73927e+01	 	27.146800	 	26.945300	 	27.191100	-	23.606010	 	24.561996	 	23.780972	 1.086000	 1.08600e+00	 1.58000e-01	 6.00700e-02	 7.15600e-02	 5.37100e-02	 7.50000e-02	 1.08570000e+00	 5.10151500e-01	 0.196088400
    2205	  2205	109.396103	+37.752682	-	29.013500	 	26.760700	 	25.546300	 2.50546e+01	 	24.891500	 	24.816800	 	24.768600	 	24.434036	 	24.408154	-	28.057196	 1.086000	 1.25400e-01	 2.88200e-02	 1.28500e-02	 1.63300e-02	 1.39100e-02	 1.62000e-02	 3.81449600e-01	 3.93056300e-01	 1.085700000
    2206	  2206	109.389427	+37.754215	-	28.184200	 	27.952300	 	25.557600	 2.48953e+01	 	24.554000	 	24.416100	 	24.254800	-	23.587961	-	28.037533	 	24.786409	 1.086000	 7.46200e-01	 5.83100e-02	 2.14600e-02	 2.17800e-02	 1.84400e-02	 1.74000e-02	 1.08570000e+00	 1.08570000e+00	 0.500629200
