#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:17:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:17:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJ/871/129/table1&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_18710129
#Name: J/ApJ/871/129
#Title: A redshift catalog of the galaxy cluster A2029 (Sohn+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/apj/871/129	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apj/871/129	    IVOID of underlying data collection
#INFO	creator=Sohn J.	    First author or institution
#INFO	cites=bibcode:2019ApJ...871..129S	    Article or Data origin sources
#INFO	journal=ApJ	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/871/129	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.18710129	    Dataset identifier that can be used for citation
#INFO	publication_date=2021-07-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_871_129_table1:
#Name: J/ApJ/871/129/table1
#Title: The redshift galaxy catalog of A2029
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	objID	(I19)	Object identifier from SDSS (1)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	[227/229] Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	[5.1/6.5] Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	rmag	(F5.2)	[13.5/22.5] Composite model r band magnitude (G1)	[ucd=phot.mag;em.opt.R]
#Column	z	(F8.5)	[0.004/6.4] Redshift	[ucd=src.redshift]
#Column	e_z	(F8.5)	[1e-05/1]? Error in z	[ucd=stat.error;src.redshift]
#Column	r_z	(A3)	Reference code(s) for z (2)	[ucd=meta.ref;pos.frame]
#Column	Mm	(A1)	[N/Y] Membership determined based on the caustics (Y)es (1054 occurrences); or (N)o	[ucd=meta.code.member]
#Column	T13	(I3)	Display data from Tyler+, 2013, J/ApJ/773/86 if any	[ucd=meta.ref.url]
#Column	Sloan	(a5)	Display the online SDSS DR12 or DR7 data for this object	[ucd=meta.ref.url]
#Column	SimbadName	(A24)	Simbad column added by the CDS	[ucd=meta.id]
recno	objID	RAJ2000	DEJ2000	rmag	z	e_z	r_z	Mm	T13	Sloan	SimbadName
    2360	1237662268074165204	228.141275	+05.836301	21.36	 0.86667	        	4  	N	  0	Sloan	SDSS J151233.90+055010.6
    2361	1237662268074165231	228.143775	+05.820334	19.50	 0.04364	 0.00024	1  	N	  0	Sloan	SDSS J151234.50+054913.2
    2362	1237662268074165238	228.146130	+05.820983	21.51	 0.27077	        	4  	N	  0	Sloan	SDSS J151235.07+054915.5
    2363	1237662268074165243	228.142678	+05.778689	19.71	 0.42999	 0.00009	1  	N	  0	Sloan	SDSS J151234.24+054643.2
    2364	1237662268074165245	228.136142	+05.699317	20.39	 0.29848	 0.00002	1  	N	  0	Sloan	SDSS J151232.67+054157.5
    2365	1237662268074165249	228.142527	+05.768001	20.65	 0.39184	 0.00004	1  	N	  0	Sloan	SDSS J151234.20+054604.8
    2366	1237662268074165273	228.145943	+05.764353	20.51	 0.39106	 0.00007	1  	N	  0	Sloan	SDSS J151235.02+054551.6
    2367	1237662268074165292	228.143179	+05.697941	20.20	 0.29886	 0.00013	1  	N	  0	Sloan	SDSS J151234.36+054152.5
    2368	1237662268074165310	228.147545	+05.712228	20.76	 0.49238	 0.00006	1  	N	  0	Sloan	SDSS J151235.41+054244.0
    2369	1237662268610839217	227.742099	+06.159646	20.13	 0.12653	 0.00009	1  	N	  0	Sloan	SDSS J151058.10+060934.7
    2370	1237662268610839510	227.683951	+06.161468	19.75	 0.17085	 0.00013	2  	N	  0	Sloan	SDSS J151044.14+060941.2
    2371	1237662268610839623	227.721410	+06.162104	20.45	 0.12652	 0.00009	1  	N	  0	Sloan	SDSS J151053.13+060943.5
    2372	1237662268610839706	227.750795	+06.166412	18.72	 0.05191	 0.00022	2  	N	  0	Sloan	SDSS J151100.19+060959.0
    2373	1237662268610839711	227.750747	+06.162250	19.89	 0.46325	 0.00012	2  	N	  0	Sloan	SDSS J151100.17+060944.1
    2374	1237662268610839725	227.753987	+06.162577	20.92	 0.29895	 0.00002	1  	N	  0	Sloan	SDSS J151100.95+060945.2
    2375	1237662268610904093	227.803142	+06.151417	20.02	 0.22324	 0.00011	1  	N	  0	Sloan	SDSS J151112.75+060905.1
    2376	1237662268610904874	227.868351	+06.146418	19.95	 0.24574	 0.00002	1  	N	  0	Sloan	SDSS J151128.40+060847.1
    2377	1237662268610905023	227.811140	+06.157726	19.71	 0.07502	 0.00014	1  	Y	  0	Sloan	SDSS J151114.67+060927.8
    2378	1237662268610905051	227.820263	+06.154055	19.96	 0.12550	 0.00007	1  	N	  0	Sloan	SDSS J151116.86+060914.5
    2379	1237655743483085113	227.456548	+05.327891	18.71	 0.07978	 0.00008	1  	Y	  0	Sloan	SDSS J150949.57+051940.4
    2380	1237655743483085114	227.459206	+05.333416	20.03	 2.69790	 0.00084	3  	N	  0	Sloan	SDSS J150950.20+052000.2
    2381	1237655743483085117	227.467671	+05.296138	18.16	 0.07780	 0.00003	1,2	Y	  0	Sloan	SDSS J150952.24+051746.0
    2382	1237655743483085126	227.548752	+05.282717	20.11	 0.11064	 0.00002	1  	N	  0	Sloan	SDSS J151011.70+051657.7
    2383	1237655743483085343	227.470849	+05.317461	20.53	 0.29369	 0.00013	1  	N	  0	Sloan	SDSS J150953.00+051902.8
    2384	1237655743483085345	227.468558	+05.287520	19.61	 0.32013	 0.00009	1  	N	  0	Sloan	SDSS J150952.45+051715.0
    2385	1237655743483085417	227.497431	+05.279502	19.97	 0.35397	 0.00003	1  	N	  0	Sloan	SDSS J150959.38+051646.2
    2386	1237655743483085451	227.509543	+05.299016	20.64	 0.31977	 0.00009	1  	N	  0	Sloan	SDSS J151002.29+051756.4
    2387	1237655743483085459	227.517422	+05.328230	19.78	 0.32173	 0.00014	1  	N	  0	Sloan	SDSS J151004.18+051941.6
    2388	1237655743483085461	227.517811	+05.322689	20.84	 0.32132	 0.00018	1  	N	  0	Sloan	SDSS J151004.27+051921.6
    2389	1237655743483085490	227.518925	+05.261157	19.86	 0.50775	 0.00012	3  	N	  0	Sloan	SDSS J151004.54+051540.1
    2390	1237655743483085505	227.528098	+05.277823	18.72	 0.29329	 0.00018	1  	N	  0	Sloan	SDSS J151006.74+051640.1
    2391	1237655743483085527	227.535685	+05.290444	20.74	 0.20383	 0.00004	1  	N	  0	Sloan	SDSS J151008.56+051725.5
    2392	1237655743483085537	227.543860	+05.326761	19.20	 0.31938	 0.00007	1  	N	  0	Sloan	SDSS J151010.52+051936.3
    2393	1237655743483085548	227.542853	+05.294303	20.57	 0.26887	 0.00008	1  	N	  0	Sloan	SDSS J151010.28+051739.4
    2394	1237655743483085561	227.547199	+05.317612	18.86	 0.26947	 0.00012	1  	N	  0	Sloan	SDSS J151011.32+051903.4
    2395	1237655743483085572	227.549815	+05.312093	20.29	 0.26913	 0.00023	1  	N	  0	Sloan	SDSS J151011.95+051843.5
    2396	1237655743483085576	227.552448	+05.313871	20.55	 0.32000	 0.00014	1  	N	  0	Sloan	SDSS J151012.58+051849.9
    2397	1237655743483150517	227.607053	+05.230715	18.55	 0.08012	 0.00013	1  	Y	  0	Sloan	SDSS J151025.69+051350.5
    2398	1237655743483150535	227.628190	+05.261530	18.17	 0.08070	 0.00015	2  	Y	  1	Sloan	SDSS J151030.76+051541.5
    2399	1237655743483150546	227.633205	+05.255988	16.64	 0.07865	 0.00003	3  	Y	  0	Sloan	SDSS J151031.96+051521.5
    2400	1237655743483150547	227.633185	+05.253088	19.47	 0.07873	 0.00002	1  	Y	  0	Sloan	SDSS J151031.96+051511.1
    2401	1237655743483150579	227.652541	+05.259739	18.69	 0.26993	 0.00013	1  	N	  0	Sloan	SDSS J151036.60+051535.0
    2402	1237655743483150598	227.660431	+05.238773	15.49	 0.07565	 0.00007	2,3	Y	  1	Sloan	SDSS J151038.50+051419.5
    2403	1237655743483150703	227.596096	+05.280224	18.92	 0.17120	 0.00012	1  	N	  0	Sloan	SDSS J151023.06+051648.8
    2404	1237655743483150713	227.598170	+05.241027	19.42	 0.23991	 0.00006	1  	N	  0	Sloan	SDSS J151023.56+051427.6
    2405	1237655743483150714	227.606099	+05.317871	19.32	 0.07211	 0.00002	1  	Y	  0	Sloan	SDSS J151025.46+051904.3
    2406	1237655743483150723	227.629222	+05.248128	18.60	 0.25146	 0.00012	1  	N	  0	Sloan	SDSS J151031.01+051453.2
    2407	1237655743483150726	227.643001	+05.284646	19.94	 0.08388	 0.00002	1  	Y	  0	Sloan	SDSS J151034.32+051704.7
    2408	1237655743483150734	227.661075	+05.281573	19.30	 0.07923	 0.00003	1  	Y	  0	Sloan	SDSS J151038.65+051653.6
    2409	1237655743483150740	227.685825	+05.270199	18.83	 0.07887	 0.00007	1  	Y	  0	Sloan	SDSS J151044.59+051612.7
    2410	1237655743483150741	227.687054	+05.269218	21.06	 0.48188	 0.00023	1  	N	  0	Sloan	SDSS J151044.89+051609.1
    2411	1237655743483150772	227.558120	+05.325576	19.69	 0.22788	 0.00017	1  	N	  0	Sloan	SDSS J151013.94+051932.0
    2412	1237655743483150796	227.566194	+05.306901	19.10	 0.07674	 0.00013	1  	Y	  0	Sloan	SDSS J151015.88+051824.8
    2413	1237655743483150800	227.568127	+05.315136	20.55	 0.08342	 0.00013	1  	Y	  0	Sloan	SDSS J151016.35+051854.4
    2414	1237655743483150817	227.573085	+05.295995	20.30	 0.46038	 0.00017	1  	N	  0	Sloan	SDSS J151017.54+051745.5
    2415	1237655743483150818	227.573614	+05.299563	20.19	 0.46222	 0.00016	1  	N	  0	Sloan	SDSS J151017.66+051758.4
    2416	1237655743483150905	227.601196	+05.307555	21.81	 0.45172	        	4  	N	  0	Sloan	SDSS J151024.28+051827.1
    2417	1237655743483150929	227.608415	+05.282715	20.50	 0.26978	 0.00003	1  	N	  0	Sloan	SDSS J151026.01+051657.7
    2418	1237655743483150952	227.619385	+05.307223	19.58	 0.39492	 0.00015	1  	N	  0	Sloan	SDSS J151028.65+051826.0
    2419	1237655743483150980	227.619485	+05.257577	20.18	 0.39482	 0.00014	1  	N	  0	Sloan	SDSS J151028.67+051527.2
    2420	1237655743483151009	227.634665	+05.311232	20.15	 0.08386	 0.00009	1  	Y	  0	Sloan	SDSS J151032.31+051840.4
    2421	1237655743483151016	227.634586	+05.268137	20.70	 0.23205	 0.00009	1  	N	  0	Sloan	SDSS J151032.30+051605.2
    2422	1237655743483151061	227.650687	+05.270314	20.50	 0.39482	 0.00023	1  	N	  0	Sloan	SDSS J151036.16+051613.1
    2423	1237655743483151080	227.660255	+05.266629	19.76	 0.26981	 0.00017	1  	N	  0	Sloan	SDSS J151038.46+051559.8
    2424	1237655743483151099	227.668687	+05.264375	20.89	 0.39517	 0.00016	1  	N	  0	Sloan	SDSS J151040.48+051551.7
    2425	1237655743483151126	227.680395	+05.250802	20.13	 0.27113	 0.00011	1  	N	  0	Sloan	SDSS J151043.29+051502.8
    2426	1237655743483151144	227.686191	+05.262893	19.98	 0.27012	 0.00017	1  	N	  0	Sloan	SDSS J151044.68+051546.4
    2427	1237655743483151152	227.686875	+05.257950	19.24	 0.27092	 0.00013	1  	N	  0	Sloan	SDSS J151044.84+051528.6
    2428	1237655743483151162	227.689366	+05.263504	20.86	 0.39533	 0.00003	1  	N	  0	Sloan	SDSS J151045.44+051548.6
    2429	1237655743483151171	227.694854	+05.266251	19.30	 0.26892	 0.00011	1  	N	  0	Sloan	SDSS J151046.76+051558.5
    2430	1237655743483151178	227.695828	+05.244584	19.07	 0.27170	 0.00016	1  	N	  0	Sloan	SDSS J151046.99+051440.5
    2431	1237655743483151180	227.701763	+05.304272	19.10	 0.07597	 0.00016	1  	Y	  0	Sloan	SDSS J151048.42+051815.3
    2432	1237655743483215904	227.762153	+05.293112	15.19	 0.07699	 0.00012	2,3	Y	  1	Sloan	SDSS J151102.91+051735.2
    2433	1237655743483215907	227.758169	+05.296566	15.35	 0.07712	 0.00009	1  	Y	  0	Sloan	SDSS J151101.96+051747.6
    2434	1237655743483215908	227.751311	+05.305947	20.45	 0.22201	 0.00008	1  	N	  0	Sloan	SDSS J151100.31+051821.4
    2435	1237655743483215930	227.810148	+05.298467	17.05	 0.07859	 0.00012	2  	Y	  1	Sloan	SDSS J151114.43+051754.4
    2436	1237655743483215953	227.829187	+05.238314	14.26	 0.07968	 0.00001	3  	Y	  0	Sloan	SDSS J151119.00+051417.9
    2437	1237655743483215955	227.822323	+05.222137	15.63	 0.07914	 0.00002	3  	Y	  0	Sloan	SDSS J151117.35+051319.6
    2438	1237655743483215995	227.828569	+05.262229	18.41	 0.08077	 0.00003	2  	Y	  1	Sloan	SDSS J151118.85+051544.0
    2439	1237655743483216043	227.725608	+05.275132	18.43	 0.08164	 0.00005	2  	Y	  1	Sloan	SDSS J151054.14+051630.4
    2440	1237655743483216074	227.742242	+05.247452	16.85	 0.08150	 0.00008	2,3	Y	  1	Sloan	SDSS J151058.13+051450.8
    2441	1237655743483216100	227.755258	+05.252642	17.06	 0.07862	 0.00010	2  	Y	  1	Sloan	SDSS J151101.26+051509.5
    2442	1237655743483216109	227.769033	+05.272489	17.64	 0.08260	 0.00010	2,3	Y	  1	Sloan	SDSS J151104.56+051620.9
    2443	1237655743483216121	227.769510	+05.247446	17.16	 0.08140	 0.00009	2  	Y	  1	Sloan	SDSS J151104.68+051450.8
    2444	1237655743483216122	227.767968	+05.250450	18.71	 0.08125	 0.00013	1  	Y	  0	Sloan	SDSS J151104.31+051501.6
    2445	1237655743483216140	227.777710	+05.237334	17.06	 0.07538	 0.00005	1  	Y	  0	Sloan	SDSS J151106.65+051414.4
    2446	1237655743483216148	227.782518	+05.261131	17.97	 0.08463	 0.00010	1  	Y	  0	Sloan	SDSS J151107.80+051540.0
    2447	1237655743483216149	227.785700	+05.265462	19.47	 0.08274	 0.00010	1  	Y	  0	Sloan	SDSS J151108.56+051555.6
    2448	1237655743483216150	227.781741	+05.266384	20.61	 0.47650	 0.00017	1  	N	  0	Sloan	SDSS J151107.61+051558.9
    2449	1237655743483216158	227.781421	+05.244875	17.54	 0.07551	 0.00007	2,3	Y	  1	Sloan	SDSS J151107.54+051441.5
    2450	1237655743483216160	227.781992	+05.247704	20.77	 0.27154	 0.00002	1  	N	  0	Sloan	SDSS J151107.67+051451.7
    2451	1237655743483216173	227.790894	+05.272592	15.48	 0.08323	 0.00002	3  	Y	  0	Sloan	SDSS J151109.81+051621.3
    2452	1237655743483216184	227.796254	+05.257419	17.63	 0.07577	 0.00008	2,3	Y	  1	Sloan	SDSS J151111.10+051526.7
    2453	1237655743483216195	227.808510	+05.274072	18.15	 0.08444	 0.00006	1  	Y	  0	Sloan	SDSS J151114.04+051626.6
    2454	1237655743483216215	227.823394	+05.296523	16.41	 0.08161	 0.00002	3  	Y	  0	Sloan	SDSS J151117.61+051747.4
    2455	1237655743483216216	227.820570	+05.294304	18.08	 0.08133	 0.00007	1  	Y	  0	Sloan	SDSS J151116.93+051739.4
    2456	1237655743483216228	227.832202	+05.293111	18.58	 0.12374	 0.00007	1  	N	  0	Sloan	SDSS J151119.72+051735.2
    2457	1237655743483216270	227.742306	+05.295645	18.59	 0.22164	 0.00008	2  	N	  0	Sloan	SDSS J151058.15+051744.3
    2458	1237655743483216292	227.776385	+05.296656	18.69	 0.08046	 0.00019	1  	Y	  0	Sloan	SDSS J151106.33+051747.9
    2459	1237655743483216294	227.772319	+05.241897	18.41	 0.07921	 0.00006	1  	Y	  0	Sloan	SDSS J151105.35+051430.8
    2460	1237655743483216295	227.784430	+05.284164	18.61	 0.07754	 0.00011	1  	Y	  0	Sloan	SDSS J151108.26+051702.9
    2461	1237655743483216319	227.749342	+05.274010	18.44	 0.07693	 0.00008	1  	Y	  0	Sloan	SDSS J151059.84+051626.4
    2462	1237655743483216335	227.716363	+05.275055	19.36	 0.33439	 0.00014	1  	N	  0	Sloan	SDSS J151051.92+051630.1
    2463	1237655743483216336	227.714523	+05.276894	20.76	 0.27017	 0.00029	1  	N	  0	Sloan	SDSS J151051.48+051636.8
    2464	1237655743483216338	227.712783	+05.238590	18.65	 0.08401	 0.00007	1  	Y	  0	Sloan	SDSS J151051.06+051418.9
    2465	1237655743483216340	227.717820	+05.248427	19.84	 0.35985	 0.00010	1  	N	  0	Sloan	SDSS J151052.27+051454.3
    2466	1237655743483216347	227.731756	+05.302251	19.35	 0.08194	 0.00005	1  	Y	  0	Sloan	SDSS J151055.62+051808.1
    2467	1237655743483216352	227.734357	+05.247812	19.60	 0.08152	 0.00008	1  	Y	  0	Sloan	SDSS J151056.24+051452.1
    2468	1237655743483216360	227.738056	+05.223920	18.54	 0.08057	 0.00002	1  	Y	  0	Sloan	SDSS J151057.13+051326.1
    2469	1237655743483216364	227.762275	+05.280642	19.69	 0.29337	 0.00005	1  	N	  0	Sloan	SDSS J151102.94+051650.3
    2470	1237655743483216365	227.761043	+05.246938	18.92	 0.08038	 0.00016	1  	Y	  0	Sloan	SDSS J151102.65+051448.9
    2471	1237655743483216370	227.788853	+05.253995	20.58	 2.43166	 0.00019	3  	N	  0	Sloan	SDSS J151109.32+051514.3
    2472	1237655743483216371	227.792734	+05.264518	19.96	 0.45199	 0.00013	1  	N	  0	Sloan	SDSS J151110.25+051552.2
    2473	1237655743483216372	227.798535	+05.280569	20.19	 0.14789	 0.00003	1  	N	  0	Sloan	SDSS J151111.64+051650.0
    2474	1237655743483216377	227.805919	+05.298241	18.53	 0.07709	 0.00002	1  	Y	  0	Sloan	SDSS J151113.42+051753.6
    2475	1237655743483216422	227.703926	+05.267452	20.37	 0.27103	 0.00018	1  	N	  0	Sloan	SDSS J151048.94+051602.8
    2476	1237655743483216428	227.702513	+05.242296	20.61	 0.46091	 0.00007	1  	N	  0	Sloan	SDSS J151048.60+051432.2
    2477	1237655743483216433	227.708117	+05.262771	20.08	 0.45043	 0.00010	1  	N	  0	Sloan	SDSS J151049.94+051545.9
    2478	1237655743483216439	227.707158	+05.247662	19.63	 0.29373	 0.00013	1  	N	  0	Sloan	SDSS J151049.71+051451.5
    2479	1237655743483216468	227.725692	+05.306447	18.86	 0.86100	 0.00014	2  	N	  0	Sloan	SDSS J151054.16+051823.2
    2480	1237655743483216477	227.727319	+05.284487	20.80	 0.48114	 0.00013	1  	N	  0	Sloan	SDSS J151054.55+051704.1
    2481	1237655743483216517	227.740154	+05.306217	20.40	 0.47652	 0.00011	3  	N	  0	Sloan	SDSS J151057.63+051822.3
    2482	1237655743483216525	227.741609	+05.262484	20.43	 0.39471	 0.00008	1  	N	  0	Sloan	SDSS J151057.98+051544.9
    2483	1237655743483216554	227.754815	+05.267687	19.81	 0.24096	 0.00008	1  	N	  0	Sloan	SDSS J151101.15+051603.6
    2484	1237655743483216555	227.755621	+05.271958	19.59	 0.08119	 0.00019	1  	Y	  0	Sloan	SDSS J151101.34+051619.0
    2485	1237655743483216603	227.775270	+05.247438	20.13	 0.29291	 0.00016	1  	N	  0	Sloan	SDSS J151106.06+051450.7
    2486	1237655743483216713	227.816032	+05.249844	20.30	 0.07617	 0.00020	1  	Y	  0	Sloan	SDSS J151115.84+051459.4
    2487	1237655743483216717	227.818253	+05.252925	19.57	 0.29736	 0.00007	1  	N	  0	Sloan	SDSS J151116.38+051510.5
    2488	1237655743483216733	227.825098	+05.255551	19.40	 0.08308	 0.00012	1  	Y	  0	Sloan	SDSS J151118.02+051519.9
    2489	1237655743483216772	227.837375	+05.249547	21.51	 0.57078	        	4  	N	  0	Sloan	SDSS J151120.96+051458.3
    2490	1237655743483216775	227.839451	+05.268310	19.80	 0.25650	 0.00015	1  	N	  0	Sloan	SDSS J151121.46+051605.9
    2491	1237655743483281540	227.851067	+05.227331	16.93	 0.07675	 0.00016	1  	Y	  0	Sloan	SDSS J151124.25+051338.3
    2492	1237655743483281541	227.853793	+05.228763	17.56	 0.08028	 0.00001	3  	Y	  0	Sloan	SDSS J151124.91+051343.5
    2493	1237655743483281559	227.878223	+05.274611	17.70	 0.07958	 0.00010	2,3	Y	  1	Sloan	SDSS J151130.77+051628.5
    2494	1237655743483281560	227.878455	+05.276049	18.22	 0.08063	 0.00005	1  	Y	  0	Sloan	SDSS J151130.82+051633.7
    2495	1237655743483281567	227.879779	+05.245636	15.16	 0.03943	 0.00001	3  	N	  0	Sloan	SDSS J151131.14+051444.2
    2496	1237655743483281753	227.897802	+05.268281	18.65	 0.36617	 0.00007	1  	N	  0	Sloan	SDSS J151135.47+051605.8
    2497	1237655743483281819	227.855109	+05.283319	17.82	 0.07985	 0.00009	1  	Y	  0	Sloan	SDSS J151125.22+051659.9
    2498	1237655743483281838	227.891020	+05.265606	19.78	 0.32530	 0.00007	1  	N	  0	Sloan	SDSS J151133.84+051556.1
    2499	1237655743483281843	227.914695	+05.255155	20.57	 0.32182	 0.00002	1  	N	  0	Sloan	SDSS J151139.52+051518.5
    2500	1237655743483281848	227.936625	+05.267386	18.93	 0.21907	 0.00017	1  	N	  0	Sloan	SDSS J151144.78+051602.5
    2501	1237655743483281905	227.855071	+05.274177	18.74	 0.27131	 0.00015	1  	N	  0	Sloan	SDSS J151125.21+051627.0
    2502	1237655743483281906	227.856924	+05.273526	20.34	 0.22314	 0.00003	1  	N	  0	Sloan	SDSS J151125.66+051624.6
    2503	1237655743483281987	227.883032	+05.281947	19.10	 0.21859	 0.00015	1  	N	  0	Sloan	SDSS J151131.92+051655.0
    2504	1237655743483281991	227.883419	+05.269073	20.93	 0.26715	 0.00009	1  	N	  0	Sloan	SDSS J151132.02+051608.6
    2505	1237655743483282002	227.885190	+05.256048	21.01	 0.50013	        	4  	N	  0	Sloan	SDSS J151132.44+051521.7
    2506	1237655743483282003	227.887267	+05.274572	20.72	 0.31722	 0.00013	1  	N	  0	Sloan	SDSS J151132.94+051628.4
    2507	1237655743483282022	227.893712	+05.272874	20.14	 0.36771	 0.00024	1  	N	  0	Sloan	SDSS J151134.49+051622.3
    2508	1237655743483282099	227.914054	+05.246001	19.83	 0.20148	 0.00005	1  	N	  0	Sloan	SDSS J151139.37+051445.6
    2509	1237655743483282121	227.921874	+05.269497	20.33	 0.32627	 0.00013	1  	N	  0	Sloan	SDSS J151141.24+051610.1
    2510	1237655743483282265	227.965131	+05.268837	21.43	 0.94165	        	4  	N	  0	Sloan	SDSS J151151.63+051607.8
    2511	1237655744019824832	227.222414	+05.639441	16.87	 0.06505	 0.00001	3  	N	  0	Sloan	SDSS J150853.37+053821.9
    2512	1237655744019824840	227.239124	+05.640970	19.03	 0.22655	 0.00004	1  	N	  0	Sloan	SDSS J150857.38+053827.4
    2513	1237655744019824847	227.248892	+05.751426	19.99	 0.36747	 0.00010	1  	N	  0	Sloan	SDSS J150859.73+054505.1
    2514	1237655744019824860	227.272042	+05.734224	16.70	 0.08149	 0.00010	2,3	Y	  1	Sloan	SDSS J150905.28+054403.2
    2515	1237655744019824925	227.211509	+05.641407	18.82	 0.29048	 0.00010	1  	N	  0	Sloan	SDSS J150850.76+053829.0
    2516	1237655744019824931	227.234365	+05.743424	18.79	 0.27515	 0.00009	1  	N	  0	Sloan	SDSS J150856.24+054436.3
    2517	1237655744019824936	227.238568	+05.663792	18.74	 0.22562	 0.00014	1  	N	  0	Sloan	SDSS J150857.25+053949.6
    2518	1237655744019824993	227.234977	+05.702019	18.77	 0.03425	 0.00010	1  	N	  0	Sloan	SDSS J150856.39+054207.2
    2519	1237655744019824998	227.243342	+05.691001	20.25	 0.44498	 0.00015	1  	N	  0	Sloan	SDSS J150858.40+054127.6
    2520	1237655744019825002	227.256351	+05.645453	18.92	 0.03874	 0.00014	1  	N	  0	Sloan	SDSS J150901.52+053843.6
    2521	1237655744019825005	227.270260	+05.767411	19.29	 0.32388	 0.00020	1  	N	  0	Sloan	SDSS J150904.86+054602.6
    2522	1237655744019825006	227.257488	+05.607469	19.91	 0.29075	 0.00008	1  	N	  0	Sloan	SDSS J150901.79+053626.8
    2523	1237655744019825014	227.284381	+05.684725	18.91	 0.08303	 0.00014	1  	Y	  0	Sloan	SDSS J150908.25+054105.0
    2524	1237655744019825016	227.275301	+05.573129	18.95	 0.24017	 0.00011	1  	N	  0	Sloan	SDSS J150906.07+053423.2
    2525	1237655744019825171	227.194897	+05.773684	19.03	 0.29153	 0.00021	1  	N	  0	Sloan	SDSS J150846.77+054625.2
    2526	1237655744019825283	227.231769	+05.747165	20.49	 0.27380	 0.00011	1  	N	  0	Sloan	SDSS J150855.62+054449.7
    2527	1237655744019825322	227.245636	+05.762251	19.55	 0.26935	 0.00009	1  	N	  0	Sloan	SDSS J150858.95+054544.1
    2528	1237655744019825333	227.252470	+05.766089	19.96	 0.26952	 0.00006	1  	N	  0	Sloan	SDSS J150900.59+054557.9
    2529	1237655744019825334	227.240508	+05.626294	19.16	 0.29157	 0.00017	1  	N	  0	Sloan	SDSS J150857.72+053734.6
    2530	1237655744019825337	227.253458	+05.769356	19.13	 0.37697	 0.00011	1  	N	  0	Sloan	SDSS J150900.82+054609.6
    2531	1237655744019825339	227.247519	+05.697061	20.54	 0.03401	 0.00004	1  	N	  0	Sloan	SDSS J150859.40+054149.4
    2532	1237655744019825341	227.242228	+05.620708	19.83	 0.21170	 0.00012	1  	N	  0	Sloan	SDSS J150858.13+053714.5
    2533	1237655744019825347	227.250289	+05.690882	20.26	 0.44564	 0.00013	1  	N	  0	Sloan	SDSS J150900.06+054127.1
    2534	1237655744019825352	227.248288	+05.639477	20.82	 0.36054	        	4  	N	  0	Sloan	SDSS J150859.58+053822.1
    2535	1237655744019825359	227.257391	+05.708244	20.11	 0.18987	 0.00002	1  	N	  0	Sloan	SDSS J150901.77+054229.6
    2536	1237655744019825366	227.263857	+05.767238	20.58	 0.37728	 0.00012	1  	N	  0	Sloan	SDSS J150903.32+054602.0
    2537	1237655744019825367	227.262824	+05.749636	21.11	 0.49662	 0.00015	1  	N	  0	Sloan	SDSS J150903.07+054458.6
    2538	1237655744019825369	227.253421	+05.620829	20.73	 0.17364	 0.00013	1  	N	  0	Sloan	SDSS J150900.82+053714.9
    2539	1237655744019825377	227.264054	+05.726251	20.05	 0.37752	 0.00014	1  	N	  0	Sloan	SDSS J150903.37+054334.5
    2540	1237655744019825380	227.253954	+05.602703	18.87	 0.37572	 0.00006	3  	N	  0	Sloan	SDSS J150900.94+053609.7
    2541	1237655744019825381	227.255382	+05.605009	20.02	 0.37468	 0.00020	1  	N	  0	Sloan	SDSS J150901.29+053618.0
    2542	1237655744019825382	227.255127	+05.611046	20.83	 0.29095	 0.00005	1  	N	  0	Sloan	SDSS J150901.23+053639.7
    2543	1237655744019825388	227.257378	+05.588485	19.14	 0.37303	 0.00007	1  	N	  0	Sloan	SDSS J150901.77+053518.5
    2544	1237655744019825400	227.278099	+05.770305	19.63	 0.07707	 0.00012	1  	Y	  0	Sloan	SDSS J150906.74+054613.0
    2545	1237655744019825401	227.263186	+05.591821	20.81	 0.29063	 0.00020	1  	N	  0	Sloan	SDSS J150903.16+053530.5
