#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:27 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:27	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m1149cla&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m1149cla:
#Name: J/A+A/607/A30/m1149cla
#Title: Photometric catalogue (magnitudes) of MACSJ-1149 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	ID Source identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	l_B435	(A1)	[-] "-' for upper limit flag on B435	[ucd=meta.code.error]
#Column	B435	(F9.6)	? Magnitude in B435 band (AB)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] "-' for upper limit flag on V606	[ucd=meta.code.error]
#Column	V606	(F9.6)	? Magnitude in V606 band (AB)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] "-' for upper limit flag on I814	[ucd=meta.code.error]
#Column	I814	(F9.6)	? Magnitude in I814 band (AB)	[ucd=phot.mag;em.opt.I]
#Column	Y105	(D12.5)	? Magnitude in Y105 band (AB) (negative values are upper limit)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] "-' for upper limit flag on J125	[ucd=meta.code.error]
#Column	J125	(F9.6)	? Magnitude in J125 band (AB)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] "-' for upper limit flag on JH140	[ucd=meta.code.error]
#Column	JH140	(F9.6)	? Magnitude in JH140 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] "-' for upper limit flag on H160	[ucd=meta.code.error]
#Column	H160	(F9.6)	? Magnitude in H160 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] "-' for upper limit flag on Ks	[ucd=meta.code.error]
#Column	Ks	(F9.6)	? Magnitude in Ks band (AB)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] "-' for upper limit flag on IRAC1	[ucd=meta.code.error]
#Column	IRAC1	(F9.6)	? Magnitude in IRAC1 band (AB)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	l_IRAC2	(A1)	[-] "-' for upper limit flag on IRAC2	[ucd=meta.code.error]
#Column	IRAC2	(F9.6)	? Magnitude in IRAC2 band (AB)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_B435	(F9.6)	? Magnitude error on B435 band (AB)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Magnitude error on V606 band (AB)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Magnitude error on I814 band (AB)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Magnitude error on Y105 band (AB)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Magnitude error on J125 band (AB)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Magnitude error on JH140 band (AB)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Magnitude error on H160 band (AB)	[ucd=stat.error]
#Column	e_Ks	(D15.8)	? Magnitude error on Ks band (AB)	[ucd=stat.error]
#Column	e_IRAC1	(D15.8)	? Magnitude error on IRAC1 band (AB)	[ucd=stat.error]
#Column	e_IRAC2	(F12.9)	? Magnitude error on IRAC2 band (AB)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	l_B435	B435	l_V606	V606	l_I814	I814	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2
    1982	  1982	177.414047	+22.401096	 	28.603700	 	28.363400	 	28.016400	 2.75574e+01	 	27.943700	 	27.616000	 	28.077300	-	24.413815	 	26.678940	-	29.430138	 0.444800	 2.37600e-01	 1.46600e-01	 8.37100e-02	 1.33800e-01	 1.42300e-01	 2.12300e-01	 1.08570000e+00	 6.77900000e-01	 1.085700000
    1983	  1983	177.399658	+22.399611	 	25.498100	 	23.627900	 	22.292400	 2.18295e+01	 	21.543300	 	21.315000	 	21.151400	 	20.512196	 	20.845867	 	21.325529	 0.109700	 1.35500e-02	 3.37500e-03	 1.84000e-03	 1.51100e-03	 2.00100e-03	 8.00000e-04	 9.27419100e-03	 3.07505300e-02	 0.035094120
    1984	  1984	177.414551	+22.401125	-	29.713900	 	29.446200	 	28.269700	 2.78894e+01	 	27.697200	 	27.391000	 	27.278200	-	24.396418	 	26.238098	-	29.533958	 1.086000	 5.67400e-01	 1.65800e-01	 1.04300e-01	 9.78700e-02	 1.05300e-01	 8.19000e-02	 1.08570000e+00	 4.06945000e-01	 1.085700000
    1985	  1985	177.390717	+22.399828	 	24.122500	 	23.309600	 	23.035000	 2.31177e+01	 	23.072600	 	22.854000	 	22.644200	 	22.164249	 	22.099073	 	22.097237	 0.029590	 9.48100e-03	 5.70800e-03	 5.06600e-03	 5.33500e-03	 6.54200e-03	 3.60000e-03	 3.93890200e-02	 1.61912100e-02	 0.013774230
    1986	  1986	177.407516	+22.400475	 	26.731100	 	26.196300	 	24.981800	 2.47807e+01	 	24.622200	 	24.413000	 	24.365300	 	24.147923	 	24.169302	 	24.787687	 0.219500	 8.87400e-02	 2.40800e-02	 1.72000e-02	 1.69600e-02	 1.98500e-02	 1.60000e-02	 2.30922100e-01	 1.31543800e-01	 0.222601800
    1987	  1987	177.383530	+22.401152	 	28.106000	 	27.599500	 	27.454800	 2.75341e+01	 	27.747900	 	27.488000	 	27.424300	-	24.325895	-	29.066792	 	26.910217	 0.267900	 1.10700e-01	 8.04300e-02	 7.52900e-02	 1.02100e-01	 1.15800e-01	 9.48000e-02	 1.08570000e+00	 1.08570000e+00	 1.042959000
    1988	  1988	177.419708	+22.401148	 	29.140100	 	29.146100	 	28.897800	 2.86428e+01	 	28.007900	 	27.568000	 	27.310800	-	24.212479	 	26.674908	 	26.316261	 0.865100	 5.79100e-01	 4.00200e-01	 3.26100e-01	 2.18000e-01	 1.98800e-01	 2.18000e-01	 1.08570000e+00	 9.79527100e-01	 0.724535400
    1989	  1989	177.393463	+22.401323	 	24.835000	 	22.563600	 	20.863300	 2.02480e+01	 	19.968000	 	19.782000	 	19.636000	 	19.098152	 	19.098480	 	19.612047	 0.106600	 9.06100e-03	 1.68800e-03	 8.06800e-04	 6.47400e-04	 9.21500e-04	 3.00000e-04	 2.28933700e-03	 1.00129100e-02	 0.008690310
    1990	  1990	177.383865	+22.399717	 	25.007700	 	23.748100	 	23.084500	 2.27815e+01	 	22.672700	 	22.510000	 	22.446800	 	22.195858	 	22.980553	 	23.563812	 0.075930	 1.62300e-02	 7.45200e-03	 4.84400e-03	 4.81500e-03	 6.18400e-03	 4.00000e-03	 4.61567600e-02	 5.12353300e-02	 0.058456630
    1991	  1991	177.410126	+22.400204	 	27.282200	 	25.818900	 	24.530300	 2.41355e+01	 	23.925500	 	23.721000	 	23.674800	 	23.339140	 	23.751873	 	24.012829	 0.371500	 6.45200e-02	 1.67800e-02	 1.00800e-02	 9.21800e-03	 1.12400e-02	 7.70000e-03	 9.21273100e-02	 6.44664500e-02	 0.081023620
    1992	  1992	177.388733	+22.400335	 	28.282100	 	25.625400	 	24.486000	 2.40396e+01	 	23.842200	 	23.641000	 	23.545800	 	23.227667	 	23.549335	 	23.950706	 0.887300	 5.13500e-02	 1.55000e-02	 8.66800e-03	 8.03200e-03	 9.88500e-03	 6.10000e-03	 8.42287300e-02	 5.79400100e-02	 0.072250360
    1993	  1993	177.391846	+22.400105	 	22.679700	 	22.860700	 	22.785000	 2.24848e+01	 	22.582600	 	22.637000	 	22.505000	 	22.750910	 	22.638054	 	22.753189	 0.009960	 6.67400e-03	 4.57900e-03	 2.86400e-03	 3.42400e-03	 5.36100e-03	 2.90000e-03	 5.94094000e-02	 3.90999300e-02	 0.033343360
    1994	  1994	177.383575	+22.400711	-	28.770700	 	27.133900	 	25.872100	 2.53202e+01	 	25.131700	 	24.893000	 	24.730800	 	24.185202	 	24.876066	 	25.339436	 1.086000	 1.59300e-01	 4.35200e-02	 2.26400e-02	 2.12200e-02	 2.48200e-02	 1.65000e-02	 1.93730500e-01	 2.93012100e-01	 0.339771300
    1995	  1995	177.404831	+22.400948	-	28.592800	 	28.277800	 	26.671300	 2.62440e+01	 	26.066000	 	25.857000	 	25.762400	 	25.153263	 	26.233694	 	26.264519	 1.086000	 4.86600e-01	 9.28400e-02	 4.06400e-02	 3.89100e-02	 4.57400e-02	 3.65000e-02	 4.10256900e-01	 8.46588100e-01	 0.846581500
    1996	  1996	177.388184	+22.401150	-	28.958300	 	29.426800	-	29.584400	 2.80244e+01	 	28.350800	 	26.972000	 	26.995800	-	24.087257	 	25.827932	-	29.359781	 1.086000	 1.08600e+00	 1.08600e+00	 2.27000e-01	 3.46700e-01	 1.39000e-01	 1.09600e-01	 1.08570000e+00	 3.80147900e-01	 1.085700000
    1997	  1997	177.388702	+22.401241	-	29.745000	-	30.248900	 	29.643900	 2.96184e+01	 	29.209100	 	29.250000	 	28.715100	 	26.427858	-	29.337933	-	29.403395	 1.086000	 1.08600e+00	 5.40400e-01	 4.66100e-01	 3.60400e-01	 5.37500e-01	 2.59100e-01	 9.69712000e-01	 1.08570000e+00	 1.085700000
    1998	  1998	177.397858	+22.401003	-	29.231600	-	29.608600	 	27.358000	 2.53912e+01	 	26.605500	 	25.876000	 	24.714700	 	22.232933	-	22.739670	-	23.043987	 1.086000	 1.08600e+00	 1.22900e-01	 2.13700e-02	 7.78600e-02	 5.88000e-02	 8.90000e-03	 3.91758700e-01	 1.08570000e+00	 1.085700000
    1999	  1999	177.376404	+22.400448	 	26.502800	 	24.576200	 	23.256700	 2.28596e+01	 	22.555900	 	         	 	22.198000	 	21.902630	 	22.098038	 	22.542747	 0.182100	 2.18500e-02	 5.55400e-03	 2.83400e-02	 6.77400e-03	            	 5.60000e-03	 2.10902800e-02	 1.63005300e-02	 0.018202380
    2000	  2000	177.406876	+22.401260	 	28.118100	 	29.711800	 	28.817300	 2.80534e+01	 	27.928200	 	27.697000	 	27.543000	 	26.236204	-	28.799372	-	28.865528	 0.374700	 9.92000e-01	 3.70900e-01	 1.20800e-01	 1.21200e-01	 1.39600e-01	 1.06600e-01	 9.33096300e-01	 1.08570000e+00	 1.085700000
    2001	  2001	177.394043	+22.401058	-	29.168100	 	27.938200	 	26.491900	 2.57269e+01	 	25.488300	 	25.579000	 	25.477700	 	24.711220	-	27.111504	-	27.624016	 1.086000	 2.27800e-01	 5.14800e-02	 2.21200e-02	 1.96700e-02	 3.13700e-02	 2.01000e-02	 2.77198100e-01	 1.08570000e+00	 1.085700000
    2002	  2002	177.389893	+22.401264	 	29.617300	 	28.652800	 	27.944700	 2.78990e+01	 	27.629800	 	27.568000	 	27.460200	-	24.335533	-	29.109766	-	29.415602	 1.012000	 2.71800e-01	 1.20700e-01	 1.00900e-01	 8.99000e-02	 1.18800e-01	 9.69000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2003	  2003	177.406677	+22.400900	 	27.153700	 	26.858000	 	25.770600	 2.53613e+01	 	25.186500	 	24.899000	 	24.832300	 	24.253595	 	24.495398	 	25.556301	 0.349900	 1.70500e-01	 5.22900e-02	 2.21700e-02	 2.10500e-02	 2.34200e-02	 1.76000e-02	 1.95647400e-01	 1.44269600e-01	 0.369028500
    2004	  2004	177.424088	+22.401443	 	23.998000	 	21.780600	 	20.395300	            	 	19.526900	 	         	 	19.222300	 	19.067879	 	19.177948	 	19.524977	 0.046990	 4.70100e-03	 1.16500e-03	            	 3.67400e-03	            	 4.20000e-03	 2.93879700e-03	 6.44550300e-03	 0.005934001
    2005	  2005	177.407852	+22.400774	-	28.976900	 	27.510500	 	26.102600	 2.57167e+01	 	25.528600	 	25.304000	 	25.191700	 	25.178736	 	25.320337	 	25.693275	 1.086000	 1.90600e-01	 4.31900e-02	 2.62100e-02	 2.45800e-02	 2.90000e-02	 2.18000e-02	 4.58359700e-01	 6.63509400e-01	 0.789131700
    2006	  2006	177.408600	+22.401310	-	29.857600	 	29.601300	 	29.254200	 2.88114e+01	 	28.730000	 	28.319000	 	28.307600	-	24.354725	-	28.728931	-	28.753693	 1.086000	 5.69600e-01	 3.44800e-01	 2.02200e-01	 2.09100e-01	 2.04000e-01	 1.69900e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2007	  2007	177.399200	+22.400898	 	         	 	         	 	         	            	 	         	 	         	 	         	 	22.375507	 	22.308792	 	22.968601	         	            	            	            	            	            	            	 6.78309300e-02	 8.54757200e-02	 0.125254100
    2008	  2008	177.390961	+22.401680	 	24.569400	 	22.359100	 	21.069400	 2.05772e+01	 	20.318700	 	20.151000	 	20.007700	 	19.604963	 	19.894194	 	20.261419	 0.078870	 7.28200e-03	 1.91800e-03	 1.01200e-03	 8.45500e-04	 1.18100e-03	 5.00000e-04	 3.65052800e-03	 9.65025100e-03	 0.008784611
    2009	  2009	177.387207	+22.401329	-	29.617500	 	29.692100	 	28.211500	 2.79744e+01	 	28.117800	 	27.502000	 	27.464100	-	24.286856	-	28.221777	-	28.586330	 1.086000	 7.64600e-01	 1.69600e-01	 1.15900e-01	 1.49300e-01	 1.20700e-01	 1.05400e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2010	  2010	177.413345	+22.401371	-	29.843800	-	30.295400	-	30.439100	 2.99217e+01	 	29.879200	 	28.968000	 	28.851800	-	24.472115	-	29.483078	-	29.433460	 1.086000	 1.08600e+00	 1.08600e+00	 5.99000e-01	 6.45200e-01	 4.05600e-01	 2.98300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2011	  2011	177.377701	+22.401361	-	29.612200	 	29.474900	 	28.001500	 2.79097e+01	 	27.596600	 	         	 	27.067100	 	26.216244	 	26.474136	 	26.724342	 1.086000	 6.22100e-01	 1.38800e-01	 9.54500e-01	 1.98100e-01	            	 1.67300e-01	 8.65934600e-01	 6.81877100e-01	 0.747403000
    2012	  2012	177.420090	+22.401155	 	26.773100	 	27.343700	 	27.040600	 2.65806e+01	 	26.015000	 	25.868000	 	25.674500	 	25.693378	 	25.372099	 	25.433193	 0.140400	 1.54700e-01	 9.97700e-02	 6.42200e-02	 4.44800e-02	 5.29400e-02	 5.43000e-02	 6.70731600e-01	 2.46406500e-01	 0.275274700
    2013	  2013	177.386963	+22.401379	-	29.175600	 	29.583800	 	28.667000	 2.86494e+01	 	28.615900	 	28.339000	 	27.849800	-	24.354591	-	27.359900	-	27.897512	 1.086000	 1.04300e+00	 3.85700e-01	 3.30300e-01	 3.56700e-01	 3.95100e-01	 2.04300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2014	  2014	177.380585	+22.401403	-	29.584500	-	30.044000	-	30.193700	 2.77093e+01	 	27.773400	 	27.929000	 	27.803900	-	24.415924	-	29.003452	-	29.295042	 1.086000	 1.08600e+00	 1.08600e+00	 1.27900e-01	 1.35900e-01	 2.56800e-01	 2.42300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2015	  2015	177.380859	+22.400906	 	27.442900	 	27.656400	 	26.303400	 2.60216e+01	 	25.910600	 	25.883000	 	25.817600	 	25.502975	-	28.117119	-	28.445747	 0.301600	 2.35000e-01	 5.92800e-02	 4.23200e-02	 4.06800e-02	 5.96300e-02	 5.73000e-02	 5.95691900e-01	 1.08570000e+00	 1.085700000
    2016	  2016	177.411072	+22.401051	 	27.023000	 	26.693800	 	25.771500	 2.53410e+01	 	25.183900	 	25.035000	 	24.930000	 	24.827393	 	24.589319	 	24.850189	 0.187800	 9.04500e-02	 3.28500e-02	 1.92100e-02	 1.85800e-02	 2.35000e-02	 1.61000e-02	 2.77557600e-01	 1.19667700e-01	 0.150485700
    2017	  2017	177.420685	+22.401451	-	29.474900	 	29.413900	 	28.198300	 2.77774e+01	 	27.604800	 	27.663000	 	27.311800	 	26.257734	-	29.496290	-	29.424267	 1.086000	 6.90300e-01	 1.93600e-01	 1.21300e-01	 1.26800e-01	 1.72000e-01	 1.69400e-01	 9.18612700e-01	 1.08570000e+00	 1.085700000
    2018	  2018	177.408859	+22.401197	 	27.708100	 	27.462500	 	27.518800	 2.70878e+01	 	26.938700	 	26.756000	 	26.721400	-	24.099081	-	28.808512	-	28.822693	 0.261300	 1.38100e-01	 1.18700e-01	 6.95400e-02	 6.81600e-02	 8.24600e-02	 9.14000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2019	  2019	177.404968	+22.401318	 	25.615300	 	25.758400	 	25.386700	 2.52802e+01	 	25.410900	 	25.324000	 	25.490700	 	26.108292	 	25.203548	 	25.721146	 0.064890	 4.20900e-02	 2.31800e-02	 1.58000e-02	 1.97200e-02	 2.65900e-02	 2.18000e-02	 9.67256400e-01	 4.44056700e-01	 0.684672500
    2020	  2020	177.381409	+22.401476	-	29.817500	 	29.905200	 	29.236100	 2.89103e+01	 	28.419800	 	28.493000	 	28.506400	-	24.419302	-	29.049959	-	29.333992	 1.086000	 7.60800e-01	 3.56000e-01	 2.33900e-01	 1.65200e-01	 2.56900e-01	 2.42000e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2021	  2021	177.419785	+22.401474	-	29.463300	-	29.930900	 	28.963900	 2.87704e+01	 	28.785500	 	28.578000	 	28.391800	-	24.451227	-	29.050755	-	29.091055	 1.086000	 1.08600e+00	 3.90900e-01	 3.04700e-01	 3.73500e-01	 3.96400e-01	 3.29900e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2022	  2022	177.383087	+22.400877	-	28.790400	 	27.945800	 	26.210600	 2.56918e+01	 	25.514600	 	25.246000	 	25.142200	 	25.072727	 	25.037903	 	25.206720	 1.086000	 3.28300e-01	 5.80900e-02	 3.13900e-02	 2.97900e-02	 3.36300e-02	 2.82000e-02	 4.74204500e-01	 2.03192900e-01	 0.205493800
    2023	  2023	177.418900	+22.401501	-	29.556200	 	28.489400	 	27.469000	 2.71871e+01	 	27.178100	 	26.785000	 	26.803600	 	26.131239	 	25.220903	-	29.459478	 1.086000	 2.77200e-01	 9.38800e-02	 6.63700e-02	 8.00800e-02	 7.27100e-02	 7.06000e-02	 8.50079200e-01	 1.73694100e-01	 1.085700000
    2024	  2024	177.421967	+22.400822	 	25.978300	 	25.246500	 	24.059000	 2.35919e+01	 	23.321700	 	23.121000	 	23.047300	 	22.743702	 	22.304777	 	22.580853	 0.100200	 3.48900e-02	 1.01000e-02	 8.37700e-03	 7.81500e-03	 8.94300e-03	 5.70000e-03	 4.73122700e-02	 1.58573900e-02	 0.018430230
    2025	  2025	177.393341	+22.400236	 	22.962000	 	22.629700	 	22.220200	 2.22751e+01	 	22.336200	 	22.191000	 	22.130900	 	21.889538	 	22.185595	 	22.473358	 0.013450	 6.28200e-03	 3.29000e-03	 2.79000e-03	 3.20500e-03	 4.23700e-03	 2.50000e-03	 3.27198300e-02	 2.23492300e-02	 0.020896990
    2026	  2026	177.397263	+22.400295	 	         	 	         	 	         	            	 	         	 	         	 	         	 	21.651051	 	21.966501	 	22.463684	         	            	            	            	            	            	            	 3.77022100e-02	 1.13894500e-01	 0.114165600
    2027	  2027	177.404678	+22.401529	-	29.211400	 	28.755400	 	27.534900	 2.71109e+01	 	26.963800	 	26.762000	 	26.780100	 	25.989586	-	28.885563	 	26.066511	 1.086000	 4.30300e-01	 1.20500e-01	 6.60600e-02	 6.52500e-02	 7.71400e-02	 6.76000e-02	 7.56832200e-01	 1.08570000e+00	 0.611989900
    2028	  2028	177.415482	+22.401585	-	29.782200	 	29.139100	 	28.259200	 2.78601e+01	 	27.777500	 	27.430000	 	27.523600	-	24.368546	-	28.991903	-	28.928026	 1.086000	 4.03600e-01	 1.55500e-01	 9.56000e-02	 1.06500e-01	 1.03200e-01	 1.05900e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2029	  2029	177.407593	+22.401276	 	26.682100	 	26.356600	 	26.436600	 2.65842e+01	 	26.510200	 	26.214000	 	26.029500	 	25.368723	 	25.897293	 	25.757977	 0.151500	 7.27300e-02	 6.24500e-02	 4.59900e-02	 4.81400e-02	 5.25500e-02	 3.95000e-02	 5.21119000e-01	 8.04144900e-01	 0.679161800
    2030	  2030	177.423233	+22.401417	 	27.842400	 	26.085800	 	24.897900	            	 	23.953500	 	         	 	23.620000	 	24.766247	 	24.922926	 	24.335186	 0.827800	 1.13600e-01	 3.27600e-02	            	 8.35500e-02	            	 5.62000e-02	 3.00578600e-01	 3.71348000e-01	 0.169324000
    2031	  2031	177.407883	+22.401505	-	28.877600	 	28.091700	 	27.083200	 2.65458e+01	 	26.376800	 	26.035000	 	25.969200	 	25.326164	-	28.337677	 	25.437551	 1.086000	 3.38900e-01	 1.14600e-01	 4.88100e-02	 4.71400e-02	 4.93100e-02	 4.01000e-02	 5.32424000e-01	 1.08570000e+00	 0.626636900
    2032	  2032	177.399597	+22.401636	-	29.916500	-	30.460400	 	29.489500	 2.95070e+01	 	28.994500	 	28.472000	 	28.279100	 	26.038408	-	27.933710	 	25.291096	 1.086000	 1.08600e+00	 3.74400e-01	 3.18200e-01	 2.24100e-01	 1.95500e-01	 1.50600e-01	 6.83117300e-01	 1.08570000e+00	 0.686876800
    2033	  2033	177.379669	+22.401628	 	29.559500	 	29.772500	 	29.106600	 2.95649e+01	 	29.194800	 	28.233000	 	28.330400	-	24.497511	-	29.422146	 	26.768742	 0.688600	 5.24300e-01	 2.46800e-01	 5.50900e-01	 3.44900e-01	 2.60000e-01	 2.54400e-01	 1.08570000e+00	 1.08570000e+00	 0.709012200
    2034	  2034	177.389145	+22.401512	 	27.021200	 	26.799000	 	26.117000	 2.60059e+01	 	26.078200	 	25.941000	 	25.826400	 	25.130096	 	26.037640	 	26.989668	 0.147900	 7.76600e-02	 3.50300e-02	 3.33200e-02	 3.63400e-02	 5.29200e-02	 3.62000e-02	 3.57735400e-01	 4.58810500e-01	 1.045082000
    2035	  2035	177.397827	+22.401318	-	29.967000	-	30.485900	 	30.352100	 3.00405e+01	-	30.608300	 	26.134000	 	27.689600	 	24.036673	 	22.067020	-	25.055542	 1.086000	 1.08600e+00	 8.28200e-01	 5.56700e-01	 1.08600e+00	 2.54600e-02	 2.88300e-01	 5.77862400e-01	 8.38104400e-01	 1.085700000
    2036	  2036	177.402390	+22.401575	-	29.099000	 	28.344100	 	27.293000	 2.69009e+01	 	26.683100	 	26.566000	 	26.457600	 	25.869354	 	25.884417	 	25.638798	 1.086000	 3.27800e-01	 1.06100e-01	 6.09500e-02	 5.62600e-02	 7.15700e-02	 5.75000e-02	 7.44793200e-01	 4.81683400e-01	 0.328704800
    2037	  2037	177.411652	+22.401670	 	27.926300	 	28.156900	 	28.141000	 2.85478e+01	 	28.261600	 	28.296000	 	27.723200	 	26.382650	-	28.873728	-	29.118488	 0.249000	 2.00000e-01	 1.66300e-01	 1.99000e-01	 1.73200e-01	 2.52700e-01	 1.28000e-01	 9.69938000e-01	 1.08570000e+00	 1.085700000
    2038	  2038	177.383377	+22.400501	 	28.175300	 	25.630800	 	24.325200	 2.38554e+01	 	23.658900	 	23.434000	 	23.330100	 	23.001028	 	23.204813	 	23.615042	 0.980900	 6.27500e-02	 1.64900e-02	 9.21400e-03	 8.53600e-03	 1.02300e-02	 6.70000e-03	 8.19609700e-02	 5.48130400e-02	 0.066098780
    2039	  2039	177.395264	+22.401047	 	25.722600	 	23.718300	 	22.321000	 2.18247e+01	 	21.522100	 	21.300000	 	21.137600	 	20.612928	 	20.906641	 	21.270119	 0.157500	 1.68400e-02	 4.00300e-03	 2.11800e-03	 1.73600e-03	 2.22900e-03	 9.00000e-04	 8.38838000e-03	 1.37219500e-02	 0.013091120
    2040	  2040	177.398041	+22.401104	-	29.160000	-	29.564000	-	29.677900	 2.64576e+01	 	26.613800	-	29.060000	 	24.481500	-	20.103951	-	22.714321	-	22.674316	 1.086000	 1.08600e+00	 1.08600e+00	 5.68600e-02	 7.94500e-02	 1.08600e+00	 1.73000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2041	  2041	177.400055	+22.401752	-	29.813700	-	30.359300	 	29.044600	 2.90047e+01	 	28.757900	 	28.636000	 	28.630100	-	24.463560	 	25.438524	-	28.919807	 1.086000	 1.08600e+00	 2.79100e-01	 2.25800e-01	 2.02000e-01	 2.54600e-01	 1.80400e-01	 1.08570000e+00	 4.22313900e-01	 1.085700000
    2042	  2042	177.419815	+22.401773	 	29.272500	 	29.860400	 	29.170800	 2.85364e+01	 	28.212100	 	27.978000	 	27.837000	-	24.296194	-	28.087627	-	28.107235	 0.468600	 5.06400e-01	 2.33200e-01	 1.17100e-01	 1.04700e-01	 1.14000e-01	 6.05000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    2043	  2043	177.412918	+22.401693	 	28.700600	 	28.293200	 	27.872000	 2.71625e+01	 	27.219600	 	26.963000	 	26.925700	-	24.362316	-	29.123680	 	25.921389	 0.487000	 2.21700e-01	 1.28200e-01	 5.75600e-02	 6.91000e-02	 7.72600e-02	 6.94000e-02	 1.08570000e+00	 1.08570000e+00	 0.470127000
    2044	  2044	177.420227	+22.401796	-	29.410800	 	28.359200	 	28.259000	 2.81932e+01	 	28.371300	 	27.907000	 	27.844000	-	24.409912	 	26.633564	-	29.150152	 1.086000	 2.89700e-01	 2.22100e-01	 1.91100e-01	 2.78300e-01	 2.31600e-01	 2.57800e-01	 1.08570000e+00	 8.68681800e-01	 1.085700000
    2045	  2045	177.373352	+22.401474	 	25.554900	 	25.386400	 	24.609100	            	 	24.562000	 	         	 	24.311100	 	24.260189	 	24.553078	 	24.684263	 0.064960	 3.48500e-02	 1.41700e-02	            	 3.97000e-02	            	 6.07000e-02	 2.05135800e-01	 1.93054200e-01	 0.190734200
    2046	  2046	177.415939	+22.401722	 	27.844000	 	27.419700	 	27.016600	 2.70377e+01	 	26.880800	 	26.735000	 	26.711000	-	24.300419	-	29.108353	-	29.079973	 0.238900	 1.08700e-01	 6.30500e-02	 5.66200e-02	 6.00500e-02	 6.89600e-02	 6.43000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
