#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-29T01:02:52 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-29T01:02:52	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII%2F26D%2Fcatalog&-out=UGC%2C_RAJ2000%2C_DEJ2000&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7026
#Name: VII/26D
#Title: Uppsala General Catalogue of Galaxies (UGC) (Nilson 1973)
#INFO	ivoid=ivo://cds.vizier/vii/26d	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/vii/26d	    IVOID of underlying data collection
#INFO	creator=Nilson P.	    First author or institution
#INFO	cites=1973UGC...C......0N	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/26D	    Dataset landing page
#INFO	publication_date=2003-07-22	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_26D_catalog:
#Name: VII/26D/catalog
#Title: UGC catalogue
#Column	UGC	(I5)	[1/12921]+= UGC number	[ucd=meta.id;meta.main]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F8.4)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
UGC	_RAJ2000	_DEJ2000
 7522	186.4888	 +3.4233
 7523	186.4808	+18.2233
 7524	186.4708	+33.5400
 7525	186.4604	+45.2733
 7526	186.5072	+15.6733
 7527	186.4977	+30.8233
 7528	186.5336	+13.1067
 7529	186.5319	+16.1900
 7530	186.5095	+45.9067
 7531	186.5663	 -1.2934
 7532	186.5587	+12.9567
 7533	186.5866	 +7.4567
 7534	186.5414	+58.3067
 7535	186.6108	 +9.0067
 7536	186.6385	 +3.9567
 7537	186.6358	 +8.8734
 7538	186.6338	+12.6067
 7539	186.6220	+31.2234
 7540	186.6611	 +8.4234
 7541	186.6863	 +7.9234
 7542	186.6854	 +9.5734
 7543	186.6496	+53.0234
 7544	186.6316	+62.3734
 7545	186.7161	 -0.8599
 7546	186.7108	 +8.8734
 7547	186.7093	+11.5734
 7548	186.7084	+13.1734
 7549	186.7393	 +2.4901
 7550	186.7342	+11.6568
 7551	186.7323	+15.0401
 7552	186.6990	+53.2068
 7553	186.7664	 -1.5266
 7554	186.7570	+15.4734
 7555	186.7526	+22.6401
 7556	186.7874	 +5.8734
 7557	186.7866	 +7.2568
 7558	186.7814	+16.3401
 7559	186.7669	+37.1402
 7560	186.7554	+48.2735
 7561	186.8104	 +9.4235
 7562	186.8085	+12.7401
 7563	186.8066	+15.9235
 7564	186.8388	 +3.2901
 7565	186.8345	+10.8735
 7566	186.8621	 +6.2568
 7567	186.8614	 +7.6402
 7568	186.8594	+11.1068
 7569	186.8587	+12.2902
 7570	186.8871	 +6.2235
 7571	186.8860	 +8.1568
 7572	186.8229	+64.8069
 7573	186.9336	+12.3069
 7574	186.9332	+13.0069
 7575	186.9332	+13.0735
 7576	186.9231	+28.6902
 7577	186.9102	+43.4902
 7578	186.9492	+26.9902
 7579	186.9874	 +5.7236
 7580	186.9860	 +8.0902
 7581	186.9836	+12.2902
 7582	186.9515	+50.4069
 7583	187.0100	 +9.8069
 7584	187.0021	+22.5903
 7585	187.0336	+12.0903
 7586	187.0325	+13.9069
 7587	187.0602	 +9.4403
 7588	187.0577	+13.5569
 7589	187.0588	+11.7903
 7590	187.0856	 +8.7236
 7591	187.0727	+28.6236
 7592	187.0588	+44.0903
 7593	187.0584	+44.4403
 7594	187.1055	+17.0736
 7595	187.1047	+18.4070
 7596	187.1356	 +8.6236
 7597	187.1225	+28.6737
 7598	187.1195	+32.5570
 7599	187.1155	+37.2237
 7600	187.1602	 +9.2570
 7601	187.1837	+11.7570
 7602	187.1817	+14.9904
 7603	187.1766	+22.8237
 7604	187.1702	+31.4904
 7605	187.1667	+35.7237
 7606	187.2167	 -1.9263
 7607	187.2131	 +4.2904
 7608	187.1842	+43.2404
 7609	187.2385	 +3.5737
 7610	187.2327	+13.2404
 7611	187.2072	+44.8737
 7612	187.2640	 +2.7237
 7613	187.2577	+13.1904
 7614	187.2572	+13.9737
 7615	187.2479	+27.7904
 7616	187.2471	+28.8571
 7617	187.2821	+44.6405
 7618	187.2615	+57.9238
 7619	187.3357	 +8.1571
 7620	187.3337	+11.4404
 7621	187.3616	 +6.7738
 7622	187.3604	 +8.7404
 7623	187.3556	+16.4071
 7624	187.1501	+81.8905
 7625	187.3901	 +0.8404
 7626	187.3860	 +7.6905
 7627	187.3859	 +7.8238
 7628	187.3820	+14.0571
 7629	187.4358	 +7.9905
 7630	187.4337	+11.3905
 7631	187.4573	+13.4238
 7632	187.4478	+27.2572
 7633	187.4841	+10.6072
 7634	187.4819	+14.0739
 7635	187.4375	+56.8239
 7636	187.5108	 +7.9239
 7637	187.5080	+12.3405
 7638	187.5071	+13.6405
 7639	187.4775	+47.5239
 7640	187.5340	+10.7739
 7641	187.5137	+37.5239
 7642	187.5640	 +2.6239
 7643	187.5600	 +9.0739
 7644	187.5883	 +3.7406
 7645	187.5829	+12.3239
 7646	187.5821	+13.5739
 7647	187.6130	 +4.2406
 7648	187.6090	+41.7073
 7649	187.6600	 +9.0073
 7650	187.6560	+15.1240
 7651	187.6340	+41.6407
 7652	187.6828	+12.3740
 7653	187.7103	 +8.3573
 7654	187.7077	+12.3907
 7655	187.7048	+16.7573
 7656	187.7355	 +8.0740
 7657	187.7333	+11.4907
 7658	187.7328	+12.2740
 7659	187.6846	+57.2907
 7660	187.7886	+36.6074
 7661	187.7684	+52.4241
 7662	187.8480	+25.7741
 7663	187.8461	+28.1408
 7664	187.4883	+84.7907
 7665	187.8831	+11.6241
 7666	187.8809	+14.8574
 7667	187.8320	+57.9741
 7668	187.9131	 +3.9408
 7669	187.9045	+16.8575
 7670	187.8964	+27.5075
 7671	187.9161	+33.5908
 7672	187.9573	+12.6575
 7673	187.9445	+29.7242
 7674	187.9826	+12.1742
 7675	187.9810	+14.4242
 7676	187.9806	+15.1242
 7677	188.0044	+16.6909
 7678	187.9845	+39.8409
 7679	187.9384	+64.2409
 7680	188.0332	+11.1742
 7681	188.0588	+10.2409
 7682	188.0566	+13.4242
 7683	187.9800	+66.3243
 7684	188.0782	+18.2409
 7685	188.1153	 +0.3909
 7686	188.1077	+11.7909
 7687	188.1388	 +2.6576
 7688	188.1353	 +8.0409
 7689	188.1093	+39.5910
 7690	188.1056	+42.7076
 7691	188.0830	+56.6576
 7692	188.1570	+12.7743
 7693	188.1439	+29.7243
 7694	188.1905	 +0.1243
 7695	188.1811	+14.0576
 7696	188.1810	+14.1910
 7697	188.2265	+20.1743
 7698	188.2171	+31.5410
 7699	188.2110	+37.6244
 7700	188.1623	+63.8910
 7701	188.2544	+16.2577
 7702	188.1820	+65.2744
 7703	188.2806	+14.5744
 7704	188.2664	+32.0911
 7705	188.2314	+56.8744
 7706	188.2117	+63.9411
 7707	188.3284	+17.4744
 7708	188.2974	+48.0744
 7709	188.3847	 +8.6411
 7710	188.4174	 -2.6589
 7711	188.4093	 +9.1578
 7712	188.4330	+10.9911
 7713	188.4549	+15.1578
 7714	188.4426	+30.2912
 7715	188.4882	 +3.5412
 7716	188.4797	+15.3578
 7717	188.4395	+52.2579
 7718	188.5102	 +7.6912
 7719	188.4834	+39.0246
 7720	188.5408	 -0.3588
 7721	188.5388	 +2.6579
 7722	188.5326	+11.3245
 7723	188.5122	+35.5246
 7724	188.5449	+27.4412
 7725	188.5890	 +2.3246
 7726	188.5861	 +6.4746
 7727	188.5848	 +8.1912
 7728	188.5828	+11.0746
 7729	188.5813	+13.0746
 7730	188.5065	+64.5413
 7731	188.3308	+82.5912
 7732	188.6391	 +2.1913
 7733	188.6341	 +9.1579
 7734	188.6338	 +9.6246
 7735	188.6274	+18.1913
 7736	188.6605	 +7.1580
 7737	188.6546	+15.2080
 7738	188.6286	+42.4580
 7739	188.6861	 +6.2913
 7740	188.6434	+49.3580
 7741	188.5801	+69.8580
 7742	188.7043	+15.5580
 7743	188.6943	+27.6413
 7744	188.6721	+46.9747
 7745	188.5767	+73.6913
 7746	188.6906	+50.8247
 7747	188.6588	+63.5247
 7748	188.6626	+68.3581
 7749	188.7908	 -0.2253
 7750	188.7672	+29.7581
 7751	188.7798	+41.0581
 7752	188.8673	 -2.3252
 7753	188.8549	+14.4914
 7754	188.8422	+29.5081
 7755	188.8907	 -0.2086
 7756	188.8884	 +3.0414
 7757	188.8816	+12.2248
 7758	188.8705	+25.8581
 7759	188.9066	+12.2581
 7760	188.9063	+12.5581
 7761	188.7858	+72.2248
 7762	188.9170	+29.5248
 7763	188.9670	 -1.8585
 7764	188.9449	+26.2749
 7765	188.9443	+26.9249
 7766	188.9683	+27.9582
 7767	188.8473	+73.6749
 7768	189.0258	+19.3249
 7769	188.9820	+54.2249
 7770	189.0743	+20.9749
 7771	189.0724	+23.1749
 7772	189.0699	+25.9750
 7773	189.1070	+11.4416
 7774	189.0799	+40.0083
 7775	188.9648	+74.2416
 7776	189.1321	+11.2416
 7777	189.1321	+11.2583
 7778	189.1196	+26.1917
 7779	189.1138	+32.0750
 7780	189.1633	 +3.1083
 7781	189.1606	 +6.6250
 7782	189.1572	+11.1083
 7783	189.1439	+26.8417
 7784	189.1805	+13.2583
 7785	189.2101	 +7.2417
 7786	189.2055	+13.1584
 7787	189.1931	+27.5417
 7788	189.2297	+14.2084
 7789	189.2178	+27.8751
 7790	189.2603	 +6.9251
 7791	189.3172	+28.2251
 7792	189.3872	 +4.3585
 7793	189.3832	 +9.5585
 7794	189.4365	 +5.3585
 7795	189.4351	 +7.1085
 7796	189.4314	+11.8085
 7797	189.3339	+74.1919
 7798	189.5174	 -2.2748
 7799	189.4856	+34.0086
 7800	189.5406	 -0.0414
 7801	189.5395	 +1.4586
 7802	189.5844	 +7.8920
 7803	189.5801	+13.1086
 7804	189.6122	 +4.3087
 7805	189.6385	 +2.6587
 7806	189.6645	 +1.3754
 7807	189.6644	 +1.4587
 7808	189.6572	+10.4754
 7809	189.5311	+71.4254
 7810	189.6852	 +6.7587
 7811	189.7121	+31.9921
 7812	189.7120	+32.1088
 7813	189.7653	 +0.3588
 7814	189.7536	+14.7255
 7815	189.7506	+18.1755
 7816	189.7298	+38.0921
 7817	189.7797	+13.3588
 7818	189.7637	+30.4088
 7819	189.8160	 -0.5245
 7820	189.8150	 +0.7088
 7821	189.8108	 +6.0088
 7822	189.8591	 +7.9589
 7823	189.8896	+47.6256
 7824	189.9642	 +1.6589
 7825	189.9548	+12.9756
 7826	189.9528	+15.2923
 7827	189.9192	+44.8423
 7828	189.9822	+10.1756
 7829	190.0586	 +8.3757
 7830	190.0548	+12.8757
 7831	189.9784	+61.6091
 7832	190.0880	 +3.1257
 7833	190.1146	 +1.1757
 7834	190.2067	+10.4925
 7835	190.1915	+26.7258
 7836	190.2135	+29.4759
 7837	190.1451	+63.3425
 7838	190.2561	+11.1759
 7839	190.2554	+11.9092
 7840	190.2919	 -1.6075
 7841	190.3144	 +1.3926
 7842	190.3069	+10.1426
 7843	190.3054	+11.8759
 7844	190.1501	+73.7259
 7845	190.3150	+27.8593
 7846	190.2861	+48.3593
 7847	190.2820	+50.4260
 7848	190.2434	+63.5093
 7849	190.3537	+13.7259
 7850	190.3843	 +7.3093
 7851	190.3668	+26.0260
 7852	190.3917	+26.0593
 7853	190.3729	+41.1593
 7854	190.4575	 +9.4094
 7855	190.4556	+11.4927
 7856	190.4312	+35.0594
 7857	190.4785	+13.7761
 7858	190.5054	+11.6427
 7859	190.5043	+12.9427
 7860	190.4841	+32.5761
 7861	190.4723	+41.2928
 7862	190.5339	 +7.6761
 7863	190.5303	+11.7428
 7864	190.5295	+12.5928
 7865	190.5340	+32.5428
 7866	190.5262	+38.4928
 7867	190.5700	+42.5262
 7868	190.4369	+74.4428
 7869	190.6418	 -1.3572
 7870	190.6407	 -0.1072
 7871	190.6371	 +3.9595
 7872	190.4504	+75.3095
 7873	190.6644	 +1.3595
 7874	190.6528	+14.3595
 7875	190.6778	+14.2929
 7876	190.6724	+19.9262
 7877	190.6648	+27.2596
 7878	190.7132	 +2.6929
 7879	190.7064	+10.3596
 7880	190.7054	+11.4429
 7881	190.7054	+11.4429
 7882	190.6826	+33.2763
 7883	190.7417	 -1.2237
 7884	190.7287	+13.2596
 7885	190.7213	+20.9929
 7886	190.7092	+31.8930
 7887	190.6683	+55.1430
 7888	190.7546	+12.2930
 7889	190.7798	+12.0430
 7890	190.7640	+27.7263
 7891	190.7609	+30.3930
 7892	190.7188	+54.8430
 7893	190.8161	 -0.6403
 7894	190.6604	+71.9097
 7895	190.8388	 +1.9930
 7896	190.8801	+11.5931
 7897	190.8617	+29.4764
 7898	190.9051	+11.5598
 7899	190.9308	+10.7764
 7900	190.9661	 -0.5402
 7901	190.9504	+16.3931
 7902	190.9785	+13.1432
 7903	190.9197	+53.9932
 7904	190.9711	+40.7432
 7905	190.9421	+54.8932
 7906	191.0294	+12.1432
 7907	191.0080	+32.1766
 7908	190.8889	+73.6265
 7909	191.0865	 +4.4266
 7910	191.0385	+45.0099
 7911	191.1151	 +0.4766
 7912	191.1124	 +3.5266
 7913	191.1427	 -2.3067
 7914	191.1302	+11.1933
 7915	191.1280	+13.5100
 7916	191.1048	+34.3933
 7917	191.1259	+37.1100
 7918	191.0592	+63.7933
 7919	191.2043	+12.0767
 7920	191.2041	+12.3434
 7921	191.1703	+40.6934
 7922	191.1372	+56.1434
 7923	191.2227	+18.7434
 7924	191.2627	 +3.0601
 7925	191.1904	+54.8768
 7926	191.2910	 -0.4399
 7927	191.2804	+10.8934
 7928	191.2930	+23.0435
 7929	191.3197	+21.4435
 7930	191.3133	+27.1268
 7931	191.3911	 -0.5232
 7932	191.3779	+13.3269
 7933	191.3882	+27.0602
 7934	191.4028	+35.1103
 7935	191.3895	+54.7270
 7936	191.4860	+45.1937
 7937	191.5576	 +8.3437
 7938	191.5333	+30.7270
 7939	191.5333	+30.7270
 7940	191.5328	+46.7104
 7941	191.5257	+64.5604
 7942	191.6566	 +9.3104
 7943	191.6848	 +5.9605
 7944	191.6810	 +9.8438
 7945	191.7421	 -1.5562
 7946	191.6632	+54.5439
 7947	191.7250	+36.2772
 7948	191.7818	 +9.0106
 7949	191.7496	+36.4773
 7950	191.7206	+51.6439
 7951	191.8182	 -2.7228
 7952	191.8056	+10.2106
 7953	191.8040	+11.7773
 7954	191.7960	+19.4606
 7955	191.7877	+26.6939
 7956	191.4061	+83.4272
 7956	190.4305	+87.8100
 7957	191.8586	+29.7940
 7958	191.8510	+35.3440
 7959	191.8871	+26.9940
 7960	191.9368	 +3.8107
 7961	191.9363	 +4.3274
 7962	191.7759	+71.1940
 7963	191.9667	 -1.1893
 7964	191.9672	 -1.6393
 7965	191.9518	+13.7607
 7966	191.8872	+54.3774
 7967	191.9616	+27.2274
 7968	191.9663	+60.2942
 7969	192.0796	+10.9775
 7970	192.1071	 +8.4776
 7971	192.0946	+51.1776
 7972	192.1640	+41.9277
 7973	192.1998	+35.3277
 7974	192.2502	+14.8944
 7975	192.3121	 +3.3944
 7976	192.3108	 +4.6611
 7977	192.3878	+25.4612
 7978	192.3807	+30.8445
 7979	192.4275	+12.6279
 7980	192.4247	+15.1612
 7981	192.4058	+30.7446
 7982	192.4626	 +2.8612
 7983	192.4616	 +3.8446
 7984	192.3079	+69.6279
 7985	192.4851	 +5.3113
 7986	192.4596	+27.8113
 7987	192.5270	+33.1447
 7988	192.5373	+52.8614
 7989	192.6122	+25.4948
 7990	192.6085	+28.3448
 7991	192.6640	 +1.4614
 7992	192.6347	+27.4448
 7993	192.6139	+52.1282
 7994	192.4970	+72.8781
 7995	192.4491	+78.3948
 7996	192.7132	+41.1116
 7997	192.7790	+10.9116
 7998	192.8104	 +4.8616
 7999	192.7825	+28.7950
 8000	192.7495	+47.6616
 8001	192.8542	+10.5950
 8002	192.5242	+80.6116
 8003	192.8091	+53.3617
 8004	192.9035	+31.3451
 8005	192.9362	+25.7618
 8006	192.7819	+71.6451
 8007	192.9775	+12.0785
 8008	192.9977	+16.2785
 8009	193.0918	 -1.2048
 8010	193.0782	+11.3119
 8011	193.0661	+21.6452
 8012	193.0375	+51.6953
 8013	193.1344	+26.7453
 8014	193.1730	+15.8453
 8015	193.2296	 +9.9954
 8016	193.2282	+11.2287
 8017	193.2069	+28.3787
 8018	193.3107	 +4.4621
 8019	193.2704	+35.7788
 8020	193.3392	 +1.2622
 8021	193.3632	 +2.1622
 8022	193.4547	 +9.7290
 8023	193.4443	+36.0957
 8024	193.5079	+27.1457
 8025	193.5044	+29.5957
 8026	193.5330	+27.0624
 8027	193.5316	+42.6958
 8028	193.5828	+27.0625
 8029	193.1602	+82.3956
 8030	193.6089	+26.2958
 8031	193.5952	+35.2958
 8032	193.6754	+13.2292
 8033	193.6550	+28.9292
 8034	193.7126	 +2.6626
 8035	193.6475	+46.5293
 8036	193.7181	+19.1793
 8037	193.7564	 +8.0626
 8038	193.7320	+27.4126
 8039	193.7027	+44.1460
 8040	193.6588	+58.7626
 8041	193.7905	 +0.0627
 8042	193.7815	 +7.9127
 8043	193.8123	 +2.8960
 8044	193.7874	+39.2294
 8045	193.8565	 +7.9127
 8046	193.7580	+58.7794
 8047	193.7968	+55.1461
 8048	193.9159	 -0.2705
 8049	193.8815	+27.5128
 8050	193.8559	+52.2628
 8051	193.8343	+58.3295
 8052	193.7235	+73.1961
 8053	193.9609	 +4.0129
 8054	193.9606	 +4.2962
 8055	194.0112	 +3.8129
 8056	194.0786	+10.1963
 8057	194.0557	+27.7464
 8058	194.0386	+56.8797
 8059	194.0065	+63.6131
 8060	194.1316	+26.9798
 8061	194.1764	+11.9298
 8062	194.1640	+21.6798
 8063	194.1373	+38.6131
 8064	194.2025	+11.0798
 8065	194.1812	+27.1632
 8066	194.2643	 +1.0299
 8067	194.2925	 -1.7034
 8068	194.2151	+48.2966
 8069	194.3031	+29.0300
 8070	194.3553	+27.4967
 8071	194.3792	+28.1967
 8072	194.3788	+28.4801
 8073	194.3788	+28.4801
 8074	194.4373	 +2.6967
 8075	194.3805	+41.4634
 8076	194.4518	+29.6468
 8077	194.3013	+70.1968
 8078	194.5137	 +1.5635
 8079	194.4653	+36.3635
 8080	194.5059	+26.8635
 8081	194.5474	+14.8469
 8082	194.5287	+28.2469
 8083	194.3118	+74.8968
 8084	194.5872	 +2.7969
 8085	194.5727	+14.5636
 8086	194.5565	+26.3969
 8087	194.2499	+78.6135
 8088	194.5986	+13.8803
 8089	194.6290	 +9.5303
 8090	194.6776	+10.6137
 8091	194.6730	+14.2137
 8092	194.6545	+27.5804
 8093	194.7038	 +9.6471
 8094	194.6580	+49.9805
 8095	194.5342	+71.4304
 8096	194.7289	+27.8305
 8097	194.7554	+26.8138
 8098	194.7670	+34.8639
 8099	194.7874	+37.2972
 8100	194.8282	+28.0806
 8101	194.2114	+84.1136
 8102	194.8728	+14.1806
 8103	194.9032	+27.9640
 8104	194.9005	+42.7641
 8105	194.9880	 +2.0307
 8106	194.9776	+28.2475
 8107	194.9206	+53.3474
 8108	195.0047	+26.8975
 8109	195.0499	+12.4808
 8110	195.0279	+27.9809
 8111	195.0118	+37.1809
 8112	194.9890	+47.1975
 8113	195.0527	+28.0809
 8114	195.0982	+13.6809
 8115	195.0634	+36.2476
 8116	195.1624	 +2.4976
 8117	195.1271	+28.3476
 8118	195.1509	+29.0143
 8119	195.1104	+48.2977
 8120	194.9709	+73.6976
 8121	195.2406	 -0.0356
 8122	195.2034	+27.3977
 8123	195.1863	+37.0977
 8124	195.1878	+36.3477
 8125	195.1859	+37.3144
 8126	195.1809	+39.7477
 8127	195.2680	 -1.9689
 8128	195.2277	+27.7978
 8129	195.2273	+28.0144
 8130	195.2377	+47.2312
 8131	195.2803	+39.8479
 8132	195.2381	+54.8478
 8133	195.3274	+27.7979
 8134	195.3523	+27.8646
 8135	195.3499	+29.3146
 8136	195.0619	+77.5811
 8137	195.4049	+26.1313
 8138	195.4592	 +4.9980
 8139	195.4120	+36.3647
 8140	195.4501	+29.0480
 8141	195.4364	+36.6314
 8142	195.4774	+27.6147
 8143	195.4137	+54.3814
 8144	195.5032	+40.4148
 8145	195.5930	+32.8816
 8146	195.5196	+58.6982
 8147	195.2214	+80.0480
 8148	195.2672	+80.1148
 8149	195.7067	 +6.7817
 8150	195.6509	+50.4484
 8151	195.6714	+51.7817
 8152	195.5901	+67.0984
 8153	195.7853	 +3.9984
 8154	195.7510	+28.0151
 8155	195.8053	 +7.7985
 8156	195.8345	 +4.5985
 8157	195.5547	+75.3984
 8158	195.4204	+79.9483
 8159	195.8464	+14.3819
 8160	195.8258	+28.0152
 8161	195.8532	+26.5486
 8162	195.8243	+50.6319
 8163	195.9020	+40.2487
 8164	195.5956	+78.5318
 8165	195.9830	 +5.6987
 8166	195.9759	+10.9820
 8167	195.9752	+28.1987
 8168	195.9208	+51.5321
 8169	195.9838	+36.9488
 8170	196.0783	 +9.2155
 8171	196.1652	+18.4323
 8172	196.0521	+61.1989
 8173	196.2354	 +3.8157
 8174	196.1290	+55.5990
 8175	196.2479	+29.1158
 8176	196.3160	 -0.3509
 8177	196.2615	+35.1825
 8178	196.3004	+27.5658
 8179	196.3175	+31.9992
 8180	196.3434	+31.4492
 8181	196.3656	+32.8993
 8182	196.3592	+36.1159
 8183	196.0408	+78.3657
 8184	196.3245	+56.3326
 8185	196.4248	+27.7327
 8186	196.4852	 +3.9493
 8187	196.4342	+35.9994
 8188	196.4557	+37.5994
 8189	196.4338	+46.4661
 8190	196.4712	+41.7161
 8191	196.5090	+35.9661
 8192	196.5763	+10.3662
 8193	196.5451	+30.2162
 8194	196.5721	+29.0662
 8195	196.5959	+29.6829
 8196	196.5261	+55.6495
 8197	196.5114	+58.7995
 8198	196.5755	+48.9663
 8199	196.6852	+35.0997
 8200	196.7350	+35.1331
 8201	196.5981	+67.6997
 8202	196.8918	 -0.9334
 8203	196.8393	+32.8499
 8204	196.9067	 +6.3333
 8205	196.7876	+58.1332
 8206	196.8991	+27.4833
 8207	196.8818	+36.4000
 8208	196.9611	 +3.2000
 8209	196.9287	+24.8167
 8210	196.9142	+32.7667
 8211	196.8620	+52.4000
 8212	196.9639	+18.4167
 8213	196.9010	+60.1501
 8214	196.9133	+62.2168
 8215	197.0049	+46.8335
 8216	196.9880	+51.9335
 8217	197.1094	 +4.3669
 8218	197.0439	+41.6835
 8219	197.1095	+21.0503
 8220	197.1035	+24.7003
 8221	197.0837	+35.2003
 8222	197.0374	+52.0169
 8223	197.1685	 -2.1331
 8224	197.0991	+39.4503
 8225	197.0838	+45.3669
 8226	197.0413	+61.5669
 8227	197.1610	+33.9837
 8228	197.1630	+43.7337
 8229	197.2221	+28.1838
 8230	197.1588	+52.7671
 8231	197.1536	+54.0671
 8232	197.2738	+11.6338
 8233	197.3305	 +7.0005
 8234	197.1855	+62.2838
 8235	197.3893	 +0.8673
 8236	197.3881	 +1.6839
 8237	197.2348	+62.3172
 8238	197.4170	 -1.0327
 8239	197.3301	+46.2340
 8240	197.3101	+62.1673
 8241	197.4452	+28.9007
 8242	197.4330	+34.9841
 8243	197.3795	+53.4841
 8244	197.4960	+28.3842
 8245	197.1192	+78.9339
 8246	197.5095	+34.1842
 8247	197.4455	+55.4842
 8248	197.6129	+18.4510
 8249	197.6020	+24.9343
 8250	197.5878	+32.4843
 8251	197.6331	+34.6344
 8252	197.6103	+43.9844
 8253	197.6983	+11.7011
 8254	197.6537	+36.6177
 8255	197.7236	+11.4678
 8256	197.7274	+37.0512
 8257	197.6913	+49.9012
 8258	197.6906	+50.0845
 8259	197.7680	+29.5679
 8260	197.7679	+29.6346
 8261	197.7558	+35.5012
 8262	197.8409	 -0.2488
 8263	197.8355	 +3.4012
 8264	196.9988	+84.6174
 8265	197.8895	 +0.6680
 8266	197.8329	+34.4180
 8267	197.8101	+43.7347
 8268	197.8045	+45.6680
 8269	197.8014	+46.7013
 8270	197.8799	+22.9347
 8271	197.8787	+36.2681
 8272	197.8484	+47.5514
 8273	197.9834	+20.8015
 8274	197.9137	+50.2682
 8275	198.0361	 +2.9849
 8276	198.0324	 +5.4682
 8277	197.9672	+40.8849
 8278	198.0323	+21.4016
 8279	198.0276	+24.0849
 8280	198.0295	+35.6683
 8281	198.0061	+44.8183
 8282	197.9420	+60.2349
 8283	198.0314	+44.6850
 8284	198.0268	+46.2016
 8285	198.1298	 +7.1850
 8286	198.0582	+44.0350
 8287	197.7255	+78.4015
 8288	198.1834	 +4.7351
 8289	198.1714	+12.6018
 8290	198.1545	+22.8351
 8291	198.2063	+21.8018
 8292	198.1874	+31.8018
 8293	198.1485	+47.0685
 8294	198.2384	+31.2519
 8295	198.0460	+70.6518
 8296	198.3008	 +9.6853
 8297	198.3314	 +6.0687
 8298	198.3250	+10.1853
 8299	198.2825	+33.9853
 8300	198.3450	+27.8021
 8301	198.3400	+30.3521
 8302	198.3338	+33.2854
 8303	198.3273	+36.2021
 8304	198.2854	+50.6020
 8305	198.1369	+71.2020
 8306	198.3907	+15.9854
 8307	198.3763	+36.5855
 8308	198.3499	+46.3188
 8309	198.3317	+51.4855
 8310	198.4639	+17.0689
 8311	198.4532	+23.2522
 8312	198.2382	+72.6021
 8313	198.4616	+42.2023
 8314	198.5264	+36.3190
 8315	198.5444	+39.1357
 8316	198.5180	+48.1524
 8317	198.5890	+30.4858
 8318	198.6033	+35.3691
 8319	198.6384	+30.7025
 8320	198.5999	+45.9192
 8321	198.7133	+17.2193
 8322	198.7457	+12.7026
 8323	198.7041	+34.8693
 8324	198.7858	 +3.0360
 8325	198.7455	+27.0193
 8326	198.7802	+34.3194
 8327	198.8037	+44.4028
 8328	198.8697	+27.3029
 8329	198.9361	 +2.8696
 8330	198.8899	+29.6529
 8331	198.8684	+47.4863
 8332	198.8516	+52.0029
 8333	198.9731	+25.4364
 8334	198.9351	+42.0197
 8335	198.8717	+62.1197
 8336	199.0480	+25.4031
 8337	199.0368	+30.9365
 8338	199.0277	+35.0365
 8339	198.9535	+56.8198
 8340	199.1438	 -2.0968
 8341	199.0751	+36.0699
 8342	199.1114	+31.0199
 8343	199.1542	+21.9866
 8344	199.2281	 +7.8367
 8345	199.2204	+12.5534
 8346	199.1854	+31.3867
 8347	199.1210	+52.9367
 8348	199.2691	 -2.2633
 8349	199.2554	 +6.3534
 8350	199.2771	 +8.4035
 8351	199.3059	 +6.0368
 8352	199.2542	+34.1035
 8353	199.3063	+20.6535
 8354	199.3062	+20.7035
 8355	199.2724	+57.5369
 8356	199.3856	+31.0704
 8357	199.4910	 -0.3129
 8358	199.4835	 +4.4038
 8359	199.4428	+27.5538
 8360	199.5425	 -1.2295
 8361	199.5803	 +6.3206
 8362	199.6060	+32.8540
 8363	199.6918	+27.7375
 8364	199.6408	+47.1375
 8365	199.6823	+41.9375
 8366	199.7900	+28.5043
 8367	199.7636	+39.6043
 8368	199.7531	+43.2210
 8369	199.2750	+81.3873
 8370	199.8870	+16.9878
 8371	199.9109	+30.2545
 8372	199.9810	 +5.8046
