#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:16:13 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:16:13	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438&-out.all&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Plateifu	(A11)	Plate-ifu of the observation, the same as in drpall_v3_1_1 (plateifu)	[ucd=obs.field]
#Column	MaNGA	(A9)	MaNGA ID of the galaxy, the same as in drpall_v3_1_1 (mangaid)	[ucd=meta.id.parent]
#Column	RAJ2000	(F15.11)	Right ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F15.11)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	logSFR	(F6.3)	log of the star formation rate (log_SFR)	[ucd=meta.id;meta.main]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
#Column	VelST1.3Re	(F19.15)	? Stellar rotational velocity at 1.3Re from the centred and inclination-corrected rotation curve (Vel_ST_1.3Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1.3Re	(F19.16)	? Error in stellar rotational velocity at 1.3Re, accounting for the uncertainty in the rotation curve centering(err_Vel_ST_1.3Re)	[ucd=stat.error]
#Column	VelST2Re	(F19.15)	? Stellar rotational velocity at 2Re from the centred and inclination-corrected rotation curve (Vel_ST_2Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST2Re	(F19.16)	? Error in stellar rotational velocity at 2Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_2Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigST1.3Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1.3Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigST2Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_2Re)	[ucd=phys.veloc;arith.diff]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VelG1.3Re	(F19.15)	? Ionised gas rotational velocity at 1.3Re, from the centred and inclination-corrected rotation curve (Vel_G_1.3Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1.3Re	(F19.16)	? Error in ionised gas rotational velocity at 1.3Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1.3Re)	[ucd=stat.error]
#Column	VelG2Re	(F19.15)	? Ionised gas rotational velocity at 2Re, from the centred and inclination-corrected rotation curve (Vel_G_2Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG2Re	(F19.16)	? Error in ionised gas rotational velocity at 2Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_2Re)	[ucd=stat.error]
#Column	VsigG1Re	(D23.16)	? Ionised gas rotational velocity to dispersion ratio integrated within 1Re (Vsig_G_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigG1.3Re	(F20.17)	? Ionised gas rotational velocity to dispersion ratio integrated within 1.3Re (Vsig_G_1.3Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigG2Re	(F20.17)	? Ionised gas rotational velocity to dispersion ratio integrated within 2Re (Vsig_G_2Re)	[ucd=phys.veloc;arith.diff]
#Column	Sample	(I1)	[1/4] Sample (Sample) (1)	[ucd=src.sample]
#Column	RmaxST	(F4.1)	? The maximum radius in multiples of Re (out of 1Re, 1.3Re and 2Re) reached by the stellar rotation curve (Rmax_ST)	[ucd=phys.size.radius;stat.max]
#Column	RmaxG	(F4.1)	? The maximum radius in multiples of Re (out of 1Re, 1.3Re and 2Re) reached by the gas rotation curve (Rmax_G)	[ucd=phys.size.radius;stat.max]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	Plateifu	MaNGA	RAJ2000	DEJ2000	logMstar	logSFR	VelST1Re	e_VelST1Re	VelST1.3Re	e_VelST1.3Re	VelST2Re	e_VelST2Re	VsigST1Re	VsigST1.3Re	VsigST2Re	VelG1Re	e_VelG1Re	VelG1.3Re	e_VelG1.3Re	VelG2Re	e_VelG2Re	VsigG1Re	VsigG1.3Re	VsigG2Re	Sample	RmaxST	RmaxG	Simbad
    1789	  9510-3702	 1-230395	127.01957320400	+28.55033392980	10.257	 0.140	                   	                    	                   	                   	                   	                   	                   	                   	                   	105.857405319331662	 7.6481404541150608	119.403400401617276	 7.6481404541150608	                   	                   	 2.1713866187377056e+00	 2.63093174303524080	                    	2	    	 1.3	Simbad
    1790	12518-12703	   1-2988	159.59210393400	 +0.81984850890	10.461	 0.398	                   	                    	                   	                   	                   	                   	                   	                   	                   	175.799305800320496	 8.4938079328243870	187.641339195408051	 8.4938079328243870	189.782201514259128	 8.4938079328243870	 2.4807894420413614e+00	 3.22696527640105790	 3.58596615631962656	2	    	 2.0	Simbad
    1791	 9886-12702	 1-375869	237.06788924100	+25.52701086780	10.101	 0.233	145.363937979990624	 59.5453026071042686	                   	                   	                   	                   	 0.7805509092319709	                   	                   	163.588636455934818	 7.5840541076454855	116.436589726382607	16.1806503175618950	                   	                   	 1.7574159998895649e+00	 1.75705450247432804	                    	4	 1.0	 1.3	Simbad
    1792	 12066-3703	  1-26172	328.42801111900	 +0.13991082575	10.620	-0.088	139.599476709646069	  8.0864689895362503	141.832624200479273	 9.5388851638756815	                   	                   	 0.6803779099912678	 0.8154450663225848	                   	162.033645273672107	 7.0000000000000000	164.313594408645997	 7.0000000000000000	                   	                   	 1.7727861967882814e+00	 1.98126151566057174	                    	4	 1.3	 1.3	Simbad
    1793	 10224-3702	  1-35926	 34.92137744410	 -0.25564066302	10.421	 0.809	 57.483025158713289	 18.0315982840868685	 64.301871708580052	24.0559610609467853	                   	                   	 0.3063468385899290	 0.3078167412935322	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
    1794	 8331-12702	 1-285916	204.99108268000	+41.33807148080	11.506	-0.204	249.968796523254980	 58.6142365538742496	                   	                   	                   	                   	 0.4165049198798812	                   	                   	220.836546166166386	12.0829741433540878	212.577688097079601	12.1465095455471328	235.022913080722276	14.4484083038610525	 1.1582121706169966e+00	 1.57000474024620429	 2.74607248344486932	3	 1.0	 2.0	Simbad
    1795	  8260-3703	 1-281935	183.13151963300	+43.36703763640	 9.584	-0.502	                   	                    	                   	                   	                   	                   	                   	                   	                   	 93.602806658638485	 8.8264126103521257	 96.151122567675614	 8.8264126103521257	                   	                   	 2.5437981819050299e+00	 2.73766481818425911	                    	2	    	 1.3	Simbad
    1796	  8258-3704	 1-256496	167.02503573800	+43.89461108150	10.348	 1.091	114.723220653263894	 35.4065077515598574	103.313492948263686	48.0122765412160959	                   	                   	 0.6970524916912026	 0.7543142603998085	                   	121.459626021583588	10.7590209562523960	150.704629258175942	10.7590209562523960	                   	                   	 1.5591351227454568e+00	 1.68292142545731860	                    	3	 1.3	 1.3	Simbad
    1797	  8086-3703	 1-229064	 57.11465427560	 +0.67160753652	 9.721	-0.561	                   	                    	                   	                   	                   	                   	                   	                   	                   	 75.076207299405496	 7.0000000000000000	 90.549865041371248	 7.0000000000000000	                   	                   	 1.2670065664542551e+00	 1.54401679112153012	                    	2	    	 1.3	Simbad
    1798	 10218-3704	 1-412176	119.16880831600	+16.92011430630	10.480	 0.546	114.941640546968969	 11.3491011720607275	                   	                   	                   	                   	 0.5088056831113574	                   	                   	115.904559780454321	 7.5892132614766794	122.649468598940700	 7.5892132614766794	                   	                   	 1.5492224957323320e+00	 1.66122542486126079	                    	3	 1.0	 1.3	Simbad
    1799	  8606-3701	 1-136120	254.99741964600	+36.02907747270	11.200	 0.360	282.004718632321783	 13.9472555746236306	302.549532302673583	16.0992433586215284	                   	                   	 0.6686104755987629	 0.8232430287309767	                   	293.754921429233264	 7.0928960779228207	312.894323805281260	 7.0928960779228207	                   	                   	 2.4576503582273364e+00	 3.24626368829256595	                    	4	 1.3	 1.3	Simbad
    1800	  8951-3703	 1-623722	195.22551173600	+27.78369683420	10.253	-0.353	107.574573680796476	 15.4834805830340958	 97.610660475778616	20.9696941542070618	                   	                   	 0.3457485923208244	 0.3584968504045900	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
    1801	11957-12703	 1-151637	188.08327488400	+53.08658193070	10.925	 0.169	162.481282300015550	 11.6178720202033325	178.040910264329142	13.0005182225361580	197.614945235125276	15.8889927242524625	 0.7290662489477100	 0.8773629078451765	 1.0067134227177603	182.906614684798683	 8.1596013529974734	194.175281868666218	 8.1596013529974734	211.398222404587472	 8.1596013529974734	 1.4352804340855991e+00	 1.66425621088701314	 1.99500006992474144	4	 2.0	 2.0	Simbad
    1802	  8939-3701	 1-298715	125.36169599100	+24.45307208100	10.140	-0.175	 35.434051019410063	 11.7209581659181321	 25.501793996904176	15.9232595968862025	                   	                   	 0.2475136739123250	 0.2468325281397535	                   	 76.381978059955841	18.3785195900626341	 85.375052136468582	20.2106722466930577	                   	                   	 8.5480514753154824e-01	 0.86237960522420709	                    	3	 1.3	 1.3	Simbad
    1803	 11024-3701	 1-158995	201.25155396600	 -1.39793084856	11.571	-0.858	359.724934528267852	 35.6822570158603725	372.132673872448436	37.1563525223026119	                   	                   	 0.4532124131052302	 0.5380173139021343	                   	474.205462776731167	21.3806760047251920	                   	                   	                   	                   	 1.0174859559027625e+00	                    	                    	3	 1.3	 1.0	Simbad
    1804	  9195-3702	  1-42250	 27.84278371940	+13.06033514180	11.280	 0.978	172.351215568187172	 20.6345433278476698	181.311351461603181	23.4841209698328477	                   	                   	 0.3626583175213242	 0.4346140354327329	                   	227.740961510888127	16.8956211963818532	                   	                   	                   	                   	 1.2996748397064386e+00	                    	                    	3	 1.3	 1.0	Simbad
    1805	  8595-3701	 1-197534	218.89725411000	+50.18998175860	11.357	-1.735	104.708415873264101	 46.1031076697611439	147.231745190476659	56.6938576356227557	                   	                   	 0.1395556815029646	 0.1522134412372141	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
    1806	 10507-3701	 1-280132	174.71434431300	+48.08764830400	10.398	-0.724	145.773131452705286	 10.6201461625371465	162.757351947862645	11.9538584154823262	                   	                   	 0.6260363794678661	 0.7038087932249285	                   	184.464887416795165	 7.4425333290483557	198.630559868751050	 7.4425333290483557	                   	                   	 1.8839793113317715e+00	 2.19583204939719057	                    	4	 1.3	 1.3	Simbad
    1807	11953-12703	 1-258915	189.27107646200	+44.48589731810	 9.741	-0.499	                   	                    	                   	                   	                   	                   	                   	                   	                   	 99.619791458454841	 7.0269154975316415	109.096848930364970	 7.0269154975316415	114.038478623487293	 7.5716178744439340	 1.8511794432269937e+00	 2.06943831702747927	 2.38269824990639112	2	    	 2.0	Simbad
    1808	 11835-3701	  1-82645	220.49473022400	 +3.38997186723	10.717	-1.347	 86.501190169332887	 12.8277294240386954	 87.566090307057749	15.7907618132276877	                   	                   	 0.1955375554443995	 0.2028208920681108	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
    1809	 8329-12703	 1-266020	213.36536279800	+43.91381372360	 9.769	-0.203	                   	                    	                   	                   	                   	                   	                   	                   	                   	109.015563144228622	 8.5429927293471764	123.966113520147800	 8.5429927293471764	134.946663802496857	 8.5429927293471764	 2.0522052682621341e+00	 2.52507321009991825	 2.84819559225509655	2	    	 2.0	Simbad
    1810	10505-12701	 1-300625	138.74250651100	+32.78954282190	10.725	 0.175	142.371999648149256	 13.2988627768817711	156.579037684620488	14.9731298370580799	                   	                   	 0.7296313074093719	 0.8402394720784732	                   	152.806184467258959	10.6862994011711958	174.973182504579825	10.6862994011711958	190.474580847993764	13.7251487973342847	 9.4862545529125131e-01	 1.31287528300652978	 1.58360762674080413	4	 1.3	 2.0	Simbad
    1811	  8147-3701	 1-145828	117.86043399100	+26.99184238800	 9.424	-0.630	                   	                    	                   	                   	                   	                   	                   	                   	                   	 73.017506848573021	 9.4087033060972889	 79.077048149497131	 9.4087033060972889	                   	                   	 1.6926402963031231e+00	 1.98153817873950389	                    	2	    	 1.3	Simbad
    1812	11865-12703	  1-61276	157.41636304700	 +2.70513806184	 9.660	 0.226	                   	                    	                   	                   	                   	                   	                   	                   	                   	 98.509811777515608	 8.8566028806785670	110.761164993792235	 8.8566028806785670	131.311352844440648	 8.8566028806785670	 2.2829965285586580e+00	 2.60493086360437243	 2.84778943882951463	2	    	 2.0	Simbad
    1813	  8654-1901	  1-29656	354.80433083800	 +1.00153659124	10.120	-0.255	                   	                    	                   	                   	                   	                   	                   	                   	                   	121.564134140883198	 7.0000000000000000	                   	                   	                   	                   	 2.2500391421872163e+00	                    	                    	2	    	 1.0	Simbad
    1814	 10840-3702	 1-214335	133.92493650100	 +4.99479158211	10.742	-1.098	113.913220424243079	 16.0445573266186265	 75.400182790855780	24.1523971412573637	                   	                   	 0.2438760245085527	 0.2443913056640548	                   	185.848137540167045	35.8678089909602846	245.646529987674597	30.7867292938435817	                   	                   	 4.4689712447523444e-01	 0.54087303876008397	                    	3	 1.3	 1.3	Simbad
    1815	  8482-3703	 1-542327	245.52464666000	+50.01684749930	11.308	 0.151	231.765982224874847	 14.2876954934489255	253.552493159821495	17.3997988804172401	                   	                   	 0.5302530692994474	 0.6180836675829775	                   	251.154851736607981	 9.2808170452943699	279.537911101630186	 9.2808170452943699	                   	                   	 1.3582476638762178e+00	 1.77231421309084469	                    	3	 1.3	 1.3	Simbad
    1816	  8444-3701	 1-419257	201.14052286200	+31.54637948080	10.310	-0.632	 91.501734383746964	  9.1968874582571782	132.192183669327449	10.3970067300407862	                   	                   	 0.1494570469730628	 0.2914802796068726	                   	152.578488209890224	 8.3029876165375214	162.609031221770891	 8.3029876165375214	                   	                   	 2.3024683873746037e+00	 2.49220037430183439	                    	3	 1.3	 1.3	Simbad
    1817	  8133-3702	 1-377990	112.65460541800	+45.21218635000	11.491	-1.309	101.755081617035827	 28.3046383940606248	120.030342110160603	32.2258997788935915	                   	                   	 0.1446995442433103	 0.1681827215877792	                   	337.149501128313773	 7.3237105454284901	342.105059669184925	 7.3237105454284901	                   	                   	 1.1770615460013263e+00	 1.14491613300668305	                    	3	 1.3	 1.3	Simbad
    1818	  9885-3703	 1-376346	241.15272418700	+23.66318358780	10.669	-0.183	166.790201234562176	 10.0633540729736239	173.734121455728001	12.0316675567956359	                   	                   	 0.5581439309218921	 0.6309642977750550	                   	187.555348440537387	16.8897674639288340	205.700411282661065	18.0645794087296281	                   	                   	 5.2127875395146273e-01	 0.57691729459160335	                    	3	 1.3	 1.3	Simbad
    1819	 9869-12701	 1-135536	247.63090564400	+41.09410293310	 9.720	-0.952	                   	                    	                   	                   	                   	                   	                   	                   	                   	 91.379196368878041	11.2906676732639042	 89.211451605821495	11.8536550236479030	                   	                   	 1.5133739401916215e+00	 1.70359070381078714	                    	2	    	 1.3	Simbad
    1820	11947-12701	 1-564535	251.31415032500	+34.63974125960	10.678	 0.709	174.223716303126423	 21.9471129986535303	186.284460907244295	27.3055408853774040	                   	                   	 0.8169227087822694	 0.9583929239647424	                   	227.834213025123574	 8.8036474376523834	222.551575965485370	 8.8036474376523834	212.499776927528757	 8.9819913187714686	 1.7445644426897642e+00	 2.04007485172388181	 2.14805219924136015	3	 1.3	 2.0	Simbad
    1821	11755-12702	 1-282014	184.93905266800	+42.92654924700	 9.750	-0.093	                   	                    	                   	                   	                   	                   	                   	                   	                   	 99.402845652891386	 7.9823198046682524	104.035553361648567	 7.9823198046682524	                   	                   	 1.6417302647489065e+00	 1.76758663923564763	                    	2	    	 1.3	Simbad
    1822	 10226-3703	  1-36392	 37.93550488830	 -0.94554250808	10.334	-0.044	111.136635698212700	  7.6775252147244748	123.288852515332962	 8.5082228994867783	                   	                   	 0.7449839977990360	 0.8516509626861956	                   	123.618898951035334	 7.0000000000000000	136.134679439229899	 7.0000000000000000	                   	                   	 1.5681515343940404e+00	 1.92471533013916418	                    	4	 1.3	 1.3	Simbad
    1823	11960-12705	 1-564656	236.65986432200	 +8.47482951954	11.088	-0.080	282.775562809938833	 84.3174431975457992	                   	                   	                   	                   	 0.7537300202701793	                   	                   	281.685294532024500	11.5163793324342727	278.392363987909221	10.6800678357838486	272.449203725897632	18.7298049757102447	 3.1234858310046052e+00	 3.48446518438095376	 3.90855351960108299	3	 1.0	 2.0	Simbad
    1824	  7958-3702	 1-177284	256.99260589500	+34.81853932310	10.701	 0.385	222.852088774069159	 10.5044425761737372	246.405508644604708	12.3808420269974349	                   	                   	 0.8323802304334776	 0.9928944470731316	                   	239.587281366150819	 7.7855780672267603	242.682332864614693	 7.7855780672267603	                   	                   	 2.9360692409970133e+00	 3.35280878482420253	                    	4	 1.3	 1.3	Simbad
    1825	  8949-3702	 1-457153	195.84487770900	+27.93595803740	10.088	-1.598	 76.525649656602525	 25.1700734625664317	 89.812550311377805	27.9342958846732685	                   	                   	 0.3319761523027517	 0.3964804127983415	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
    1826	  8610-6103	  1-22849	256.84771679200	+61.44105916620	 9.795	-0.566	                   	                    	                   	                   	                   	                   	                   	                   	                   	126.894466316191085	 7.9597567910742839	136.152787222694769	 7.9597567910742839	                   	                   	 2.2064526003724416e+00	 2.63754618119810003	                    	2	    	 1.3	Simbad
