galaxy	point_index	observed_speed_km_s	observed_speed_error_km_s
NGC100	19	9.043000000000e+01	5.160000000000e+00
NGC100	20	9.125000000000e+01	1.369000000000e+01
NGC2552	0	8.309000000000e+00	3.762000000000e-01
NGC2552	1	1.401390000000e+01	4.837000000000e-01
NGC2552	2	1.923940000000e+01	5.289000000000e-01
NGC2552	3	2.395330000000e+01	5.413000000000e-01
NGC2552	4	2.826880000000e+01	5.457000000000e-01
NGC2552	5	3.225340000000e+01	5.391000000000e-01
NGC2552	6	3.596330000000e+01	5.174000000000e-01
NGC2552	7	3.937690000000e+01	4.861000000000e-01
NGC2552	8	4.254070000000e+01	4.582000000000e-01
NGC2552	9	4.545760000000e+01	4.403000000000e-01
NGC2552	10	4.818490000000e+01	3.951000000000e-01
NGC2552	11	5.075510000000e+01	3.646000000000e-01
NGC2552	12	5.316220000000e+01	3.505000000000e-01
NGC2552	13	5.543900000000e+01	3.287000000000e-01
NGC2552	14	5.761550000000e+01	3.129000000000e-01
NGC2552	15	5.968780000000e+01	2.806000000000e-01
NGC2552	16	6.169470000000e+01	2.660000000000e-01
NGC2552	17	6.360620000000e+01	2.545000000000e-01
NGC2552	18	6.543960000000e+01	2.444000000000e-01
NGC2552	19	6.718500000000e+01	2.410000000000e-01
NGC2552	20	6.886100000000e+01	2.287000000000e-01
NGC2552	21	7.047240000000e+01	2.338000000000e-01
NGC2552	22	7.201610000000e+01	2.448000000000e-01
NGC2552	23	7.350530000000e+01	2.671000000000e-01
NGC2552	24	7.494120000000e+01	3.018000000000e-01
NGC2552	25	7.632230000000e+01	3.261000000000e-01
NGC2552	26	7.764690000000e+01	3.593000000000e-01
NGC2552	27	7.891230000000e+01	4.099000000000e-01
NGC2552	28	8.011520000000e+01	4.464000000000e-01
NGC2552	29	8.128360000000e+01	4.693000000000e-01
NGC2552	30	8.241900000000e+01	5.016000000000e-01
NGC2552	31	8.350530000000e+01	5.377000000000e-01
NGC2552	32	8.454730000000e+01	5.939000000000e-01
NGC2552	33	8.555080000000e+01	6.262000000000e-01
NGC2552	34	8.651030000000e+01	6.564000000000e-01
NGC2552	35	8.742670000000e+01	6.847000000000e-01
NGC2552	36	8.829140000000e+01	7.353000000000e-01
NGC2552	37	8.910240000000e+01	7.727000000000e-01
NGC2552	38	8.987920000000e+01	7.994000000000e-01
NGC2552	39	9.061730000000e+01	8.308000000000e-01
NGC2552	40	9.134060000000e+01	8.570000000000e-01
NGC2552	41	9.200650000000e+01	8.846000000000e-01
NGC2552	42	9.264230000000e+01	9.201000000000e-01
NGC2552	43	9.324450000000e+01	9.428000000000e-01
NGC2552	44	9.378260000000e+01	9.619000000000e-01
NGC2552	45	9.430100000000e+01	9.837000000000e-01
NGC2552	46	9.481030000000e+01	9.857000000000e-01
NGC2552	47	9.526910000000e+01	1.014500000000e+00
NGC2552	48	9.570610000000e+01	1.033800000000e+00
NGC2552	49	9.609640000000e+01	1.037300000000e+00
NGC3953	0	1.810000000000e+02	7.500000000000e+00
NGC3953	1	2.030000000000e+02	6.500000000000e+00
NGC3953	2	2.160000000000e+02	5.600000000000e+00
NGC3953	3	2.230000000000e+02	6.100000000000e+00
NGC3953	4	2.240000000000e+02	5.600000000000e+00
NGC3953	5	2.230000000000e+02	6.100000000000e+00
NGC3953	6	2.240000000000e+02	6.100000000000e+00
NGC3953	7	2.150000000000e+02	9.700000000000e+00
NGC4395	2	1.215000000000e+01	7.260000000000e+00
NGC4395	3	2.272000000000e+01	5.560000000000e+00
NGC4395	4	2.836000000000e+01	8.760000000000e+00
NGC4395	5	3.189000000000e+01	5.560000000000e+00
NGC4395	6	3.539000000000e+01	5.560000000000e+00
NGC4395	7	3.888000000000e+01	5.560000000000e+00
NGC4395	8	4.236000000000e+01	5.560000000000e+00
NGC4395	9	4.569000000000e+01	5.560000000000e+00
NGC4395	10	4.877000000000e+01	9.330000000000e+00
NGC4395	11	5.137000000000e+01	6.560000000000e+00
NGC4395	12	5.326000000000e+01	2.000000000000e+01
NGC4395	13	5.417000000000e+01	2.262000000000e+01
NGC4395	14	5.522000000000e+01	1.574000000000e+01
NGC4395	15	5.615000000000e+01	7.730000000000e+00
NGC4395	16	5.691000000000e+01	6.050000000000e+00
NGC4395	17	5.752000000000e+01	5.560000000000e+00
NGC4395	18	5.778000000000e+01	5.560000000000e+00
NGC4395	19	5.743000000000e+01	5.560000000000e+00
NGC4395	20	5.623000000000e+01	5.560000000000e+00
NGC4395	21	5.484000000000e+01	5.560000000000e+00
NGC4395	22	5.433000000000e+01	5.560000000000e+00
NGC4395	23	5.113000000000e+01	5.560000000000e+00
NGC4395	24	5.455000000000e+01	5.560000000000e+00
NGC4395	25	6.318000000000e+01	5.560000000000e+00
NGC4395	26	6.648000000000e+01	5.560000000000e+00
NGC4395	27	7.109000000000e+01	5.560000000000e+00
NGC4395	28	7.329000000000e+01	5.560000000000e+00
NGC4395	29	7.690000000000e+01	5.560000000000e+00
NGC4395	30	7.982000000000e+01	5.560000000000e+00
NGC4395	31	7.793000000000e+01	5.560000000000e+00
NGC4395	32	7.537000000000e+01	5.560000000000e+00
NGC4395	33	7.365000000000e+01	5.560000000000e+00
NGC4395	34	7.241000000000e+01	5.560000000000e+00
NGC4395	35	7.147000000000e+01	5.560000000000e+00
NGC4395	36	7.088000000000e+01	1.770000000000e+01
NGC4395	37	7.073000000000e+01	1.561000000000e+01
NGC4395	38	7.098000000000e+01	9.520000000000e+00
NGC4395	39	7.141000000000e+01	1.702000000000e+01
NGC4395	40	7.065000000000e+01	5.560000000000e+00
NGC4395	41	7.182000000000e+01	5.560000000000e+00
NGC4395	42	7.412000000000e+01	5.560000000000e+00
NGC4395	43	7.490000000000e+01	5.560000000000e+00
NGC4395	44	7.567000000000e+01	5.560000000000e+00
NGC4395	45	7.722000000000e+01	5.560000000000e+00
NGC4395	46	7.722000000000e+01	5.560000000000e+00
NGC4395	47	7.683000000000e+01	5.560000000000e+00
NGC4395	48	7.799000000000e+01	5.560000000000e+00
NGC4395	49	7.953000000000e+01	5.560000000000e+00
NGC4395	50	8.030000000000e+01	5.560000000000e+00
NGC4455	1	1.275000000000e+01	4.090000000000e+00
NGC4455	2	1.918000000000e+01	4.090000000000e+00
NGC4455	3	2.483000000000e+01	4.090000000000e+00
NGC4455	4	2.873000000000e+01	4.090000000000e+00
NGC4455	5	3.085000000000e+01	4.090000000000e+00
NGC4455	6	3.304000000000e+01	4.090000000000e+00
NGC4455	7	3.623000000000e+01	4.090000000000e+00
NGC4455	8	4.113000000000e+01	4.090000000000e+00
NGC4455	9	4.466000000000e+01	4.090000000000e+00
NGC4455	10	4.505000000000e+01	4.090000000000e+00
NGC4455	11	4.579000000000e+01	4.090000000000e+00
NGC4455	12	4.764000000000e+01	4.090000000000e+00
NGC4455	13	4.894000000000e+01	4.090000000000e+00
NGC4455	14	6.098000000000e+01	4.090000000000e+00
NGC4455	15	6.049000000000e+01	4.090000000000e+00
NGC5023	1	1.351000000000e+01	4.000000000000e+00
NGC5023	2	2.127000000000e+01	4.000000000000e+00
NGC5023	3	2.868000000000e+01	4.000000000000e+00
NGC5023	4	3.549000000000e+01	4.000000000000e+00
NGC5023	5	4.102000000000e+01	4.000000000000e+00
NGC5023	6	4.519000000000e+01	4.000000000000e+00
NGC5023	7	4.852000000000e+01	4.570000000000e+00
NGC5023	8	5.135000000000e+01	4.000000000000e+00
NGC5023	9	5.467000000000e+01	4.000000000000e+00
NGC5023	10	5.737000000000e+01	4.000000000000e+00
NGC5023	11	5.981000000000e+01	4.000000000000e+00
NGC5023	12	6.053000000000e+01	4.000000000000e+00
NGC5023	13	6.166000000000e+01	4.000000000000e+00
NGC5023	14	6.500000000000e+01	4.000000000000e+00
NGC5023	15	6.958000000000e+01	9.270000000000e+00
NGC5023	16	7.371000000000e+01	1.193000000000e+01
NGC5023	17	7.636000000000e+01	9.410000000000e+00
NGC5023	18	7.884000000000e+01	4.000000000000e+00
NGC5023	19	7.973000000000e+01	4.000000000000e+00
NGC5023	20	7.971000000000e+01	1.565000000000e+01
NGC5023	21	8.003000000000e+01	2.211000000000e+01
NGC5023	22	8.060000000000e+01	1.572000000000e+01
NGC5023	23	8.182000000000e+01	8.890000000000e+00
NGC5023	24	8.225000000000e+01	6.020000000000e+00
NGC5023	25	8.270000000000e+01	9.040000000000e+00
NGC5023	26	8.319000000000e+01	6.410000000000e+00
NGC5023	27	8.328000000000e+01	4.000000000000e+00
NGC5023	28	8.356000000000e+01	4.000000000000e+00
NGC5023	29	8.391000000000e+01	4.000000000000e+00
NGC5023	30	8.406000000000e+01	4.000000000000e+00
UGC05721	0	1.650000000000e+01	4.570000000000e+00
UGC05721	1	3.850000000000e+01	6.880000000000e+00
UGC05721	2	4.740000000000e+01	4.570000000000e+00
UGC05721	3	5.550000000000e+01	4.570000000000e+00
UGC05721	4	5.640000000000e+01	5.450000000000e+00
UGC05721	5	5.980000000000e+01	4.570000000000e+00
UGC05721	6	6.780000000000e+01	4.570000000000e+00
UGC05721	7	7.640000000000e+01	4.570000000000e+00
UGC05721	8	8.120000000000e+01	4.570000000000e+00
UGC05721	9	8.220000000000e+01	1.920000000000e+01
UGC05721	10	8.260000000000e+01	4.570000000000e+00
UGC05721	11	8.230000000000e+01	4.570000000000e+00
UGC05721	12	8.210000000000e+01	4.570000000000e+00
UGC05721	13	8.140000000000e+01	4.570000000000e+00
UGC05721	14	7.930000000000e+01	4.570000000000e+00
UGC05721	15	7.850000000000e+01	4.570000000000e+00
UGC05721	16	7.820000000000e+01	4.570000000000e+00
UGC05721	17	7.810000000000e+01	4.570000000000e+00
UGC05721	18	7.820000000000e+01	4.570000000000e+00
UGC05721	19	7.830000000000e+01	4.570000000000e+00
UGC05721	20	7.860000000000e+01	4.570000000000e+00
UGC05721	21	7.890000000000e+01	4.570000000000e+00
UGC05721	22	7.950000000000e+01	4.570000000000e+00
UGC10445	0	1.300000000000e+01	3.000000000000e+00
UGC10445	4	1.300000000000e+01	1.200000000000e+01
UGC10445	5	2.100000000000e+01	1.900000000000e+01
UGC10445	7	3.900000000000e+01	9.000000000000e+00
UGC10445	8	5.500000000000e+01	4.000000000000e+00
UGC10445	9	5.700000000000e+01	2.000000000000e+00
UGC10445	10	6.400000000000e+01	1.000000000000e+00
UGC10445	11	6.800000000000e+01	3.000000000000e+00
UGC10445	12	6.700000000000e+01	3.000000000000e+00
UGC10445	13	7.800000000000e+01	2.000000000000e+00
UGC10445	14	7.300000000000e+01	3.000000000000e+00
UGC10445	15	8.000000000000e+01	1.000000000000e+00
UGC10445	16	7.600000000000e+01	4.000000000000e+00
UGC10445	17	8.300000000000e+01	2.000000000000e+00
UGC10445	18	8.400000000000e+01	3.000000000000e+00
UGC10445	19	7.000000000000e+01	3.000000000000e+00
UGC10445	20	7.800000000000e+01	3.000000000000e+00
UGC10445	21	6.800000000000e+01	3.000000000000e+00
UGC10445	22	7.700000000000e+01	3.000000000000e+00
UGC10445	23	7.700000000000e+01	4.000000000000e+00
UGC10445	24	7.400000000000e+01	4.000000000000e+00
UGC10445	25	7.600000000000e+01	4.000000000000e+00
UGC10445	26	7.200000000000e+01	4.000000000000e+00
UGC10445	27	8.200000000000e+01	3.000000000000e+00
UGC10445	28	6.400000000000e+01	3.000000000000e+00
UGC10445	29	6.800000000000e+01	5.000000000000e+00
UGC10445	30	4.700000000000e+01	4.000000000000e+00
UGC10445	31	5.100000000000e+01	4.000000000000e+00
UGC10445	32	5.100000000000e+01	5.000000000000e+00
UGC10445	33	6.100000000000e+01	4.000000000000e+00
UGC10445	34	6.700000000000e+01	3.000000000000e+00
UGC10445	35	7.800000000000e+01	3.000000000000e+00
UGC10445	36	7.900000000000e+01	4.000000000000e+00
UGC10445	37	5.800000000000e+01	4.000000000000e+00
UGC10546	2	3.700000000000e+01	1.900000000000e+01
UGC10546	3	3.300000000000e+01	5.000000000000e+00
UGC10546	4	3.700000000000e+01	2.000000000000e+00
UGC10546	5	3.700000000000e+01	1.900000000000e+01
UGC10546	6	4.800000000000e+01	7.000000000000e+00
UGC10546	7	3.100000000000e+01	6.000000000000e+00
UGC10546	8	5.400000000000e+01	2.000000000000e+00
UGC10546	9	3.700000000000e+01	5.000000000000e+00
UGC10546	11	5.100000000000e+01	6.000000000000e+00
UGC10546	12	5.400000000000e+01	3.000000000000e+00
UGC10546	13	7.300000000000e+01	6.000000000000e+00
UGC10546	14	7.900000000000e+01	4.000000000000e+00
UGC10546	15	7.900000000000e+01	4.000000000000e+00
UGC10546	16	1.010000000000e+02	5.000000000000e+00
UGC10546	17	1.030000000000e+02	6.000000000000e+00
UGC10546	18	1.010000000000e+02	5.000000000000e+00
UGC10546	19	9.800000000000e+01	5.000000000000e+00
UGC10546	20	8.300000000000e+01	7.000000000000e+00
UGC10546	21	1.050000000000e+02	7.000000000000e+00
UGC10546	22	1.050000000000e+02	6.000000000000e+00
UGC10546	23	9.600000000000e+01	8.000000000000e+00
UGC10546	24	9.300000000000e+01	5.000000000000e+00
UGC10546	25	9.500000000000e+01	5.000000000000e+00
UGC10546	26	1.060000000000e+02	4.000000000000e+00
UGC10546	27	1.120000000000e+02	9.000000000000e+00
UGC10546	28	1.090000000000e+02	3.000000000000e+00
UGC10546	29	1.020000000000e+02	4.000000000000e+00
UGC10546	30	1.040000000000e+02	3.000000000000e+00
UGC10546	31	1.090000000000e+02	5.000000000000e+00
UGC10546	32	1.090000000000e+02	8.000000000000e+00
UGC10564	0	2.200000000000e+01	8.000000000000e+00
UGC10564	4	1.100000000000e+01	1.000000000000e+00
UGC10564	5	3.100000000000e+01	3.000000000000e+00
UGC10564	6	3.100000000000e+01	3.000000000000e+00
UGC10564	7	5.200000000000e+01	2.000000000000e+00
UGC10564	8	4.200000000000e+01	2.000000000000e+00
UGC10564	9	4.500000000000e+01	2.000000000000e+00
UGC10564	10	5.400000000000e+01	3.000000000000e+00
UGC10564	11	5.100000000000e+01	3.000000000000e+00
UGC10564	12	6.500000000000e+01	2.000000000000e+00
UGC10564	13	6.300000000000e+01	1.000000000000e+00
UGC10564	14	7.900000000000e+01	3.000000000000e+00
UGC10564	15	6.900000000000e+01	3.000000000000e+00
UGC10564	16	8.700000000000e+01	4.000000000000e+00
UGC10564	17	9.900000000000e+01	5.000000000000e+00
UGC10564	18	8.200000000000e+01	4.000000000000e+00
UGC10564	19	9.500000000000e+01	7.000000000000e+00
UGC11124	0	1.000000000000e+01	8.000000000000e+00
UGC11124	2	3.000000000000e+01	2.000000000000e+00
UGC11124	3	2.100000000000e+01	6.000000000000e+00
UGC11124	4	8.000000000000e+00	3.000000000000e+00
UGC11124	5	1.700000000000e+01	1.300000000000e+01
UGC11124	6	2.500000000000e+01	2.000000000000e+00
UGC11124	7	2.200000000000e+01	7.000000000000e+00
UGC11124	8	5.100000000000e+01	1.300000000000e+01
UGC11124	9	4.400000000000e+01	8.000000000000e+00
UGC11124	10	4.100000000000e+01	3.000000000000e+00
UGC11124	11	4.700000000000e+01	3.000000000000e+00
UGC11124	12	4.700000000000e+01	3.000000000000e+00
UGC11124	13	5.000000000000e+01	2.000000000000e+00
UGC11124	14	6.100000000000e+01	3.000000000000e+00
UGC11124	15	6.100000000000e+01	3.000000000000e+00
UGC11124	16	6.700000000000e+01	3.000000000000e+00
UGC11124	17	6.500000000000e+01	4.000000000000e+00
UGC11124	18	7.900000000000e+01	2.000000000000e+00
UGC11124	19	7.600000000000e+01	3.000000000000e+00
UGC11124	20	8.800000000000e+01	2.000000000000e+00
UGC11124	21	8.800000000000e+01	2.000000000000e+00
UGC11124	22	8.500000000000e+01	5.000000000000e+00
UGC11124	23	8.500000000000e+01	3.000000000000e+00
UGC11124	24	9.700000000000e+01	4.000000000000e+00
UGC11124	25	9.400000000000e+01	7.000000000000e+00
UGC11124	26	9.000000000000e+01	5.000000000000e+00
UGC11218	0	1.600000000000e+01	6.000000000000e+00
UGC11218	1	4.900000000000e+01	5.000000000000e+00
UGC11218	2	6.900000000000e+01	2.000000000000e+00
UGC11218	3	3.800000000000e+01	5.000000000000e+00
UGC11218	4	7.500000000000e+01	7.000000000000e+00
UGC11218	5	6.500000000000e+01	4.000000000000e+00
UGC11218	6	8.400000000000e+01	9.000000000000e+00
UGC11218	7	8.100000000000e+01	5.000000000000e+00
UGC11218	8	1.000000000000e+02	9.000000000000e+00
UGC11218	9	9.200000000000e+01	4.000000000000e+00
UGC11218	10	1.020000000000e+02	4.000000000000e+00
UGC11218	11	1.170000000000e+02	5.000000000000e+00
UGC11218	12	1.180000000000e+02	3.000000000000e+00
UGC11218	13	1.140000000000e+02	3.000000000000e+00
UGC11218	14	1.290000000000e+02	5.000000000000e+00
UGC11218	15	1.170000000000e+02	2.000000000000e+00
UGC11218	16	1.170000000000e+02	3.000000000000e+00
UGC11218	17	1.460000000000e+02	5.000000000000e+00
UGC11218	18	1.240000000000e+02	4.000000000000e+00
UGC11218	19	1.240000000000e+02	3.000000000000e+00
UGC11218	20	1.510000000000e+02	3.000000000000e+00
UGC11218	21	1.260000000000e+02	3.000000000000e+00
UGC11218	22	1.530000000000e+02	4.000000000000e+00
UGC11218	23	1.340000000000e+02	3.000000000000e+00
UGC11218	24	1.400000000000e+02	2.000000000000e+00
UGC11218	25	1.550000000000e+02	2.000000000000e+00
UGC11218	26	1.370000000000e+02	3.000000000000e+00
UGC11218	27	1.430000000000e+02	2.000000000000e+00
UGC11218	28	1.640000000000e+02	4.000000000000e+00
UGC11218	29	1.520000000000e+02	2.000000000000e+00
UGC11218	30	1.530000000000e+02	1.000000000000e+00
UGC11218	31	1.570000000000e+02	4.000000000000e+00
UGC11218	32	1.540000000000e+02	2.000000000000e+00
UGC11218	33	1.590000000000e+02	1.000000000000e+00
UGC11218	34	1.540000000000e+02	3.000000000000e+00
UGC11218	35	1.650000000000e+02	3.000000000000e+00
UGC11218	36	1.630000000000e+02	3.000000000000e+00
UGC11218	37	1.590000000000e+02	2.000000000000e+00
UGC11218	38	1.660000000000e+02	4.000000000000e+00
UGC11218	39	1.660000000000e+02	2.000000000000e+00
UGC11218	40	1.640000000000e+02	4.000000000000e+00
UGC11218	41	1.690000000000e+02	3.000000000000e+00
UGC11218	42	1.630000000000e+02	4.000000000000e+00
UGC11218	43	1.740000000000e+02	3.000000000000e+00
UGC11218	44	1.640000000000e+02	2.000000000000e+00
UGC11218	45	1.730000000000e+02	4.000000000000e+00
UGC11218	46	1.690000000000e+02	3.000000000000e+00
UGC11218	47	1.730000000000e+02	4.000000000000e+00
UGC11218	48	1.690000000000e+02	3.000000000000e+00
UGC11218	49	1.730000000000e+02	5.000000000000e+00
UGC11218	50	1.710000000000e+02	3.000000000000e+00
UGC11218	51	1.680000000000e+02	3.000000000000e+00
UGC11218	52	1.640000000000e+02	5.000000000000e+00
UGC11218	53	1.650000000000e+02	4.000000000000e+00
UGC11218	54	1.720000000000e+02	3.000000000000e+00
UGC11218	55	1.620000000000e+02	4.000000000000e+00
UGC11218	56	1.730000000000e+02	4.000000000000e+00
UGC11218	57	1.670000000000e+02	4.000000000000e+00
UGC11218	58	1.700000000000e+02	3.000000000000e+00
UGC11218	59	1.760000000000e+02	4.000000000000e+00
UGC11218	60	1.660000000000e+02	3.000000000000e+00
UGC11218	61	1.710000000000e+02	2.000000000000e+00
UGC11218	62	1.790000000000e+02	4.000000000000e+00
UGC11218	63	1.650000000000e+02	3.000000000000e+00
UGC11218	64	1.710000000000e+02	2.000000000000e+00
UGC11218	65	1.740000000000e+02	5.000000000000e+00
UGC11218	66	1.700000000000e+02	3.000000000000e+00
UGC11218	67	1.730000000000e+02	3.000000000000e+00
UGC11218	68	1.740000000000e+02	3.000000000000e+00
UGC11218	69	1.870000000000e+02	4.000000000000e+00
UGC11218	70	1.670000000000e+02	3.000000000000e+00
UGC11218	71	1.840000000000e+02	4.000000000000e+00
UGC11218	72	1.760000000000e+02	4.000000000000e+00
UGC11218	73	1.700000000000e+02	3.000000000000e+00
UGC11218	74	1.730000000000e+02	3.000000000000e+00
UGC11218	75	1.730000000000e+02	2.000000000000e+00
UGC11218	76	1.730000000000e+02	3.000000000000e+00
UGC11218	77	1.720000000000e+02	4.000000000000e+00
UGC11218	78	1.760000000000e+02	4.000000000000e+00
UGC11218	79	1.700000000000e+02	4.000000000000e+00
UGC11218	80	1.770000000000e+02	4.000000000000e+00
UGC11218	81	1.760000000000e+02	3.000000000000e+00
UGC11218	82	1.770000000000e+02	4.000000000000e+00
UGC11218	83	1.770000000000e+02	3.000000000000e+00
UGC11218	84	1.800000000000e+02	4.000000000000e+00
UGC11218	85	1.830000000000e+02	4.000000000000e+00
UGC11218	86	1.720000000000e+02	4.000000000000e+00
UGC11218	87	1.830000000000e+02	5.000000000000e+00
UGC11218	88	1.830000000000e+02	4.000000000000e+00
UGC11218	89	1.880000000000e+02	4.000000000000e+00
UGC11218	90	1.820000000000e+02	5.000000000000e+00
UGC11218	91	1.700000000000e+02	5.000000000000e+00
UGC11218	92	1.890000000000e+02	6.000000000000e+00
UGC11218	93	1.750000000000e+02	5.000000000000e+00
UGC11218	94	1.890000000000e+02	4.000000000000e+00
UGC11218	95	1.660000000000e+02	3.000000000000e+00
UGC11218	96	1.930000000000e+02	4.000000000000e+00
UGC11218	97	1.710000000000e+02	5.000000000000e+00
UGC11218	98	1.930000000000e+02	4.000000000000e+00
UGC11218	99	1.760000000000e+02	3.000000000000e+00
UGC11218	100	1.820000000000e+02	4.000000000000e+00
UGC11218	101	1.940000000000e+02	3.000000000000e+00
UGC11218	102	1.820000000000e+02	4.000000000000e+00
UGC11218	103	1.950000000000e+02	4.000000000000e+00
UGC11218	104	1.840000000000e+02	4.000000000000e+00
UGC11218	105	1.780000000000e+02	3.000000000000e+00
UGC11218	106	1.860000000000e+02	4.000000000000e+00
UGC11218	107	1.810000000000e+02	4.000000000000e+00
UGC11218	108	1.830000000000e+02	4.000000000000e+00
UGC11218	109	1.930000000000e+02	3.000000000000e+00
UGC11218	110	1.840000000000e+02	5.000000000000e+00
UGC11218	111	1.860000000000e+02	4.000000000000e+00
UGC11218	112	1.950000000000e+02	4.000000000000e+00
UGC11218	113	1.790000000000e+02	4.000000000000e+00
UGC11283	0	4.300000000000e+01	3.800000000000e+01
UGC11283	2	4.600000000000e+01	7.000000000000e+00
UGC11283	3	2.600000000000e+01	7.000000000000e+00
UGC11283	4	4.800000000000e+01	8.000000000000e+00
UGC11283	5	6.900000000000e+01	1.000000000000e+01
UGC11283	6	7.500000000000e+01	1.300000000000e+01
UGC11283	7	7.300000000000e+01	1.300000000000e+01
UGC11283	8	1.020000000000e+02	1.200000000000e+01
UGC11283	9	9.500000000000e+01	1.200000000000e+01
UGC11283	10	1.170000000000e+02	8.000000000000e+00
UGC11283	11	9.800000000000e+01	9.000000000000e+00
UGC11283	12	1.250000000000e+02	6.000000000000e+00
