#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:14:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:14:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F566%2FA1%2Fgroups&-out.max=unlimited&-out.all=	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35660001
#Name: J/A+A/566/A1
#Title: Flux- and volume-limited groups for SDSS galaxies (Tempel+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/a+a/566/a1	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/566/a1	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2014A&A...566A...1T	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/566/A1	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35660001	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-08-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_566_A1_groups:
#Name: J/A+A/566/A1/groups
#Title: Flux limited groups
#Column	GroupID	(I6)	[1/82458] Group/cluster ID	[ucd=meta.id;meta.main]
#Column	Ngal	(I3)	[2/849] Richness	[ucd=meta.number]
#Column	RAJ2000	(F9.5)	Right ascension of group centre (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination of group centre (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	zcmb	(F8.5)	CMB-corrected redshift of group	[ucd=src.redshift]
#Column	Dist.c	(F7.3)	Comoving distance to group center (G1)	[ucd=pos.distance]
#Column	sig.v	(F7.1)	rms radial velocity deviation {sigma}_V_	[ucd=phys.veloc.dispersion]
#Column	sig.sky	(F7.4)	rms deviation of the projected distance in the sky from group center {sigma}_sky_ (G1)	[ucd=phys.angSize]
#Column	Rvir	(F7.4)	Virial radius (projected harmonic mean) (G1)	[ucd=phys.size.radius]
#Column	Rmax	(F8.4)	Maximum radius of the group (G1)	[ucd=phys.size.radius]
#Column	MNFW	(E9.2)	Mass (NFW profile) (G1)	[ucd=phys.mass]
#Column	MHer	(E9.2)	Mass (Hernquist profile) (G1)	[ucd=phys.mass]
#Column	Lrgroup	(E9.2)	Observed luminosity (G1)	[ucd=phys.luminosity]
GroupID	Ngal	RAJ2000	DEJ2000	zcmb	Dist.c	sig.v	sig.sky	Rvir	Rmax	MNFW	MHer	Lrgroup
 49906	  3	133.08990	-00.27743	 0.10935	320.380	  245.9	 0.1437	 0.2929	  0.2600	 1.68e+01	 2.78e+01	 3.72e+00
 49907	  2	153.43716	+52.34015	 0.13779	401.188	  100.4	 0.1625	 0.4595	  0.2299	 5.23e+00	 5.23e+00	 5.06e+00
 49908	  4	172.43226	+61.97277	 0.11156	326.696	  167.5	 0.1438	 0.1750	  0.3353	 7.84e+00	 1.29e+01	 5.32e+00
 49909	  2	235.30550	+17.23032	 0.14789	429.631	   17.2	 0.0975	 0.2758	  0.1379	 9.26e-02	 9.26e-02	 5.52e+00
 49910	  2	134.12508	+29.40977	 0.08340	245.715	  148.7	 0.1623	 0.4590	  0.2297	 1.15e+01	 1.15e+01	 1.98e+00
 49911	  2	238.33856	+05.70323	 0.08854	260.587	    5.4	 0.1597	 0.4518	  0.2259	 1.47e-02	 1.47e-02	 1.87e+00
 49912	  2	150.35783	+11.15891	 0.15675	454.473	   46.7	 0.0427	 0.1207	  0.0604	 2.97e-01	 2.97e-01	 6.22e+00
 49913	  2	157.64950	+25.54907	 0.11384	333.216	   12.1	 0.0471	 0.1331	  0.0666	 2.19e-02	 2.19e-02	 3.67e+00
 49914	  2	229.15993	+47.52403	 0.02934	 87.421	   65.8	 0.0137	 0.0387	  0.0194	 1.89e-01	 1.89e-01	 1.98e-01
 49915	  2	139.07082	+10.98330	 0.06193	183.310	   66.2	 0.0876	 0.2477	  0.1240	 1.23e+00	 1.23e+00	 7.90e-01
 49916	  2	241.65959	+07.66461	 0.07331	216.459	    3.5	 0.1108	 0.3134	  0.1567	 4.34e-03	 4.34e-03	 1.46e+00
 49917	  2	137.09506	+05.30528	 0.15330	444.825	   96.9	 0.1753	 0.4957	  0.2480	 5.25e+00	 5.25e+00	 6.58e+00
 49918	  2	228.25631	+08.89478	 0.14234	414.040	    6.8	 0.0811	 0.2295	  0.1147	 1.20e-02	 1.20e-02	 6.18e+00
 49919	  3	186.03296	+09.92886	 0.04438	131.847	   66.2	 0.1554	 0.3222	  0.2741	 1.34e+00	 2.18e+00	 6.46e-01
 49920	  2	241.18538	+41.83196	 0.12896	376.227	  150.3	 0.1313	 0.3713	  0.1858	 9.47e+00	 9.47e+00	 4.63e+00
 49921	  5	127.96135	+13.41036	 0.10365	304.042	  120.8	 0.2034	 0.2195	  0.4771	 5.79e+00	 9.48e+00	 5.41e+00
 49922	  4	245.60435	+29.18663	 0.14574	423.609	  219.0	 0.1743	 0.1407	  0.4193	 1.62e+01	 2.67e+01	 8.59e+00
 49923	  2	118.06855	+51.78797	 0.08793	258.821	  288.8	 0.1081	 0.3057	  0.1530	 2.88e+01	 2.88e+01	 1.74e+00
 49924	  3	229.12193	+48.91016	 0.12357	360.905	  110.9	 0.0710	 0.1538	  0.1267	 1.72e+00	 2.79e+00	 5.37e+00
 49925	  4	193.80898	+51.87117	 0.09621	282.679	   77.1	 0.1791	 0.2600	  0.3436	 2.09e+00	 3.40e+00	 4.41e+00
 49926	  2	151.89837	+34.45712	 0.14533	422.440	  147.2	 0.1193	 0.3375	  0.1689	 8.26e+00	 8.26e+00	 5.90e+00
 49927	  2	173.50684	+08.16968	 0.12442	363.322	  281.0	 0.1046	 0.2960	  0.1481	 2.64e+01	 2.64e+01	 4.71e+00
 49928	  2	131.61052	+36.05952	 0.08678	255.502	  291.8	 0.1678	 0.4745	  0.2375	 4.56e+01	 4.56e+01	 1.85e+00
 49929	  5	219.47584	+53.49820	 0.12565	366.838	  195.2	 0.3103	 0.4799	  0.6225	 2.28e+01	 3.78e+01	 9.07e+00
 49930	  2	125.48327	+27.04641	 0.10558	309.583	   35.8	 0.1744	 0.4934	  0.2469	 7.13e-01	 7.13e-01	 2.61e+00
 49931	  2	247.06259	+13.49305	 0.01668	 49.833	   14.7	 0.0814	 0.2303	  0.1154	 5.59e-02	 5.59e-02	 7.11e-02
 49932	  2	212.43282	+10.07848	 0.09627	282.849	  134.3	 0.0120	 0.0341	  0.0170	 6.94e-01	 6.94e-01	 2.73e+00
 49933	  3	120.13242	+20.95126	 0.10994	322.076	  158.0	 0.2212	 0.4909	  0.3779	 1.07e+01	 1.76e+01	 4.52e+00
 49934	  2	164.75175	+52.88703	 0.15644	453.606	   91.3	 0.1774	 0.5018	  0.2511	 4.72e+00	 4.72e+00	 6.27e+00
 49935	  2	212.27517	+55.15248	 0.12654	369.361	  111.1	 0.0071	 0.0201	  0.0101	 2.80e-01	 2.80e-01	 4.28e+00
 49936	  3	157.36137	+04.36640	 0.10532	308.854	   86.0	 0.0938	 0.1782	  0.1764	 1.37e+00	 2.22e+00	 3.11e+00
 49937	  3	172.63336	+17.58525	 0.08475	249.631	   32.2	 0.1275	 0.2925	  0.2208	 2.64e-01	 4.23e-01	 2.40e+00
 49938	  5	206.06287	+18.72291	 0.09884	290.232	  132.3	 0.2643	 0.4166	  0.5333	 8.99e+00	 1.48e+01	 4.04e+00
 49939	  2	164.09874	+25.98530	 0.14385	418.272	   93.5	 0.1120	 0.3167	  0.1585	 3.13e+00	 3.13e+00	 5.03e+00
 49940	  2	172.20168	+57.98633	 0.09076	266.987	   10.2	 0.0839	 0.2374	  0.1187	 2.78e-02	 2.78e-02	 1.73e+00
 49941	  2	216.06897	+42.25594	 0.07283	215.069	   75.3	 0.0854	 0.2417	  0.1210	 1.55e+00	 1.55e+00	 1.18e+00
 49942	  3	207.94750	+39.58972	 0.12360	361.004	   87.8	 0.0682	 0.1545	  0.1194	 1.04e+00	 1.68e+00	 4.56e+00
 49943	  4	183.87003	+26.49952	 0.16503	477.619	  368.0	 0.1484	 0.2579	  0.2884	 3.85e+01	 6.42e+01	 1.43e+01
 49944	  2	151.08355	+26.15621	 0.11714	342.622	  356.2	 0.0589	 0.1666	  0.0834	 2.39e+01	 2.39e+01	 4.05e+00
 49945	  2	182.15939	+58.86900	 0.10278	301.568	   65.6	 0.0044	 0.0125	  0.0062	 6.07e-02	 6.07e-02	 2.53e+00
 49946	  4	224.99964	+22.30966	 0.12366	361.184	  335.5	 0.0653	 0.1126	  0.1320	 1.42e+01	 2.35e+01	 8.78e+00
 49947	  2	174.97842	+07.48833	 0.05408	160.326	   26.2	 0.0700	 0.1981	  0.0991	 1.53e-01	 1.53e-01	 7.73e-01
 49948	  2	173.74413	+54.47209	 0.10318	302.701	  159.5	 0.0463	 0.1310	  0.0656	 3.77e+00	 3.77e+00	 2.27e+00
 49949	  5	179.89468	+49.94706	 0.08580	252.662	  152.7	 0.1158	 0.1780	  0.2626	 5.27e+00	 8.63e+00	 4.33e+00
 49950	  3	128.26965	+23.05616	 0.08791	258.769	  179.8	 0.1109	 0.2347	  0.1963	 6.98e+00	 1.15e+01	 2.89e+00
 49951	  4	164.94340	+07.52748	 0.10600	310.787	  101.9	 0.1933	 0.3767	  0.3670	 3.93e+00	 6.42e+00	 4.61e+00
 49952	  8	153.50062	+14.24592	 0.14825	430.644	  180.7	 0.5203	 0.6951	  1.1518	 3.26e+01	 5.43e+01	 1.61e+01
 49953	  2	117.30745	+19.33200	 0.05023	149.022	   59.7	 0.0708	 0.2002	  0.1003	 8.06e-01	 8.06e-01	 5.66e-01
 49954	  4	160.51820	+39.42206	 0.14967	434.633	  156.1	 0.2379	 0.0813	  0.4364	 1.12e+01	 1.85e+01	 1.11e+01
 49955	  2	214.98118	+23.90073	 0.13852	403.267	  108.3	 0.0861	 0.2437	  0.1219	 3.23e+00	 3.23e+00	 5.15e+00
 49956	  2	204.57095	+31.05207	 0.07752	228.688	  209.8	 0.0498	 0.1408	  0.0705	 7.00e+00	 7.00e+00	 1.69e+00
 49957	  2	154.34018	+06.61049	 0.11640	340.522	   41.3	 0.0670	 0.1895	  0.0948	 3.64e-01	 3.64e-01	 2.94e+00
 49958	  3	198.99782	+52.73356	 0.12031	351.636	  144.8	 0.0953	 0.2115	  0.1649	 3.91e+00	 6.39e+00	 5.45e+00
 49959	  4	189.04939	+05.68328	 0.09500	279.198	  177.3	 0.0660	 0.0658	  0.1191	 4.06e+00	 6.62e+00	 4.00e+00
 49960	  6	135.39313	+51.56121	 0.12649	369.199	  284.2	 0.2862	 0.4761	  0.5793	 4.42e+01	 7.38e+01	 1.12e+01
 49961	  2	167.07184	+57.17143	 0.07439	219.591	   18.0	 0.1027	 0.2906	  0.1454	 1.06e-01	 1.06e-01	 1.53e+00
 49962	  3	122.88359	+49.29893	 0.11711	342.526	  130.7	 0.0674	 0.1568	  0.1081	 2.26e+00	 3.68e+00	 5.21e+00
 49963	  2	114.77501	+44.40282	 0.13470	392.473	   72.4	 0.0022	 0.0062	  0.0031	 3.66e-02	 3.66e-02	 5.00e+00
 49964	  6	213.95771	-00.62846	 0.12814	373.877	  125.4	 0.2077	 0.2579	  0.4693	 6.36e+00	 1.04e+01	 1.03e+01
 49965	  2	258.41395	+34.03451	 0.07151	211.230	  109.9	 0.1043	 0.2949	  0.1476	 4.03e+00	 4.03e+00	 1.31e+00
 49966	  2	218.15385	+21.00472	 0.07906	233.144	  205.1	 0.0278	 0.0786	  0.0393	 3.74e+00	 3.74e+00	 1.28e+00
 49967	  2	215.45156	+44.03491	 0.12602	367.885	  215.3	 0.0311	 0.0878	  0.0440	 4.60e+00	 4.60e+00	 3.47e+00
 49968	  2	188.33234	+43.76507	 0.15825	458.667	   90.0	 0.1286	 0.3638	  0.1820	 3.33e+00	 3.33e+00	 5.95e+00
 49969	  2	128.97450	+34.66740	 0.11273	330.039	    5.0	 0.1490	 0.4215	  0.2108	 1.18e-02	 1.18e-02	 2.96e+00
 49970	  2	145.89918	-00.35230	 0.09900	290.708	   48.1	 0.0568	 0.1606	  0.0804	 4.20e-01	 4.20e-01	 2.20e+00
 49971	  3	164.63773	+41.27266	 0.11622	339.999	   97.9	 0.0454	 0.0939	  0.0815	 8.60e-01	 1.39e+00	 4.81e+00
 49972	  3	129.07081	+25.69964	 0.11333	331.744	  104.1	 0.1271	 0.2646	  0.2293	 2.71e+00	 4.40e+00	 3.71e+00
 49973	  2	181.41158	+20.76476	 0.07583	223.784	   73.4	 0.1448	 0.4097	  0.2051	 2.49e+00	 2.49e+00	 1.25e+00
 49974	  2	163.94070	+47.48690	 0.14101	410.280	  279.8	 0.1798	 0.5086	  0.2545	 4.50e+01	 4.50e+01	 4.75e+00
 49975	  2	133.77096	+63.94571	 0.12826	374.225	  109.5	 0.1273	 0.3602	  0.1802	 4.88e+00	 4.88e+00	 4.01e+00
 49976	  3	183.46168	+65.42702	 0.07758	228.852	   35.0	 0.1087	 0.2304	  0.1970	 2.65e-01	 4.26e-01	 1.96e+00
 49977	  2	178.77759	+54.52870	 0.08004	235.992	  224.5	 0.1609	 0.4552	  0.2278	 2.59e+01	 2.59e+01	 1.54e+00
 49978	  2	168.74137	+55.24549	 0.07253	214.203	  285.9	 0.0905	 0.2560	  0.1281	 2.36e+01	 2.36e+01	 1.08e+00
 49979	  3	179.37669	+19.09455	 0.11848	346.439	   55.8	 0.1671	 0.2749	  0.3233	 1.03e+00	 1.67e+00	 5.59e+00
 49980	  2	149.39361	+25.41852	 0.19320	555.603	  134.7	 0.1538	 0.4349	  0.2176	 8.91e+00	 8.91e+00	 9.80e+00
 49981	  3	221.42488	+14.27432	 0.08174	240.910	   72.7	 0.0602	 0.1312	  0.1078	 6.31e-01	 1.02e+00	 2.38e+00
 49982	  2	216.37541	+22.97174	 0.07065	208.730	   34.8	 0.0522	 0.1475	  0.0738	 2.02e-01	 2.02e-01	 1.30e+00
 49983	  2	183.65778	+06.79601	 0.17268	498.902	   13.8	 0.1340	 0.3791	  0.1896	 8.10e-02	 8.10e-02	 7.12e+00
 49984	  2	175.49774	-03.18767	 0.10092	296.212	    7.6	 0.1122	 0.3174	  0.1587	 2.08e-02	 2.08e-02	 2.68e+00
 49985	  2	197.95255	+48.77337	 0.12621	368.416	  242.1	 0.0798	 0.2257	  0.1129	 1.49e+01	 1.49e+01	 4.51e+00
 49986	  3	211.13833	+10.37605	 0.10281	301.651	   15.1	 0.0606	 0.0779	  0.1193	 2.77e-02	 4.39e-02	 3.23e+00
 49987	  2	168.13502	+47.70083	 0.11315	331.225	  230.6	 0.1736	 0.4911	  0.2458	 2.95e+01	 2.95e+01	 3.22e+00
 49988	  3	251.80263	+28.25302	 0.10226	300.078	  192.1	 0.1532	 0.2320	  0.2988	 1.10e+01	 1.81e+01	 3.84e+00
 49989	  2	176.42653	+51.15275	 0.13105	382.138	  281.2	 0.1534	 0.4338	  0.2170	 3.87e+01	 3.87e+01	 4.17e+00
 49990	  2	186.48968	+67.50509	 0.11615	339.786	  163.2	 0.0563	 0.1593	  0.0797	 4.79e+00	 4.79e+00	 4.19e+00
 49991	  5	220.81354	+48.64232	 0.17451	503.962	  228.0	 0.2403	 0.3756	  0.5398	 2.40e+01	 3.99e+01	 1.52e+01
 49992	  2	214.81505	+00.02966	 0.09790	287.557	   47.2	 0.0987	 0.2791	  0.1397	 7.01e-01	 7.01e-01	 2.67e+00
 49993	  2	188.21597	+40.28475	 0.10645	312.077	  126.2	 0.1479	 0.4184	  0.2094	 7.53e+00	 7.53e+00	 2.60e+00
 49994	  2	243.44268	+30.91346	 0.15433	447.698	    8.9	 0.1932	 0.5465	  0.2733	 4.94e-02	 4.94e-02	 5.32e+00
 49995	  3	142.39290	+37.84791	 0.09105	267.823	   50.7	 0.0799	 0.1678	  0.1395	 4.09e-01	 6.57e-01	 2.74e+00
 49996	  2	163.20466	+64.76744	 0.03450	102.706	  124.1	 0.0336	 0.0950	  0.0476	 1.65e+00	 1.65e+00	 2.34e-01
 49997	  2	145.11808	+59.90491	 0.13070	381.160	   51.0	 0.0260	 0.0736	  0.0368	 2.16e-01	 2.16e-01	 5.42e+00
 49998	  2	205.58710	+06.69184	 0.08046	237.220	   30.2	 0.1365	 0.3861	  0.1932	 3.97e-01	 3.97e-01	 1.63e+00
 49999	  2	202.74253	+62.36158	 0.06996	206.711	  108.9	 0.1111	 0.3141	  0.1572	 4.21e+00	 4.21e+00	 1.16e+00
 50000	  2	137.89044	+39.80341	 0.02869	 85.502	  105.7	 0.1077	 0.3047	  0.1527	 3.85e+00	 3.85e+00	 1.79e-01
 50001	  3	249.40715	+33.38495	 0.10166	298.329	  192.2	 0.1999	 0.3901	  0.3724	 1.43e+01	 2.36e+01	 2.92e+00
 50002	  2	118.63779	+20.77753	 0.11530	337.359	    9.9	 0.0050	 0.0142	  0.0071	 1.56e-03	 1.56e-03	 3.00e+00
 50003	  2	166.02026	+09.83737	 0.08642	254.448	   91.2	 0.0507	 0.1433	  0.0717	 1.35e+00	 1.35e+00	 1.77e+00
 50004	  2	175.55821	+46.53213	 0.11664	341.198	  319.3	 0.1533	 0.4337	  0.2170	 4.99e+01	 4.99e+01	 3.45e+00
 50005	  6	159.68758	+38.50783	 0.09235	271.567	  225.2	 0.1327	 0.1902	  0.3182	 1.30e+01	 2.15e+01	 5.06e+00
 50006	  3	221.61845	+19.51190	 0.10036	294.601	   57.7	 0.1094	 0.0785	  0.2180	 7.21e-01	 1.16e+00	 3.02e+00
 50007	  2	199.70772	+13.81090	 0.07917	233.462	  233.5	 0.1268	 0.3588	  0.1796	 2.21e+01	 2.21e+01	 1.36e+00
 50008	  2	164.96824	+04.72093	 0.05413	160.476	   89.0	 0.0531	 0.1503	  0.0752	 1.34e+00	 1.34e+00	 7.92e-01
 50009	  3	136.20576	+18.62589	 0.11339	331.930	   40.9	 0.1441	 0.2759	  0.2718	 4.78e-01	 7.69e-01	 4.02e+00
 50010	  2	141.75129	+63.61035	 0.04876	144.718	  118.7	 0.0694	 0.1964	  0.0983	 3.13e+00	 3.13e+00	 5.35e-01
 50011	  4	188.80690	+50.00963	 0.10190	299.028	   92.5	 0.1241	 0.2724	  0.1788	 2.09e+00	 3.39e+00	 4.41e+00
 50012	  2	150.26766	+28.82940	 0.07202	212.706	   47.3	 0.0863	 0.2441	  0.1222	 6.17e-01	 6.17e-01	 1.34e+00
 50013	  3	122.27959	+53.57498	 0.12409	362.381	  225.8	 0.1640	 0.2496	  0.3195	 1.61e+01	 2.67e+01	 4.70e+00
 50014	  2	228.81380	+24.18900	 0.05317	157.658	   13.6	 0.0846	 0.2393	  0.1197	 5.02e-02	 5.02e-02	 6.25e-01
 50015	  7	130.12972	+26.10963	 0.11024	322.928	  254.5	 0.2300	 0.3499	  0.6089	 2.86e+01	 4.76e+01	 9.38e+00
 50016	  2	173.89397	+66.67593	 0.05309	157.439	   85.4	 0.0338	 0.0956	  0.0479	 7.87e-01	 7.87e-01	 7.02e-01
 50017	  2	190.38812	+51.48362	 0.11839	346.170	   78.1	 0.0909	 0.2570	  0.1286	 1.77e+00	 1.77e+00	 3.07e+00
 50018	  2	193.79860	+36.51351	 0.12412	362.467	    6.2	 0.1831	 0.5178	  0.2589	 2.27e-02	 2.27e-02	 3.97e+00
 50019	  2	201.17202	+53.76022	 0.06472	191.430	  128.7	 0.0036	 0.0102	  0.0051	 1.90e-01	 1.90e-01	 8.87e-01
 50020	  2	154.16240	+29.97350	 0.08350	245.997	   35.4	 0.0771	 0.2181	  0.1092	 3.08e-01	 3.08e-01	 1.91e+00
 50021	  2	119.66669	+26.90378	 0.12348	360.668	   50.0	 0.1606	 0.4542	  0.2273	 1.28e+00	 1.28e+00	 3.43e+00
 50022	  3	132.74837	+13.19939	 0.09402	276.373	  166.1	 0.0730	 0.1766	  0.1147	 3.94e+00	 6.44e+00	 3.58e+00
 50023	  2	140.19287	+41.99743	 0.12761	372.394	   72.6	 0.1731	 0.4896	  0.2450	 2.92e+00	 2.92e+00	 3.87e+00
 50024	  2	134.89943	+17.59362	 0.06608	195.420	  110.3	 0.1517	 0.4290	  0.2148	 5.90e+00	 5.90e+00	 1.14e+00
 50025	  2	252.89419	+25.61980	 0.03546	105.540	  161.9	 0.1138	 0.3217	  0.1611	 9.52e+00	 9.52e+00	 2.72e-01
 50026	  2	137.78740	+40.68035	 0.12971	378.336	  193.8	 0.1739	 0.4920	  0.2462	 2.09e+01	 2.09e+01	 3.95e+00
 50027	  2	213.17979	+37.46154	 0.15870	459.928	  237.2	 0.0306	 0.0865	  0.0433	 5.50e+00	 5.50e+00	 6.85e+00
 50028	  2	226.78544	+14.88204	 0.15408	447.015	   69.9	 0.1641	 0.4643	  0.2323	 2.56e+00	 2.56e+00	 7.37e+00
 50029	  2	214.25197	+07.18517	 0.02590	 77.235	   48.0	 0.0695	 0.1966	  0.0985	 5.13e-01	 5.13e-01	 8.03e-01
 50030	  5	181.66702	+00.00148	 0.11752	343.711	  260.3	 0.2187	 0.2762	  0.4115	 2.85e+01	 4.74e+01	 8.17e+00
 50031	  4	216.73880	+44.28982	 0.09517	279.692	  134.8	 0.2006	 0.4124	  0.3377	 7.10e+00	 1.16e+01	 3.61e+00
 50032	  2	195.62985	+15.90984	 0.10211	299.623	   57.3	 0.1572	 0.4447	  0.2225	 1.65e+00	 1.65e+00	 2.72e+00
 50033	  2	222.70845	+30.53106	 0.06148	181.982	   60.7	 0.0352	 0.0996	  0.0499	 4.15e-01	 4.15e-01	 8.12e-01
 50034	  2	163.69419	+15.53707	 0.17684	510.424	  102.2	 0.1261	 0.3567	  0.1784	 4.21e+00	 4.21e+00	 8.08e+00
 50035	  3	141.97730	+19.34518	 0.13239	385.917	  252.4	 0.1025	 0.1846	  0.1950	 1.26e+01	 2.09e+01	 5.86e+00
 50036	  3	241.37939	+43.31056	 0.13099	381.980	  142.2	 0.1337	 0.3058	  0.2321	 5.27e+00	 8.63e+00	 7.36e+00
 50037	  2	231.39726	+01.59464	 0.09052	266.292	    6.3	 0.1514	 0.4283	  0.2142	 1.91e-02	 1.91e-02	 1.98e+00
 50038	  2	191.36181	+26.89769	 0.08349	245.990	   42.1	 0.1546	 0.4373	  0.2189	 8.74e-01	 8.74e-01	 1.61e+00
 50039	  2	184.35450	+45.02892	 0.08692	255.910	   84.5	 0.1235	 0.3492	  0.1748	 2.82e+00	 2.82e+00	 1.65e+00
 50040	  2	140.65296	+18.51631	 0.17821	514.234	   45.7	 0.1485	 0.4201	  0.2102	 9.92e-01	 9.92e-01	 8.38e+00
 50041	  4	168.31381	+02.21278	 0.08035	236.880	   69.3	 0.0848	 0.0996	  0.1561	 8.07e-01	 1.30e+00	 2.60e+00
 50042	  4	224.85942	+33.45750	 0.07998	235.815	  229.3	 0.1936	 0.2757	  0.3483	 1.96e+01	 3.25e+01	 2.55e+00
 50043	  2	257.20110	+34.30141	 0.09114	268.069	  213.7	 0.0112	 0.0317	  0.0159	 1.64e+00	 1.64e+00	 2.12e+00
 50044	  2	240.17195	+13.20014	 0.14137	411.292	  223.9	 0.1250	 0.3537	  0.1770	 2.00e+01	 2.00e+01	 5.09e+00
 50045	  2	192.29608	+18.69531	 0.11266	329.828	   37.1	 0.1542	 0.4362	  0.2183	 6.79e-01	 6.79e-01	 2.83e+00
 50046	  2	233.09518	+04.29491	 0.11570	338.501	  108.2	 0.1297	 0.3667	  0.1835	 4.85e+00	 4.85e+00	 4.17e+00
 50047	  2	241.45608	+54.02183	 0.06479	191.649	   44.3	 0.0314	 0.0888	  0.0444	 1.97e-01	 1.97e-01	 9.17e-01
 50048	  2	199.47255	+12.53160	 0.06780	200.421	   46.2	 0.0268	 0.0758	  0.0379	 1.83e-01	 1.83e-01	 1.08e+00
 50049	  2	138.68459	+46.39632	 0.17626	508.812	   78.5	 0.0443	 0.1254	  0.0627	 8.72e-01	 8.72e-01	 7.66e+00
 50050	  2	190.10103	+00.20268	 0.10900	319.368	   52.0	 0.1549	 0.4380	  0.2192	 1.34e+00	 1.34e+00	 2.65e+00
 50051	  2	180.76275	+56.77695	 0.05235	155.244	  133.0	 0.0728	 0.2060	  0.1031	 4.12e+00	 4.12e+00	 6.21e-01
 50052	  2	118.01930	+27.64667	 0.08755	257.711	   68.8	 0.0440	 0.1245	  0.0623	 6.65e-01	 6.65e-01	 1.70e+00
 50053	  2	212.53052	+20.02114	 0.11020	322.800	  198.2	 0.0239	 0.0677	  0.0339	 3.00e+00	 3.00e+00	 2.91e+00
 50054	  3	198.18692	+01.65584	 0.13868	403.703	   62.7	 0.0781	 0.1736	  0.1319	 6.08e-01	 9.79e-01	 7.35e+00
 50055	  2	139.87132	+06.76735	 0.09185	270.111	  154.4	 0.0810	 0.2292	  0.1147	 6.17e+00	 6.17e+00	 2.46e+00
 50056	  4	197.68534	+48.84126	 0.12424	362.807	  184.4	 0.2269	 0.4839	  0.3848	 1.49e+01	 2.46e+01	 7.24e+00
 50057	  2	138.56203	+58.33099	 0.12116	354.064	   67.6	 0.0792	 0.2241	  0.1121	 1.15e+00	 1.15e+00	 3.31e+00
 50058	  6	163.35396	+20.59262	 0.19427	558.535	  294.7	 0.3213	 0.5343	  0.7252	 5.33e+01	 8.92e+01	 2.42e+01
 50059	  2	227.15360	+06.07382	 0.09658	283.736	   65.4	 0.0457	 0.1293	  0.0647	 6.25e-01	 6.25e-01	 2.44e+00
 50060	  3	145.49939	+22.40103	 0.08204	241.775	   48.1	 0.2195	 0.4750	  0.3741	 1.01e+00	 1.63e+00	 2.41e+00
 50061	  2	243.96262	+21.39629	 0.09690	284.669	   95.0	 0.1085	 0.3068	  0.1536	 3.13e+00	 3.13e+00	 2.43e+00
 50062	  2	117.03859	+25.21860	 0.13001	379.196	  247.0	 0.0675	 0.1908	  0.0955	 1.32e+01	 1.32e+01	 4.36e+00
 50063	  3	144.94177	+42.12950	 0.12476	364.308	  140.0	 0.0691	 0.1364	  0.1279	 2.66e+00	 4.32e+00	 5.40e+00
 50064	  2	133.09003	+15.89163	 0.07056	208.472	   75.5	 0.0315	 0.0890	  0.0446	 5.73e-01	 5.73e-01	 1.18e+00
 50065	  2	129.32441	+34.91407	 0.11365	332.656	   60.9	 0.1146	 0.3240	  0.1622	 1.36e+00	 1.36e+00	 2.88e+00
 50066	  3	242.69546	+23.80342	 0.05786	171.411	  130.3	 0.1023	 0.1175	  0.2024	 3.40e+00	 5.55e+00	 1.20e+00
 50067	  4	185.09210	+44.30828	 0.10977	321.579	  154.5	 0.1561	 0.1593	  0.3565	 7.26e+00	 1.19e+01	 5.28e+00
 50068	  2	232.77862	+05.94440	 0.05151	152.789	  172.1	 0.1370	 0.3875	  0.1940	 1.30e+01	 1.30e+01	 7.62e-01
 50069	  2	200.63809	+09.88449	 0.14611	424.638	  102.8	 0.0500	 0.1414	  0.0707	 1.69e+00	 1.69e+00	 4.97e+00
 50070	  5	186.13572	+12.18670	 0.09262	272.342	  214.1	 0.2082	 0.0428	  0.4739	 1.84e+01	 3.05e+01	 4.35e+00
 50071	  3	146.65552	+10.86586	 0.16312	472.274	  151.7	 0.0970	 0.0642	  0.1935	 4.37e+00	 7.13e+00	 1.15e+01
