#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:15:30 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:15:30	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F602%2FA100%2Ftable2&-out.max=unlimited&-out.all=	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36020100
#Name: J/A+A/602/A100
#Title: Merging groups and clusters from the SDSS data (Tempel+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/602/a100	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/602/a100	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2017A&A...602A.100T	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/602/A100	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36020100	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-08-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_602_A100_table2:
#Name: J/A+A/602/A100/table2
#Title: Catalog of galaxy groups
#Column	GroupID	(I6)	[1/88662] Group/cluster ID	[ucd=meta.id;meta.main]
#Column	Ngal	(I5)	[2/254] Richness	[ucd=src.class.richness]
#Column	RAJ2000	(F13.9)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Dist.c	(F10.6)	Comoving distance to group center (G1)	[ucd=pos.distance]
#Column	Rmax	(F10.6)	Maximum radius of the group (G1)	[ucd=phys.size.radius;stat.max]
#Column	M200	(E11.4)	Estimated mass of the NFW profile group	[ucd=phys.mass]
#Column	R200	(E11.4)	Radius, where mean density is 200 the Universe average density	[ucd=phys.size.radius]
GroupID	Ngal	RAJ2000	DEJ2000	Dist.c	Rmax	M200	R200
 33448	    3	217.194886022	+58.552908786	684.520155	  0.349298	 2.2947e+00	 2.6347e-01
 33449	    3	149.162873784	+16.842750058	478.748293	  0.321727	 5.8067e+00	 3.6530e-01
 33450	    3	165.282754607	+32.659566851	694.889148	  0.197877	 4.1810e+00	 3.2151e-01
 33451	    4	125.355766347	+15.930042151	386.008002	  0.350195	 1.5288e+01	 5.0819e-01
 33452	    4	237.809276099	+06.141341899	509.532085	  0.771188	 1.7683e+01	 5.2815e-01
 33453	    5	235.589664063	+03.893445997	368.467788	  0.317322	 1.9993e+01	 5.5650e-01
 33454	    2	122.887477245	+14.203650991	656.261681	  0.296773	 2.0578e+00	 2.5469e-01
 33455	    4	154.872944093	+27.909991489	223.463582	  0.270489	 3.0909e+00	 3.0202e-01
 33456	    3	125.593749669	+06.255233989	583.836515	  0.484338	 6.2678e+00	 3.7148e-01
 33457	    5	231.992463738	+02.882776915	327.620003	  0.455170	 2.6224e+01	 6.1112e-01
 33458	    5	231.345405461	+29.111904033	366.125795	  0.409108	 1.7497e+01	 5.3240e-01
 33459	    3	231.581396976	+29.142141247	367.399195	  0.529946	 3.8072e+01	 6.8984e-01
 33460	    5	231.613838864	+29.372846711	363.607883	  0.787375	 8.8645e+01	 9.1458e-01
 33461	    2	231.194719913	+29.196183461	364.347258	  0.183886	 5.3999e-01	 1.6702e-01
 33462	    3	231.479218931	+28.979780670	370.766222	  0.427951	 9.9530e+01	 9.5004e-01
 33463	    2	231.331648291	+28.953001665	363.642261	  0.192007	 1.0990e+01	 4.5604e-01
 33464	    4	197.660027380	+38.541173048	234.842054	  0.219585	 9.9736e-01	 2.0698e-01
 33465	    2	129.626097884	+15.480017349	527.254513	  0.075222	 1.3313e-02	 4.7977e-02
 33466	    2	163.303005719	+11.820155733	672.885126	  0.258037	 9.2002e+00	 4.1898e-01
 33467	    3	152.793116221	+36.025194806	674.647126	  0.412938	 1.2679e+01	 4.6619e-01
 33468	    3	176.309011052	+17.348690237	606.197870	  0.387330	 2.3648e+02	 1.2436e+00
 33469	    2	147.813501318	+55.203050166	793.885050	  0.405462	 1.7742e+01	 5.1600e-01
 33470	    3	199.118731027	-01.929503178	613.864539	  0.469114	 2.5766e+01	 5.9357e-01
 33471	    4	166.135903430	+35.854627580	441.933088	  0.593970	 9.3805e+00	 4.2990e-01
 33472	    2	134.424563904	+06.852201545	645.650334	  0.128583	 3.5351e-01	 1.4171e-01
 33473	    2	230.972845922	+39.468742475	331.715551	  0.174469	 4.3805e+00	 3.3646e-01
 33474	    2	237.335637533	+40.071679803	592.100210	  0.266566	 4.3470e+00	 3.2859e-01
 33475	    2	177.113507772	+57.010478678	387.508807	  0.042337	 7.6234e-01	 1.8702e-01
 33476	    2	231.033670752	+07.549450966	336.975955	  0.215119	 1.3870e+00	 2.2923e-01
 33477	   10	183.377924672	+21.689112537	113.014336	  0.306655	 6.7173e+00	 3.9441e-01
 33478	    4	183.242171977	+21.508678323	108.385752	  0.151070	 7.8789e-01	 1.9313e-01
 33479	   10	183.734917860	+21.995515179	107.407894	  0.423667	 3.1605e+01	 6.6117e-01
 33480	    2	183.749178192	+21.543682079	113.839919	  0.178619	 1.2076e+00	 2.2259e-01
 33481	    2	224.376258599	+38.441570774	660.610104	  0.360573	 1.9550e+01	 5.3923e-01
 33482	    2	153.374748263	+17.404831499	551.899428	  0.078877	 7.5257e+00	 3.9588e-01
 33483	    2	213.545742719	+35.788314933	124.704095	  0.175368	 1.0660e+00	 2.1336e-01
 33484	    2	213.720300712	+35.714931681	123.997676	  0.138656	 7.3804e-01	 1.8876e-01
 33485	    4	232.494024935	+34.239895195	493.539912	  0.756906	 2.2632e+00	 2.6651e-01
 33486	    5	153.139779951	+06.281414948	341.543194	  0.872222	 7.8983e+01	 8.8159e-01
 33487	    2	151.634396829	+31.863140654	706.173033	  0.374367	 2.0817e+02	 1.1816e+00
 33488	    2	242.019626143	+26.776816444	633.704534	  0.376864	 1.7751e+00	 2.4292e-01
 33489	    4	128.806423274	+45.855569303	585.249889	  0.868624	 5.3342e+01	 7.5834e-01
 33490	    2	224.859588201	+46.674933208	422.514870	  0.319668	 1.1223e+00	 2.1216e-01
 33491	    5	159.133541953	+30.776393904	427.467212	  0.393374	 9.6449e+00	 4.3441e-01
 33492	    2	228.343668929	+10.604837181	609.772916	  0.356969	 1.3187e+01	 4.7495e-01
 33493	    3	230.206389956	+50.636182951	245.362426	  0.245432	 9.5287e-01	 2.0369e-01
 33494	    3	134.102865675	+12.926116397	514.802894	  0.293745	 6.9416e+00	 3.8655e-01
 33495	    2	163.792156571	+22.061955349	295.842700	  0.073157	 7.5634e-01	 1.8787e-01
 33496	    2	225.217405285	+57.044045856	630.941123	  0.133145	 8.9593e-01	 1.9346e-01
 33497	    3	212.560919339	+39.425604105	415.513493	  0.360697	 7.8536e-01	 1.8847e-01
 33498	    2	162.600456588	+03.579247828	666.860789	  0.372564	 1.1087e+01	 4.4609e-01
 33499	    3	171.975725789	+15.337296741	566.907064	  0.519994	 9.3280e+00	 4.2472e-01
 33500	    3	187.280199423	+10.837891661	377.071646	  0.499229	 4.9380e+00	 3.4892e-01
 33501	    2	198.354853796	+55.251540689	585.823849	  0.276457	 2.0144e+00	 2.5441e-01
 33502	    3	223.868835694	+38.164169332	611.005080	  0.612600	 8.2440e+00	 4.0608e-01
 33503	    2	150.085034967	+10.138638443	499.342135	  0.104624	 9.1122e+00	 4.2379e-01
 33504	    2	245.907181124	+20.835149855	431.995628	  0.348464	 3.6609e+01	 6.7739e-01
 33505	    2	210.556779584	+49.154015991	293.080648	  0.309209	 3.4122e-03	 3.1050e-02
 33506	    2	233.278674483	+07.131610629	339.272545	  0.064920	 5.1412e-03	 3.5469e-02
 33507	    2	160.263880309	-00.841067658	574.523451	  0.177060	 4.3583e-02	 7.0958e-02
 33508	    2	203.937190623	+03.431681408	730.029389	  0.021184	 2.1748e+00	 2.5777e-01
 33509	    6	140.430485667	+28.075224952	337.024848	  0.435990	 1.1305e+01	 4.6131e-01
 33510	    2	248.381810028	+12.811600468	478.378661	  0.078646	 8.1106e-01	 1.8954e-01
 33511	    2	249.449962015	+41.928199181	725.584926	  0.352711	 8.5012e+00	 4.0622e-01
 33512	    2	171.786783971	+29.758399657	634.652277	  0.270629	 6.4508e-01	 1.7334e-01
 33513	    3	240.966585894	+18.505332764	608.230436	  0.479110	 5.6354e+00	 3.5780e-01
 33514	    2	136.520017324	+51.184674222	426.126675	  0.342858	 2.2205e+00	 2.6628e-01
 33515	    2	136.371336714	+51.086119208	426.812742	  0.081553	 1.3885e+00	 2.2769e-01
 33516	    5	118.059711987	+28.773863568	278.502065	  0.327172	 1.2205e+01	 4.7539e-01
 33517	    2	131.959254621	+23.352720941	650.453515	  0.003465	 6.3181e-03	 3.7036e-02
 33518	    3	183.472355149	+13.988669027	405.434030	  0.685512	 2.0577e+01	 5.6023e-01
 33519	    2	219.560951994	+61.742985964	492.975868	  0.325050	 9.2125e+01	 9.1683e-01
 33520	    6	118.926268191	+39.941829517	292.734415	  0.732490	 6.9878e+01	 8.4952e-01
 33521	    2	229.895024449	+17.207931630	419.100698	  0.272288	 9.9748e-02	 9.4709e-02
 33522	    2	212.771484936	+41.170126049	406.452254	  0.094962	 1.5143e-01	 1.0896e-01
 33523	    2	151.330785976	+29.243117062	624.905885	  0.078524	 8.5896e-03	 4.1118e-02
 33524	    2	159.227357350	+45.384865390	548.185105	  0.372652	 1.1769e+01	 4.5965e-01
 33525	    2	147.664090038	+20.716095402	454.394484	  0.088255	 5.2218e-01	 1.6398e-01
 33526	    2	242.799751988	+29.824671679	404.725721	  0.262969	 2.1208e+01	 5.6592e-01
 33527	    2	174.856270035	+29.793312768	680.062048	  0.189077	 2.7567e+00	 2.8019e-01
 33528	    2	166.679530158	+34.590927673	678.071911	  0.128012	 2.4080e+00	 2.6789e-01
 33529	    3	183.376800917	+44.389865565	292.888945	  0.319325	 7.8202e+00	 4.0938e-01
 33530	    2	118.542503003	+51.864233737	565.310475	  0.085491	 6.2584e+00	 3.7187e-01
 33531	    2	141.395225749	+45.713537753	623.075727	  0.230992	 2.2117e+00	 2.6163e-01
 33532	    2	127.388301762	+47.052247290	549.900432	  0.068112	 1.6666e+00	 2.3955e-01
 33533	    2	113.139674736	+42.385974499	500.388008	  0.295473	 3.3842e-01	 1.4138e-01
 33534	    4	182.318651103	+05.652901048	454.340115	  0.519015	 1.6915e+01	 5.2274e-01
 33535	   10	209.664179445	+20.328217260	280.175966	  0.739462	 5.3178e+01	 7.7635e-01
 33536	    2	124.943884792	+47.589118472	548.543640	  0.237135	 3.2427e+01	 6.4438e-01
 33537	    2	175.446144620	+48.164860434	507.531367	  0.076810	 1.6640e+00	 2.4027e-01
 33538	    2	223.700364991	+23.408852357	706.929881	  0.290417	 1.0511e+00	 2.0270e-01
 33539	    2	145.837470992	+59.203813756	567.446791	  0.272709	 7.8659e-01	 1.8624e-01
 33540	    3	241.170544271	+12.185060459	180.122134	  0.239332	 1.0179e+01	 4.5081e-01
 33541	    3	141.289261652	+11.298137480	660.765264	  0.698674	 1.6125e+02	 1.0895e+00
 33542	    4	159.067875261	+35.207800842	378.770949	  0.494043	 3.6173e+01	 6.7756e-01
 33543	    3	202.009567315	+25.123205510	281.149057	  0.412346	 1.4503e+01	 5.0343e-01
 33544	    2	219.788019740	+33.738598405	209.632242	  0.166625	 6.1408e-01	 1.7642e-01
 33545	    2	138.660032520	+06.350170980	580.589548	  0.100969	 2.7384e+00	 2.8195e-01
 33546	    3	205.021757570	+25.323904585	539.714928	  0.710710	 1.2207e+01	 4.6562e-01
 33547	    2	145.700725933	+12.350138611	646.430153	  0.410179	 7.0750e-01	 1.7858e-01
 33548	    2	162.002502427	+12.448912660	646.481786	  0.136987	 7.8976e+00	 3.9910e-01
 33549	    2	173.806910341	+35.928634693	690.795801	  0.285860	 6.3298e+00	 3.6930e-01
 33550	    2	233.905241652	+43.696840675	615.026692	  0.123691	 1.6110e+01	 5.0751e-01
 33551	    3	215.395377299	+35.580849587	727.635244	  0.554286	 2.8287e+01	 6.0634e-01
 33552	    2	118.936910788	+46.945377834	226.969208	  0.113938	 1.4258e-01	 1.0829e-01
 33553	    4	246.235426829	+23.035324866	260.676433	  0.474085	 2.7327e+01	 6.2277e-01
 33554	    2	124.459862441	+31.245111981	726.639662	  0.296589	 7.6572e+00	 3.9227e-01
 33555	    3	148.150432358	+00.203639268	375.255524	  0.281449	 9.7826e+00	 4.3829e-01
 33556	    3	148.149512576	+00.269274795	355.847667	  0.230903	 2.6204e+01	 6.0962e-01
 33557	    2	140.822671442	+39.301458395	533.135928	  0.033286	 2.1279e-01	 1.2079e-01
 33558	    3	223.908361090	+31.327864125	363.251436	  0.435676	 9.1084e+01	 9.2292e-01
 33559	    2	219.574618207	+13.227006537	501.553670	  0.137741	 6.8725e+00	 3.8568e-01
 33560	    9	165.144312384	+07.251435152	314.657517	  0.597551	 2.5738e+01	 6.0793e-01
 33561	    2	165.149052927	+07.401346681	315.851392	  0.101056	 9.4268e-01	 2.0187e-01
 33562	    4	236.942769307	+04.599581722	189.007947	  0.204622	 2.3460e+00	 2.7621e-01
 33563	    2	208.624200328	+05.452929858	231.782029	  0.039546	 2.1862e-03	 2.6893e-02
 33564	    2	223.266993028	+48.228853765	669.280508	  0.198439	 3.5057e+00	 3.0384e-01
 33565	    5	119.773351272	+13.158998355	471.583367	  0.328098	 2.5658e+01	 5.9979e-01
 33566	    4	223.986460031	+20.029019203	258.685666	  0.259739	 7.4827e+00	 4.0446e-01
 33567	    2	112.493308502	+40.803503700	528.137782	  0.349221	 9.5837e+01	 9.2630e-01
 33568	   11	154.114531707	+08.901009003	453.028853	  0.720934	 9.4815e+01	 9.2868e-01
 33569	    4	234.781279972	+56.265747901	617.872856	  0.383880	 4.0262e+01	 6.8856e-01
 33570	    2	239.742218491	+35.256908266	676.708568	  0.408870	 1.1201e+02	 9.6355e-01
 33571	    3	162.915098696	+44.490289850	408.527112	  0.499516	 4.4136e+00	 3.3527e-01
 33572	    2	228.340548101	+38.850716147	353.441941	  0.057875	 2.3405e+00	 2.7255e-01
 33573	    3	130.728543130	+27.179296598	520.910037	  0.664242	 2.2892e+02	 1.2390e+00
 33574	    2	157.009054027	+03.545016784	551.078538	  0.106421	 4.3759e-01	 1.5338e-01
 33575	    2	139.933336520	+57.531017795	499.582663	  0.101000	 3.6885e-02	 6.7538e-02
 33576	    2	244.571187370	+20.996353140	535.346906	  0.186687	 1.5837e+01	 5.0801e-01
 33577	    2	165.137353686	+10.768900205	550.034471	  0.079161	 1.8892e+00	 2.4977e-01
 33578	    3	190.508039242	+36.652777379	724.238606	  0.381783	 2.0883e+01	 5.4818e-01
 33579	    2	153.945720739	+17.037212610	492.802909	  0.034456	 4.0801e+00	 3.2438e-01
 33580	    2	174.931229815	+38.251550494	683.527628	  0.130834	 2.0272e+01	 5.4470e-01
 33581	    2	121.782158542	+12.934471682	349.552802	  0.214821	 2.1423e+01	 5.7031e-01
 33582	    2	194.286854655	+36.503326776	598.786501	  0.122910	 8.9175e-01	 1.9368e-01
 33583	    3	190.857552592	+37.649181788	378.240541	  0.121875	 4.6381e+00	 3.4168e-01
 33584	    2	224.491044662	+22.007061865	696.734173	  0.270485	 2.5440e+01	 5.8686e-01
 33585	    2	191.143595120	+18.599427011	351.052454	  0.155648	 2.9329e-03	 2.9390e-02
 33586	    7	203.364392982	+09.504037606	107.852974	  0.437248	 1.0589e+01	 4.5920e-01
 33587	    2	157.890227164	+10.837134907	618.319793	  0.323250	 2.4109e+01	 5.8035e-01
 33588	    5	235.751224592	+35.187640143	300.049819	  0.461945	 1.2109e+02	 1.0198e+00
 33589	    4	235.858865444	+35.008119565	296.724635	  0.149039	 9.9059e-01	 2.0554e-01
 33590	    3	143.113340977	+17.206143074	593.200117	  0.370824	 8.3691e-01	 1.8972e-01
 33591	    3	230.585017741	+42.087715778	403.554251	  0.422202	 1.7810e+01	 5.3397e-01
 33592	    3	137.264319377	+53.868482044	355.036315	  0.295688	 1.1613e+01	 4.6481e-01
 33593	    6	219.787864788	+30.935183173	148.988867	  0.474733	 4.6497e+01	 7.4970e-01
 33594	    4	140.107209629	+08.577681941	565.683948	  0.517064	 2.2494e+01	 5.6961e-01
 33595	    3	138.843703062	+21.517015944	581.923769	  0.172230	 1.7391e+01	 5.2208e-01
 33596	    2	134.721359986	+13.932871996	579.527867	  0.029951	 2.0746e+00	 2.5705e-01
 33597	    4	173.343127837	+60.938381475	481.590762	  0.663086	 4.1570e+01	 7.0388e-01
 33598	    2	178.391833887	+33.693248669	661.451273	  0.051068	 2.7741e+00	 2.8123e-01
 33599	    2	249.120638274	+11.254440133	346.561265	  0.288484	 8.9278e+00	 4.2609e-01
 33600	    3	155.901791709	+22.234037372	482.074833	  0.161743	 1.2341e-01	 1.0116e-01
 33601	    4	150.362380219	+18.903074216	425.173486	  0.310324	 4.4069e+00	 3.3465e-01
 33602	    2	188.492705230	+19.441831375	284.164668	  0.293124	 4.3415e+00	 3.3669e-01
 33603	    2	237.695299643	+30.210054134	676.551147	  0.107812	 9.8914e-03	 4.2908e-02
 33604	    2	233.305119370	-00.744999290	680.444311	  0.263451	 7.0981e-01	 1.7825e-01
 33605	    2	149.010121347	+13.132005124	309.435355	  0.038876	 3.3051e-02	 6.6105e-02
 33606	    2	188.772801276	+35.189564580	595.546502	  0.160118	 2.2161e-01	 1.2180e-01
 33607	    2	218.242534753	-00.748729402	696.194336	  0.069855	 5.9735e-01	 1.6806e-01
 33608	    2	144.205210164	+30.477219439	691.027228	  0.146469	 5.6817e+00	 3.5624e-01
 33609	    2	166.472925693	+41.222960287	462.756018	  0.170266	 2.4404e-01	 1.2717e-01
 33610	    3	164.682899410	+06.989002939	653.929267	  0.592510	 3.0982e+01	 6.2903e-01
 33611	    2	128.434330112	+34.878697537	508.573276	  0.181767	 6.7806e+00	 3.8373e-01
 33612	    2	167.263650180	+17.907443951	492.432567	  0.153018	 2.7307e+00	 2.8375e-01
 33613	    6	244.863910424	+21.788903710	441.739609	  0.809058	 8.7006e+01	 9.0328e-01
 33614	    2	185.508852342	+26.672066957	634.773137	  0.337214	 6.9162e-01	 1.7741e-01
 33615	    2	231.600843722	+37.009652487	279.007376	  0.044188	 4.7219e-01	 1.6078e-01
 33616	   11	123.519240085	+45.902935466	214.484702	  0.721509	 1.1453e+02	 1.0076e+00
 33617	    2	111.452448132	+41.059935432	580.357226	  0.035322	 4.2278e-01	 1.5126e-01
 33618	    2	220.961901646	+25.007679919	685.052972	  0.321818	 2.6502e+00	 2.7642e-01
 33619	   18	180.937898805	+60.847090035	282.372902	  0.808112	 8.2333e+01	 8.9798e-01
 33620	    2	224.793838391	+19.608938866	508.383302	  0.258821	 4.6690e+01	 7.3006e-01
 33621	    2	219.796079686	+23.419239814	671.151341	  0.259197	 6.6329e+00	 3.7575e-01
 33622	    2	152.783475498	+17.752208659	509.485646	  0.059277	 2.5891e+00	 2.7837e-01
 33623	    2	147.370907564	-00.548611241	545.702782	  0.255249	 2.3763e+01	 5.8109e-01
 33624	    2	189.075403648	+21.627942768	616.952202	  0.351831	 8.8675e+00	 4.1585e-01
 33625	    6	187.566483386	+13.446276821	365.924195	  0.345281	 7.4112e+00	 3.9984e-01
 33626	    2	249.802774268	+41.303425467	684.160551	  0.318588	 3.0055e+00	 2.8828e-01
 33627	    3	207.947500140	+39.589716734	530.588069	  0.175439	 1.5117e+00	 2.3226e-01
 33628	    3	249.542313118	+41.786682645	334.989491	  0.273137	 1.1112e+01	 4.5875e-01
 33629	    2	205.077613749	+30.122803115	388.443383	  0.111014	 3.2274e+00	 3.0253e-01
 33630	    2	244.436284687	+18.686033681	630.444699	  0.040812	 5.1388e-03	 3.4631e-02
 33631	    3	156.073373072	+02.628449070	362.385277	  0.256043	 1.6819e+00	 2.4396e-01
 33632	    3	184.357060376	+07.274976215	591.128816	  0.406173	 2.1827e+01	 5.6271e-01
 33633	    4	147.742482599	+58.650973609	494.153046	  0.533741	 4.9547e+01	 7.4552e-01
 33634	    4	181.116792021	+39.004371846	284.642417	  0.177242	 4.9787e+00	 3.5240e-01
 33635	    3	233.308284103	+12.167963390	410.219572	  0.046968	 8.5344e-02	 8.9975e-02
 33636	    2	143.235680942	+22.553333969	360.012638	  0.098864	 4.2360e+01	 7.1523e-01
 33637	    2	143.473172285	+08.522764121	550.232807	  0.119935	 3.8973e-02	 6.8501e-02
 33638	    4	136.849314797	+17.149385318	551.281409	  0.307790	 3.7711e+00	 3.1446e-01
 33639	    2	185.073944509	+05.943288224	395.478352	  0.206905	 2.8101e+00	 2.8872e-01
 33640	    5	209.912064466	-01.902232144	323.816986	  0.210564	 1.0964e+01	 4.5709e-01
 33641	    3	210.049848297	-01.806235985	324.558072	  0.415760	 1.9439e+01	 5.5320e-01
 33642	    3	216.552303929	+54.986746136	460.365226	  0.470923	 1.1292e+01	 4.5663e-01
 33643	    4	172.938193496	-02.945841553	627.290456	  0.743290	 3.5576e+01	 6.6021e-01
 33644	    2	136.191113369	+45.613454784	693.367653	  0.394299	 7.8415e+01	 8.5433e-01
 33645	    3	206.114995019	+19.536283264	552.111226	  0.296152	 2.4316e+01	 5.8525e-01
 33646	    2	165.153453106	+59.735111186	556.182579	  0.159598	 1.8684e+01	 5.3586e-01
 33647	    2	192.635102632	+38.300550568	709.560733	  0.404474	 1.0486e+01	 4.3627e-01
 33648	    2	166.149433815	+43.050763903	758.487008	  0.010729	 1.0701e+00	 2.0300e-01
 33649	    2	177.793840054	+56.378494870	445.849598	  0.154393	 1.4611e-03	 2.3123e-02
 33650	    2	225.036905076	+41.422873606	721.900664	  0.188034	 8.1130e-01	 1.8570e-01
 33651	    2	248.075102391	+20.623946213	636.743242	  0.216941	 8.7417e+01	 8.9017e-01
 33652	    2	178.669082026	+26.603842946	480.703072	  0.082418	 8.4793e+00	 4.1437e-01
 33653	    3	197.735116075	+26.229371358	551.361767	  0.257277	 2.5316e+01	 5.9320e-01
 33654	    2	157.290273764	+36.847785844	262.911052	  0.038876	 4.7699e-01	 1.6152e-01
 33655	    3	166.460493414	+06.723905597	270.617003	  0.341704	 4.5728e+00	 3.4292e-01
 33656	    2	216.952303886	+35.089781228	433.915411	  0.035982	 7.2444e-01	 1.8319e-01
 33657	    2	186.770052537	+16.016773417	300.993549	  0.245381	 9.3145e+01	 9.3434e-01
 33658	    2	218.050960655	+46.762414454	458.616300	  0.128695	 1.5080e+00	 2.3344e-01
 33659	    4	225.434894849	+52.489812293	456.349611	  0.290146	 7.4716e+00	 3.9804e-01
 33660	    3	200.645604319	+06.039725467	505.277774	  0.495731	 7.8686e+01	 8.6901e-01
 33661	    3	130.323114834	+57.487501613	577.250326	  0.413674	 7.9642e-01	 1.8686e-01
 33662	    6	227.516448261	+26.558990432	487.717881	  0.921988	 1.1319e+02	 9.8241e-01
 33663	    2	198.164512153	+11.375458324	489.314685	  0.351621	 3.7637e-02	 6.8050e-02
 33664	    2	146.223187170	+32.294535623	618.107942	  0.100995	 5.6058e+00	 3.5687e-01
 33665	    2	185.227385952	+33.323978333	266.280333	  0.118144	 7.1996e-01	 1.8523e-01
 33666	    4	226.422807511	+42.204609563	499.091906	  0.580081	 8.0496e+00	 4.0663e-01
 33667	    2	134.257216850	+08.645794235	553.805110	  0.128593	 4.5726e+00	 3.3525e-01
 33668	    3	165.064597408	+25.383439885	520.534110	  0.387380	 2.6473e+01	 6.0365e-01
 33669	    2	138.756036727	+34.354002091	781.605109	  0.112132	 4.0235e+00	 3.1501e-01
 33670	    2	230.655010706	+41.727597875	690.569842	  0.109131	 5.7052e-01	 1.6558e-01
 33671	    4	196.936990995	+35.899512795	168.253564	  0.390640	 2.0932e+01	 5.7377e-01
 33672	    2	186.604119626	+59.773593971	451.379154	  0.240011	 5.0008e-01	 1.6168e-01
 33673	    5	173.843128555	+15.642434630	490.422151	  0.501378	 2.4981e+01	 5.9355e-01
 33674	    2	226.000713050	+22.781824005	447.634356	  0.089400	 8.4818e-01	 1.9287e-01
 33675	    4	176.460437872	+14.366258035	450.080417	  0.197784	 2.5607e+00	 2.7870e-01
 33676	    2	171.751589983	+32.459989202	547.258214	  0.279095	 1.6580e+00	 2.3919e-01
 33677	    2	149.216922129	+25.569639593	638.688368	  0.257142	 2.5990e+00	 2.7572e-01
 33678	    4	213.917934680	-00.874057874	598.347290	  0.342282	 3.1721e+00	 2.9567e-01
 33679	    2	237.074432295	+00.726353618	610.468974	  0.088307	 1.8866e-04	 1.1529e-02
 33680	    2	123.025413648	+21.740963739	741.810877	  0.353094	 2.1268e+02	 1.1864e+00
 33681	    2	238.954100416	+39.884430605	432.226577	  0.124290	 7.4303e-01	 1.8477e-01
 33682	    4	181.026097749	+57.516903377	286.127927	  0.277915	 1.8723e+00	 2.5434e-01
 33683	    2	240.625229891	+15.835790164	566.208685	  0.153818	 3.1424e+00	 2.9554e-01
 33684	    2	157.075882254	+29.508723449	269.109189	  0.130130	 3.1510e+00	 3.0292e-01
 33685	    2	255.960269975	+22.692783907	621.597649	  0.367363	 1.5668e-02	 5.0254e-02
 33686	    2	205.925499910	+37.929723754	739.399878	  0.320658	 1.8366e+02	 1.1300e+00
 33687	    2	199.146538894	+53.741259378	519.752913	  0.114287	 5.9617e-02	 7.9128e-02
 33688	    2	183.162700056	+60.895719514	316.681362	  0.029461	 5.1231e-01	 1.6473e-01
 33689	    3	195.031240036	-03.543716809	382.388139	  0.211426	 1.0360e+01	 4.4650e-01
 33690	    2	135.020417688	+39.035464119	405.266629	  0.057690	 1.1674e+00	 2.1527e-01
 33691	    3	210.549711275	+43.098678064	605.513554	  0.554905	 7.6027e+01	 8.5196e-01
 33692	    3	212.473089381	+20.527011378	293.041148	  0.110919	 4.7000e-01	 1.6036e-01
 33693	    3	213.799713702	+44.874710740	584.980560	  0.421627	 1.5328e+01	 5.0043e-01
 33694	    2	182.864370358	+19.515621426	482.614819	  0.128008	 9.0281e+00	 4.2306e-01
 33695	    2	238.023290209	+33.743546474	526.458453	  0.027833	 1.5276e+01	 5.0231e-01
 33696	    4	121.242708065	+51.864438451	303.923899	  0.540260	 4.8469e-01	 1.6187e-01
 33697	    5	169.822191978	+37.387564583	440.923203	  0.194698	 8.3871e+00	 4.1419e-01
 33698	    4	169.802964279	+37.479288457	455.433168	  0.368820	 1.2637e+01	 4.7429e-01
 33699	    3	219.032414334	+34.540363272	539.563633	  0.567483	 1.5455e+01	 5.0371e-01
 33700	    4	147.004125317	+41.782924884	319.928791	  0.333045	 2.5442e+01	 6.0534e-01
 33701	    7	237.490627127	+04.700201802	349.435659	  0.879767	 8.7530e+01	 9.1174e-01
 33702	    2	216.471160852	+00.190339591	369.324747	  0.300521	 7.4173e+00	 3.9984e-01
 33703	    2	133.426396478	+15.435005654	428.749319	  0.365936	 5.9716e+00	 3.7021e-01
 33704	    7	234.775803716	+36.090681851	288.524425	  0.370651	 2.0684e+01	 5.6634e-01
 33705	    2	166.145615618	+20.508851836	582.734580	  0.097949	 1.0855e-01	 9.6118e-02
